"","ANO_ELEICAO","UF","COD_MUN_TSE","NOME_MUNICIPIO","CARGO","VAGAS"
"19422","2012","PB","20710","LIVRAMENTO","VEREADOR","9"
"19423","2012","PB","20699","LASTRO","VEREADOR","9"
"19424","2012","PB","20672","LAGOA SECA","VEREADOR","11"
"19425","2012","PB","20656","LAGOA DE DENTRO","VEREADOR","9"
"19426","2012","PB","20630","LAGOA","VEREADOR","9"
"19427","2012","PB","20613","JURU","VEREADOR","9"
"19428","2012","PB","20591","JURIPIRANGA","VEREADOR","9"
"19429","2012","PB","20575","JUNCO DO SERIDO","VEREADOR","9"
"19430","2012","PB","20559","JUAZEIRINHO","VEREADOR","11"
"19431","2012","PB","20532","JUAREZ TAVORA","VEREADOR","9"
"19432","2012","PB","20494","JERICO","VEREADOR","9"
"19433","2012","PB","20478","JACARAU","VEREADOR","9"
"19434","2012","PB","20451","ITATUBA","VEREADOR","9"
"19435","2012","PB","20435","ITAPOROROCA","VEREADOR","9"
"19436","2012","PB","20419","ITAPORANGA","VEREADOR","11"
"19437","2012","PB","20397","ITABAIANA","VEREADOR","11"
"19438","2012","PB","20370","INGA","VEREADOR","11"
"19439","2012","PB","20354","IMACULADA","VEREADOR","9"
"19440","2012","PB","19801","CATURITE","VEREADOR","9"
"19441","2012","PB","19879","CATOLE DO ROCHA","VEREADOR","11"
"19442","2012","PB","19852","CATINGUEIRA","VEREADOR","9"
"19443","2012","PB","19607","CASSERENGUE","VEREADOR","9"
"19444","2012","PB","19836","CARRAPATEIRA","VEREADOR","9"
"19445","2012","PB","19240","CARAUBAS","VEREADOR","9"
"19446","2012","PB","19062","CAPIM","VEREADOR","9"
"19447","2012","PB","22292","TACIMA","VEREADOR","9"
"19448","2012","PB","19810","CAMPINA GRANDE","VEREADOR","23"
"19449","2012","PB","19798","CAMALAU","VEREADOR","9"
"19450","2012","PB","19771","CALDAS BRANDAO","VEREADOR","9"
"19451","2012","PB","19380","CAJAZEIRINHAS","VEREADOR","9"
"19452","2012","PB","19755","CAJAZEIRAS","VEREADOR","15"
"19453","2012","PB","19739","CAICARA","VEREADOR","9"
"19454","2012","PB","19364","CACIMBAS","VEREADOR","9"
"19455","2012","PB","19712","CACIMBA DE DENTRO","VEREADOR","11"
"19456","2012","PB","19690","CACIMBA DE AREIA","VEREADOR","9"
"19457","2012","PB","19674","CACHOEIRA DOS INDIOS","VEREADOR","9"
"19458","2012","PB","19658","CABEDELO","VEREADOR","15"
"19459","2012","PB","19631","CABACEIRAS","VEREADOR","9"
"19460","2012","PB","19615","CAAPORA","VEREADOR","11"
"19461","2012","PB","19593","BREJO DOS SANTOS","VEREADOR","9"
"19462","2012","PB","19577","BREJO DO CRUZ","VEREADOR","9"
"19463","2012","PB","19550","BORBOREMA","VEREADOR","9"
"19464","2012","PB","19518","BOQUEIRAO","VEREADOR","11"
"19465","2012","PB","19496","BONITO DE SANTA FE","VEREADOR","9"
"19466","2012","PB","19470","BOM SUCESSO","VEREADOR","9"
"19467","2012","PB","19453","BOM JESUS","VEREADOR","9"
"19468","2012","PB","19941","BOA VISTA","VEREADOR","9"
"19469","2012","PB","19437","BOA VENTURA","VEREADOR","9"
"19470","2012","PB","20516","JOAO PESSOA","VEREADOR","27"
"19471","2012","PE","24376","IGUARACI","VEREADOR","9"
"19472","2012","PE","24350","IGARASSU","VEREADOR","13"
"19473","2012","PE","24333","IBIRAJUBA","VEREADOR","9"
"19474","2012","PE","24317","IBIMIRIM","VEREADOR","11"
"19475","2012","PE","24295","IATI","VEREADOR","9"
"19476","2012","PE","24279","GRAVATA","VEREADOR","15"
"19477","2012","PE","24252","GRANITO","VEREADOR","9"
"19478","2012","PE","24236","GOIANA","VEREADOR","15"
"19479","2012","PE","24210","GLORIA DO GOITA","VEREADOR","10"
"19480","2012","PE","24198","GARANHUNS","VEREADOR","13"
"19481","2012","PE","24171","GAMELEIRA","VEREADOR","9"
"19482","2012","PE","24155","FREI MIGUELINHO","VEREADOR","9"
"19483","2012","PE","24139","FLORESTA","VEREADOR","11"
"19484","2012","PE","24112","FLORES","VEREADOR","10"
"19485","2012","PE","24090","FERREIROS","VEREADOR","9"
"19486","2012","PE","24074","FEIRA NOVA","VEREADOR","11"
"19487","2012","PE","24058","EXU","VEREADOR","13"
"19488","2012","PE","24031","ESCADA","VEREADOR","13"
"19489","2012","PE","23140","DORMENTES","VEREADOR","11"
"19490","2012","PE","24015","CUSTODIA","VEREADOR","11"
"19491","2012","PE","23990","CUPIRA","VEREADOR","11"
"19492","2012","PE","23973","CUMARU","VEREADOR","11"
"19493","2012","PE","23957","CORTES","VEREADOR","9"
"19494","2012","PE","23930","CORRENTES","VEREADOR","9"
"19495","2012","PE","23914","CONDADO","VEREADOR","9"
"19496","2012","PE","23892","CHA GRANDE","VEREADOR","11"
"19497","2012","PE","23876","CHA DE ALEGRIA","VEREADOR","9"
"19498","2012","PE","23850","CEDRO","VEREADOR","9"
"19499","2012","PE","23833","CATENDE","VEREADOR","13"
"19500","2012","PE","23221","CASINHAS","VEREADOR","9"
"19501","2012","PE","23817","CARUARU","VEREADOR","23"
"19502","2012","PE","23795","CARPINA","VEREADOR","15"
"19503","2012","PE","23167","CARNAUBEIRA DA PENHA","VEREADOR","9"
"19504","2012","PE","23779","CARNAIBA","VEREADOR","11"
"19505","2012","PE","23752","CAPOEIRAS","VEREADOR","11"
"19506","2012","PE","23736","CANHOTINHO","VEREADOR","11"
"19507","2012","PE","23710","CAMUTANGA","VEREADOR","9"
"19508","2012","PE","23698","CAMOCIM DE SAO FELIX","VEREADOR","11"
"19509","2012","PE","26298","CAMARAGIBE","VEREADOR","13"
"19510","2012","PE","23671","CALUMBI","VEREADOR","9"
"19511","2012","PE","23655","CALCADO","VEREADOR","9"
"19512","2012","PE","23639","CAETES","VEREADOR","11"
"19513","2012","PE","23612","CACHOEIRINHA","VEREADOR","11"
"19514","2012","PE","23590","CABROBO","VEREADOR","12"
"19515","2012","PE","23574","CABO DE SANTO AGOSTINHO","VEREADOR","17"
"19516","2012","PE","23558","BUIQUE","VEREADOR","13"
"19517","2012","PE","23531","BUENOS AIRES","VEREADOR","9"
"19518","2012","PE","23515","BREJO DA MADRE DE DEUS","VEREADOR","11"
"19519","2012","PE","23493","BREJINHO","VEREADOR","9"
"19520","2012","PE","23477","BREJAO","VEREADOR","9"
"19521","2012","PE","23450","BONITO","VEREADOR","13"
"19522","2012","PE","23434","BOM JARDIM","VEREADOR","13"
"19523","2012","PE","23418","BOM CONSELHO","VEREADOR","11"
"19524","2012","PE","23396","BODOCO","VEREADOR","13"
"19525","2012","PE","23370","BEZERROS","VEREADOR","11"
"19526","2012","PE","23353","BETANIA","VEREADOR","9"
"19527","2012","PE","23337","BELO JARDIM","VEREADOR","12"
"19528","2012","PE","23310","BELEM DE SAO FRANCISCO","VEREADOR","11"
"19529","2012","PE","23299","BELEM DE MARIA","VEREADOR","9"
"19530","2012","PE","23272","BARREIROS","VEREADOR","13"
"19531","2012","PE","23256","BARRA DE GUABIRABA","VEREADOR","9"
"19532","2012","PE","23230","ARCOVERDE","VEREADOR","10"
"19533","2012","PE","23213","ARARIPINA","VEREADOR","15"
"19534","2012","PE","23205","ARACOIABA","VEREADOR","11"
"19535","2012","PE","23191","ANGELIM","VEREADOR","9"
"19536","2012","PE","23175","AMARAJI","VEREADOR","9"
"19537","2012","PE","23159","ALTINHO","VEREADOR","11"
"19538","2012","PE","23132","ALIANCA","VEREADOR","11"
"19539","2012","PE","23116","ALAGOINHA","VEREADOR","9"
"19540","2012","PE","23094","AGUAS BELAS","VEREADOR","12"
"19541","2012","PE","23078","AGUA PRETA","VEREADOR","11"
"19542","2012","PE","23051","AGRESTINA","VEREADOR","11"
"19543","2012","PE","23035","AFRANIO","VEREADOR","11"
"19544","2012","PE","23019","AFOGADOS DA INGAZEIRA","VEREADOR","13"
"19545","2012","PE","26310","ABREU E LIMA","VEREADOR","11"
"19546","2012","PE","23060","XEXEU","VEREADOR","9"
"19547","2012","PE","26271","VITORIA DE SANTO ANTAO","VEREADOR","11"
"19548","2012","PE","26255","VICENCIA","VEREADOR","11"
"19549","2012","PE","26239","VERTENTES","VEREADOR","9"
"19550","2012","PE","23086","VERTENTE DO LERIO","VEREADOR","9"
"19551","2012","PE","26212","VERDEJANTE","VEREADOR","9"
"19552","2012","PE","26190","VENTUROSA","VEREADOR","11"
"19553","2012","PE","26174","TUPARETAMA","VEREADOR","9"
"19554","2012","PE","26158","TUPANATINGA","VEREADOR","11"
"19555","2012","PE","26131","TRIUNFO","VEREADOR","11"
"19556","2012","PE","26115","TRINDADE","VEREADOR","11"
"19557","2012","PE","26093","TRACUNHAEM","VEREADOR","9"
"19558","2012","PE","26077","TORITAMA","VEREADOR","13"
"19559","2012","PE","26050","TIMBAUBA","VEREADOR","13"
"19560","2012","PE","26034","TERRA NOVA","VEREADOR","9"
"19561","2012","PE","26018","TEREZINHA","VEREADOR","9"
"19562","2012","PE","25992","TAQUARITINGA DO NORTE","VEREADOR","11"
"19563","2012","PE","23280","TAMANDARE","VEREADOR","11"
"19564","2012","PE","25950","TACARATU","VEREADOR","11"
"19565","2012","PE","25933","TACAIMBO","VEREADOR","9"
"19566","2012","PE","25917","TABIRA","VEREADOR","11"
"19567","2012","PE","25895","SURUBIM","VEREADOR","11"
"19568","2012","PE","25879","SOLIDAO","VEREADOR","9"
"19569","2012","PE","25836","SIRINHAEM","VEREADOR","11"
"19570","2012","PE","25810","SERTANIA","VEREADOR","13"
"19571","2012","PE","25798","SERRITA","VEREADOR","11"
"19572","2012","PE","25771","SERRA TALHADA","VEREADOR","15"
"19573","2012","PE","25755","SAO VICENTE FERRER","VEREADOR","9"
"19574","2012","PE","25739","SAO LOURENCO DA MATA","VEREADOR","15"
"19575","2012","PE","25712","SAO JOSE DO EGITO","VEREADOR","13"
"19576","2012","PE","25690","SAO JOSE DO BELMONTE","VEREADOR","13"
"19577","2012","PE","25674","SAO JOSE DA COROA GRANDE","VEREADOR","11"
"19578","2012","PE","25658","SAO JOAQUIM DO MONTE","VEREADOR","11"
"19579","2012","PE","25631","SAO JOAO","VEREADOR","11"
"19580","2012","PE","25615","SAO CAITANO","VEREADOR","13"
"19581","2012","PE","25593","SAO BENTO DO UNA","VEREADOR","13"
"19582","2012","PE","25577","SAO BENEDITO DO SUL","VEREADOR","9"
"19583","2012","PE","25550","SANTA TEREZINHA","VEREADOR","9"
"19584","2012","PE","25534","SANTA MARIA DO CAMBUCA","VEREADOR","9"
"19585","2012","PE","25518","SANTA MARIA DA BOA VISTA","VEREADOR","13"
"19586","2012","PE","23329","SANTA FILOMENA","VEREADOR","9"
"19587","2012","PE","25496","SANTA CRUZ DO CAPIBARIBE","VEREADOR","17"
"19588","2012","PE","23043","SANTA CRUZ DA BAIXA VERDE","VEREADOR","9"
"19589","2012","PE","23108","SANTA CRUZ","VEREADOR","9"
"19590","2012","PE","25470","SANHARO","VEREADOR","11"
"19591","2012","PE","25453","SALOA","VEREADOR","9"
"19592","2012","PE","25437","SALGUEIRO","VEREADOR","14"
"19593","2012","PE","25410","SALGADINHO","VEREADOR","9"
"19594","2012","PE","25399","SAIRE","VEREADOR","9"
"19595","2012","PE","25372","RIO FORMOSO","VEREADOR","11"
"19596","2012","PE","25356","RIBEIRAO","VEREADOR","13"
"19597","2012","PE","25330","RIACHO DAS ALMAS","VEREADOR","11"
"19598","2012","PE","23000","QUIXABA","VEREADOR","9"
"19599","2012","PE","25291","QUIPAPA","VEREADOR","11"
"19600","2012","PE","25275","PRIMAVERA","VEREADOR","9"
"19601","2012","PE","25259","POMBOS","VEREADOR","11"
"19602","2012","PE","25232","POCAO","VEREADOR","9"
"19603","2012","PE","25216","PETROLINA","VEREADOR","19"
"19604","2012","PE","25194","PETROLANDIA","VEREADOR","11"
"19605","2012","PE","25178","PESQUEIRA","VEREADOR","15"
"19606","2012","PE","25151","PEDRA","VEREADOR","11"
"19607","2012","PE","25135","PAULISTA","VEREADOR","15"
"19608","2012","PE","25119","PAUDALHO","VEREADOR","13"
"19609","2012","PE","25097","PASSIRA","VEREADOR","11"
"19610","2012","PE","25070","PARNAMIRIM","VEREADOR","11"
"19611","2012","PE","25054","PARANATAMA","VEREADOR","9"
"19612","2012","PE","25038","PANELAS","VEREADOR","11"
"19613","2012","PE","25011","PALMEIRINA","VEREADOR","9"
"19614","2012","PE","24996","PALMARES","VEREADOR","15"
"19615","2012","PE","24970","OURICURI","VEREADOR","13"
"19616","2012","PE","24953","OROCO","VEREADOR","9"
"19617","2012","PE","24937","OROBO","VEREADOR","11"
"19618","2012","PE","24910","OLINDA","VEREADOR","17"
"19619","2012","PE","24899","NAZARE DA MATA","VEREADOR","13"
"19620","2012","PE","24872","MORENO","VEREADOR","11"
"19621","2012","PE","25852","MOREILANDIA","VEREADOR","9"
"19622","2012","PE","24856","MIRANDIBA","VEREADOR","9"
"19623","2012","PE","24830","MARAIAL","VEREADOR","9"
"19624","2012","PE","23248","MANARI","VEREADOR","11"
"19625","2012","PE","24813","MACHADOS","VEREADOR","9"
"19626","2012","PE","24791","MACAPARANA","VEREADOR","11"
"19627","2012","PE","24775","LIMOEIRO","VEREADOR","13"
"19628","2012","PE","24759","LAJEDO","VEREADOR","13"
"19629","2012","PE","23183","LAGOA GRANDE","VEREADOR","11"
"19630","2012","PE","24732","LAGOA DOS GATOS","VEREADOR","9"
"19631","2012","PE","24716","LAGOA DO OURO","VEREADOR","9"
"19632","2012","PE","23027","LAGOA DO CARRO","VEREADOR","11"
"19633","2012","PE","24694","LAGOA DE ITAENGA","VEREADOR","11"
"19634","2012","PE","24678","JUREMA","VEREADOR","9"
"19635","2012","PE","24651","JUPI","VEREADOR","9"
"19636","2012","PE","23124","JUCATI","VEREADOR","9"
"19637","2012","PE","24635","JOAQUIM NABUCO","VEREADOR","9"
"19638","2012","PE","24619","JOAO ALFREDO","VEREADOR","13"
"19639","2012","PE","23264","JATOBA","VEREADOR","9"
"19640","2012","PE","24597","JATAUBA","VEREADOR","11"
"19641","2012","PE","23302","JAQUEIRA","VEREADOR","9"
"19642","2012","PE","24570","JABOATAO DOS GUARARAPES","VEREADOR","27"
"19643","2012","PE","24554","ITAQUITINGA","VEREADOR","11"
"19644","2012","PE","26336","ITAPISSUMA","VEREADOR","11"
"19645","2012","PE","24538","ITAPETIM","VEREADOR","9"
"19646","2012","PE","25976","ITAMBE","VEREADOR","11"
"19647","2012","PE","24511","ILHA DE ITAMARACA","VEREADOR","9"
"19648","2012","PE","24490","ITAIBA","VEREADOR","11"
"19649","2012","PE","24473","ITACURUBA","VEREADOR","9"
"19650","2012","PE","24457","IPUBI","VEREADOR","11"
"19651","2012","PE","24430","IPOJUCA","VEREADOR","10"
"19652","2012","PE","24414","INGAZEIRA","VEREADOR","9"
"19653","2012","PE","24392","INAJA","VEREADOR","11"
"19654","2012","PE","25313","RECIFE","VEREADOR","39"
"19655","2012","PI","10413","CAMPINAS DO PIAUI","VEREADOR","9"
"19656","2012","PI","10146","CALDEIRAO GRANDE DO PIAUI","VEREADOR","9"
"19657","2012","PI","12572","CAJUEIRO DA PRAIA","VEREADOR","9"
"19658","2012","PI","12343","CAJAZEIRAS DO PIAUI","VEREADOR","9"
"19659","2012","PI","10120","CABECEIRAS DO PIAUI","VEREADOR","9"
"19660","2012","PI","10103","BURITI DOS MONTES","VEREADOR","9"
"19661","2012","PI","10391","BURITI DOS LOPES","VEREADOR","11"
"19662","2012","PI","10642","BREJO DO PIAUI","VEREADOR","9"
"19663","2012","PI","11657","PIRACURUCA","VEREADOR","11"
"19664","2012","PI","11630","PIO IX","VEREADOR","11"
"19665","2012","PI","11614","PIMENTEIRAS","VEREADOR","9"
"19666","2012","PI","11592","PICOS","VEREADOR","15"
"19667","2012","PI","12491","PEDRO LAURENTINO","VEREADOR","9"
"19668","2012","PI","11576","PEDRO II","VEREADOR","13"
"19669","2012","PI","12289","PAVUSSU","VEREADOR","9"
"19670","2012","PI","11550","PAULISTANA","VEREADOR","11"
"19671","2012","PI","12718","PAU D'ARCO DO PIAUI","VEREADOR","9"
"19672","2012","PI","10383","PATOS DO PIAUI","VEREADOR","9"
"19673","2012","PI","10006","BRASILEIRA","VEREADOR","9"
"19674","2012","PI","12149","BOQUEIRAO DO PIAUI","VEREADOR","9"
"19675","2012","PI","10081","BONFIM DO PIAUI","VEREADOR","9"
"19676","2012","PI","10065","BOM PRINCIPIO DO PIAUI","VEREADOR","9"
"19677","2012","PI","10375","BOM JESUS","VEREADOR","11"
"19678","2012","PI","10359","BOCAINA","VEREADOR","9"
"19679","2012","PI","10669","BOA HORA","VEREADOR","9"
"19680","2012","PI","12122","BETANIA DO PIAUI","VEREADOR","9"
"19681","2012","PI","10332","BERTOLINIA","VEREADOR","9"
"19682","2012","PI","10316","BENEDITINOS","VEREADOR","9"
"19683","2012","PI","12335","BELEM DO PIAUI","VEREADOR","9"
"19684","2012","PI","10626","BELA VISTA DO PIAUI","VEREADOR","9"
"19685","2012","PI","10294","BATALHA","VEREADOR","11"
"19686","2012","PI","10278","BARRO DURO","VEREADOR","9"
"19687","2012","PI","10251","BARREIRAS DO PIAUI","VEREADOR","9"
"19688","2012","PI","10235","BARRAS","VEREADOR","13"
"19689","2012","PI","10600","BARRA D'ALCANTARA","VEREADOR","9"
"19690","2012","PI","10049","BAIXA GRANDE DO RIBEIRO","VEREADOR","9"
"19691","2012","PI","10219","AVELINO LOPES","VEREADOR","9"
"19692","2012","PI","12106","ASSUNCAO DO PIAUI","VEREADOR","9"
"19693","2012","PI","10197","ARRAIAL","VEREADOR","9"
"19694","2012","PI","12734","AROEIRAS DO ITAIM","VEREADOR","9"
"19695","2012","PI","10170","AROAZES","VEREADOR","9"
"19696","2012","PI","10154","ANTONIO ALMEIDA","VEREADOR","9"
"19697","2012","PI","10138","ANISIO DE ABREU","VEREADOR","9"
"19698","2012","PI","10111","ANGICAL DO PIAUI","VEREADOR","9"
"19699","2012","PI","10090","AMARANTE","VEREADOR","11"
"19700","2012","PI","12084","ALVORADA DO GURGUEIA","VEREADOR","9"
"19701","2012","PI","10073","ALTOS","VEREADOR","13"
"19702","2012","PI","10057","ALTO LONGA","VEREADOR","9"
"19703","2012","PI","10022","ALEGRETE DO PIAUI","VEREADOR","9"
"19704","2012","PI","12319","ALAGOINHA DO PIAUI","VEREADOR","9"
"19705","2012","PI","10030","AGUA BRANCA","VEREADOR","11"
"19706","2012","PI","10014","AGRICOLANDIA","VEREADOR","9"
"19707","2012","PI","12327","ACAUA","VEREADOR","9"
"19708","2012","PI","11010","ITAUEIRA","VEREADOR","9"
"19709","2012","PI","10995","ITAINOPOLIS","VEREADOR","9"
"19710","2012","PI","10979","ISAIAS COELHO","VEREADOR","9"
"19711","2012","PI","10952","IPIRANGA DO PIAUI","VEREADOR","9"
"19712","2012","PI","10936","INHUMA","VEREADOR","9"
"19713","2012","PI","10820","ILHA GRANDE","VEREADOR","9"
"19714","2012","PI","10910","HUGO NAPOLEAO","VEREADOR","9"
"19715","2012","PI","10804","GUARIBAS","VEREADOR","9"
"19716","2012","PI","10898","GUADALUPE","VEREADOR","9"
"19717","2012","PI","10871","GILBUES","VEREADOR","9"
"19718","2012","PI","10847","JUREMA","VEREADOR","9"
"19719","2012","PI","12203","JULIO BORGES","VEREADOR","9"
"19720","2012","PI","12416","JUAZEIRO DO PIAUI","VEREADOR","9"
"19721","2012","PI","11096","JOSE DE FREITAS","VEREADOR","13"
"19722","2012","PI","12408","JOCA MARQUES","VEREADOR","9"
"19723","2012","PI","11070","JOAQUIM PIRES","VEREADOR","9"
"19724","2012","PI","12386","JOAO COSTA","VEREADOR","9"
"19725","2012","PI","11053","JERUMENHA","VEREADOR","9"
"19726","2012","PI","12394","JATOBA DO PIAUI","VEREADOR","9"
"19727","2012","PI","10308","JARDIM DO MULATO","VEREADOR","9"
"19728","2012","PI","11037","JAICOS","VEREADOR","11"
"19729","2012","PI","10286","JACOBINA DO PIAUI","VEREADOR","9"
"19730","2012","PI","12564","WALL FERRAZ","VEREADOR","9"
"19731","2012","PI","12548","VILA NOVA DO PIAUI","VEREADOR","9"
"19732","2012","PI","12556","VERA MENDES","VEREADOR","9"
"19733","2012","PI","12270","VARZEA GRANDE","VEREADOR","9"
"19734","2012","PI","10588","VARZEA BRANCA","VEREADOR","9"
"19735","2012","PI","12254","VALENCA DO PIAUI","VEREADOR","11"
"19736","2012","PI","10782","GEMINIANO","VEREADOR","9"
"19737","2012","PI","10855","FRONTEIRAS","VEREADOR","9"
"19738","2012","PI","10839","FRANCISCO SANTOS","VEREADOR","9"
"19739","2012","PI","12378","FRANCISCO MACEDO","VEREADOR","9"
"19740","2012","PI","10812","FRANCISCO AYRES","VEREADOR","9"
"19741","2012","PI","10790","FRANCINOPOLIS","VEREADOR","9"
"19742","2012","PI","10774","FLORIANO","VEREADOR","14"
"19743","2012","PI","12637","FLORESTA DO PIAUI","VEREADOR","9"
"19744","2012","PI","10758","FLORES DO PIAUI","VEREADOR","9"
"19745","2012","PI","10260","FARTURA DO PIAUI","VEREADOR","9"
"19746","2012","PI","10731","ESPERANTINA","VEREADOR","13"
"19747","2012","PI","10715","ELISEU MARTINS","VEREADOR","9"
"19748","2012","PI","10693","ELESBAO VELOSO","VEREADOR","9"
"19749","2012","PI","11410","DOMINGOS MOURAO","VEREADOR","9"
"19750","2012","PI","10685","DOM INOCENCIO","VEREADOR","9"
"19751","2012","PI","10677","DOM EXPEDITO LOPES","VEREADOR","9"
"19752","2012","PI","12297","DIRCEU ARCOVERDE","VEREADOR","9"
"19753","2012","PI","10650","DEMERVAL LOBAO","VEREADOR","9"
"19754","2012","PI","12580","CURRALINHOS","VEREADOR","9"
"19755","2012","PI","12181","CURRAL NOVO DO PIAUI","VEREADOR","9"
"19756","2012","PI","10766","CURRAIS","VEREADOR","9"
"19757","2012","PI","10634","CURIMATA","VEREADOR","9"
"19758","2012","PI","10618","CRISTINO CASTRO","VEREADOR","9"
"19759","2012","PI","10596","CRISTALANDIA DO PIAUI","VEREADOR","9"
"19760","2012","PI","10570","CORRENTE","VEREADOR","11"
"19761","2012","PI","10243","CORONEL JOSE DIAS","VEREADOR","9"
"19762","2012","PI","10553","CONCEICAO DO CANINDE","VEREADOR","9"
"19763","2012","PI","10227","COLONIA DO PIAUI","VEREADOR","9"
"19764","2012","PI","10200","COLONIA DO GURGUEIA","VEREADOR","9"
"19765","2012","PI","10189","COIVARAS","VEREADOR","9"
"19766","2012","PI","12696","COCAL DOS ALVES","VEREADOR","9"
"19767","2012","PI","12360","COCAL DE TELHA","VEREADOR","9"
"19768","2012","PI","10537","COCAL","VEREADOR","11"
"19769","2012","PI","12688","CAXINGO","VEREADOR","9"
"19770","2012","PI","10510","CASTELO DO PIAUI","VEREADOR","11"
"19771","2012","PI","12165","CARIDADE DO PIAUI","VEREADOR","9"
"19772","2012","PI","12670","CARAUBAS DO PIAUI","VEREADOR","9"
"19773","2012","PI","10499","CARACOL","VEREADOR","9"
"19774","2012","PI","10707","CAPITAO GERVASIO OLIVEIRA","VEREADOR","9"
"19775","2012","PI","10472","CAPITAO DE CAMPOS","VEREADOR","9"
"19776","2012","PI","10456","CANTO DO BURITI","VEREADOR","11"
"19777","2012","PI","10162","CANAVIEIRA","VEREADOR","9"
"19778","2012","PI","10430","CAMPO MAIOR","VEREADOR","13"
"19779","2012","PI","10740","CAMPO LARGO DO PIAUI","VEREADOR","9"
"19780","2012","PI","10723","CAMPO GRANDE DO PIAUI","VEREADOR","9"
"19781","2012","PI","12351","CAMPO ALEGRE DO FIDALGO","VEREADOR","9"
"19782","2012","PI","11916","SAO FELIX DO PIAUI","VEREADOR","9"
"19783","2012","PI","10502","SAO BRAZ DO PIAUI","VEREADOR","9"
"19784","2012","PI","11894","SANTO INACIO DO PIAUI","VEREADOR","9"
"19785","2012","PI","12653","SANTO ANTONIO DOS MILAGRES","VEREADOR","9"
"19786","2012","PI","11878","SANTO ANTONIO DE LISBOA","VEREADOR","9"
"19787","2012","PI","10480","SANTANA DO PIAUI","VEREADOR","9"
"19788","2012","PI","10464","SANTA ROSA DO PIAUI","VEREADOR","9"
"19789","2012","PI","11851","SANTA LUZ","VEREADOR","9"
"19790","2012","PI","11835","SANTA FILOMENA","VEREADOR","9"
"19791","2012","PI","10448","SANTA CRUZ DOS MILAGRES","VEREADOR","9"
"19792","2012","PI","11819","SANTA CRUZ DO PIAUI","VEREADOR","9"
"19793","2012","PI","11797","RIO GRANDE DO PIAUI","VEREADOR","9"
"19794","2012","PI","11770","RIBEIRO GONCALVES","VEREADOR","9"
"19795","2012","PI","12602","RIBEIRA DO PIAUI","VEREADOR","9"
"19796","2012","PI","12300","RIACHO FRIO","VEREADOR","9"
"19797","2012","PI","11754","REGENERACAO","VEREADOR","11"
"19798","2012","PI","11738","REDENCAO DO GURGUEIA","VEREADOR","9"
"19799","2012","PI","10421","QUEIMADA NOVA","VEREADOR","9"
"19800","2012","PI","11711","PRATA DO PIAUI","VEREADOR","9"
"19801","2012","PI","12599","PORTO ALEGRE DO PIAUI","VEREADOR","9"
"19802","2012","PI","11690","PORTO","VEREADOR","9"
"19803","2012","PI","11673","PIRIPIRI","VEREADOR","14"
"19804","2012","PI","10405","PASSAGEM FRANCA DO PIAUI","VEREADOR","9"
"19805","2012","PI","11533","PARNAIBA","VEREADOR","17"
"19806","2012","PI","11517","PARNAGUA","VEREADOR","9"
"19807","2012","PI","10944","PAQUETA","VEREADOR","9"
"19808","2012","PI","11495","PALMEIRAIS","VEREADOR","9"
"19809","2012","PI","11479","PALMEIRA DO PIAUI","VEREADOR","9"
"19810","2012","PI","12262","PAJEU DO PIAUI","VEREADOR","9"
"19811","2012","PI","11452","PAES LANDIM","VEREADOR","9"
"19812","2012","PI","11436","PADRE MARCOS","VEREADOR","9"
"19813","2012","PI","12483","OLHO D'AGUA DO PIAUI","VEREADOR","9"
"19814","2012","PI","11398","OEIRAS","VEREADOR","11"
"19815","2012","PI","10901","NOVO SANTO ANTONIO","VEREADOR","9"
"19816","2012","PI","11371","NOVO ORIENTE DO PIAUI","VEREADOR","9"
"19817","2012","PI","10960","NOVA SANTA RITA","VEREADOR","9"
"19818","2012","PI","11355","NOSSA SENHORA DOS REMEDIOS","VEREADOR","9"
"19819","2012","PI","10928","NOSSA SENHORA DE NAZARE","VEREADOR","9"
"19820","2012","PI","12726","NAZARIA","VEREADOR","9"
"19821","2012","PI","11339","NAZARE DO PIAUI","VEREADOR","9"
"19822","2012","PI","12475","MURICI DOS PORTELAS","VEREADOR","9"
"19823","2012","PI","12459","MORRO DO CHAPEU DO PIAUI","VEREADOR","9"
"19824","2012","PI","10880","MORRO CABECA NO TEMPO","VEREADOR","9"
"19825","2012","PI","11312","MONTE ALEGRE DO PIAUI","VEREADOR","9"
"19826","2012","PI","11290","MONSENHOR HIPOLITO","VEREADOR","9"
"19827","2012","PI","11274","MONSENHOR GIL","VEREADOR","9"
"19828","2012","PI","12246","MILTON BRANDAO","VEREADOR","9"
"19829","2012","PI","11258","MIGUEL LEAO","VEREADOR","9"
"19830","2012","PI","11231","MIGUEL ALVES","VEREADOR","13"
"19831","2012","PI","11215","MATIAS OLIMPIO","VEREADOR","9"
"19832","2012","PI","12467","MASSAPE DO PIAUI","VEREADOR","9"
"19833","2012","PI","11193","MARCOS PARENTE","VEREADOR","9"
"19834","2012","PI","10367","MARCOLANDIA","VEREADOR","9"
"19835","2012","PI","11177","MANOEL EMIDIO","VEREADOR","9"
"19836","2012","PI","12440","MADEIRO","VEREADOR","9"
"19837","2012","PI","11150","LUZILANDIA","VEREADOR","11"
"19838","2012","PI","11134","LUIS CORREIA","VEREADOR","11"
"19839","2012","PI","11118","LANDRI SALES","VEREADOR","9"
