"","Ano da eleição","UF","Cargo","Cadeiras oferecidas","Votos válidos","Sigla do partido","Votos do partido","Quociente eleitoral","Quociente partidário"
"3418",2010,"RO","Deputado Estadual",24,"806.626","PTC","324","33.609,41","0,01"
"3419",2010,"RO","Deputado Estadual",24,"806.626","PTN","35.128","33.609,41","1,05"
"3420",2010,"RO","Deputado Estadual",24,"806.626","PV","43.375","33.609,41","1,29"
"3421",2014,"RO","Deputado Estadual",24,"824.632","DEM","26.132","34.359,66","0,76"
"3422",2014,"RO","Deputado Estadual",24,"824.632","PC do B","22.348","34.359,66","0,65"
"3423",2014,"RO","Deputado Estadual",24,"824.632","PDT","50.480","34.359,66","1,47"
"3424",2014,"RO","Deputado Estadual",24,"824.632","PEN","31.733","34.359,66","0,92"
"3425",2014,"RO","Deputado Estadual",24,"824.632","PHS","1.453","34.359,66","0,04"
"3426",2014,"RO","Deputado Estadual",24,"824.632","PMDB","116.997","34.359,66","3,41"
"3427",2014,"RO","Deputado Estadual",24,"824.632","PMN","3.929","34.359,66","0,11"
"3428",2014,"RO","Deputado Estadual",24,"824.632","PP","73.348","34.359,66","2,13"
"3429",2014,"RO","Deputado Estadual",24,"824.632","PPS","2.720","34.359,66","0,08"
"3430",2014,"RO","Deputado Estadual",24,"824.632","PR","19.750","34.359,66","0,57"
"3431",2014,"RO","Deputado Estadual",24,"824.632","PRB","21.951","34.359,66","0,64"
"3432",2014,"RO","Deputado Estadual",24,"824.632","PROS","2.122","34.359,66","0,06"
"3433",2014,"RO","Deputado Estadual",24,"824.632","PRP","37.966","34.359,66","1,1"
"3434",2014,"RO","Deputado Estadual",24,"824.632","PRTB","421","34.359,66","0,01"
"3435",2014,"RO","Deputado Estadual",24,"824.632","PSB","26.535","34.359,66","0,77"
"3436",2014,"RO","Deputado Estadual",24,"824.632","PSC","17.407","34.359,66","0,51"
"3437",2014,"RO","Deputado Estadual",24,"824.632","PSD","35.031","34.359,66","1,02"
"3438",2014,"RO","Deputado Estadual",24,"824.632","PSDB","39.933","34.359,66","1,16"
"3439",2014,"RO","Deputado Estadual",24,"824.632","PSDC","45.284","34.359,66","1,32"
"3440",2014,"RO","Deputado Estadual",24,"824.632","PSL","8.582","34.359,66","0,25"
"3441",2014,"RO","Deputado Estadual",24,"824.632","PSOL","1.721","34.359,66","0,05"
"3442",2014,"RO","Deputado Estadual",24,"824.632","PSTU","709","34.359,66","0,02"
"3443",2014,"RO","Deputado Estadual",24,"824.632","PT","74.996","34.359,66","2,18"
"3444",2014,"RO","Deputado Estadual",24,"824.632","PT do B","57.392","34.359,66","1,67"
"3445",2014,"RO","Deputado Estadual",24,"824.632","PTB","16.151","34.359,66","0,47"
"3446",2014,"RO","Deputado Estadual",24,"824.632","PTC","18.184","34.359,66","0,53"
"3447",2014,"RO","Deputado Estadual",24,"824.632","PTN","19.664","34.359,66","0,57"
"3448",2014,"RO","Deputado Estadual",24,"824.632","PV","26.768","34.359,66","0,78"
"3449",2014,"RO","Deputado Estadual",24,"824.632","SD","24.925","34.359,66","0,73"
"3450",2018,"RO","Deputado Estadual",24,"835.787","DC","8.156","34.824,45","0,23"
"3451",2018,"RO","Deputado Estadual",24,"835.787","DEM","34.778","34.824,45","1"
"3452",2018,"RO","Deputado Estadual",24,"835.787","MDB","96.714","34.824,45","2,78"
"3453",2018,"RO","Deputado Estadual",24,"835.787","PATRI","27.314","34.824,45","0,78"
"3454",2018,"RO","Deputado Estadual",24,"835.787","PC do B","7.704","34.824,45","0,22"
"3455",2018,"RO","Deputado Estadual",24,"835.787","PDT","29.084","34.824,45","0,84"
"3456",2018,"RO","Deputado Estadual",24,"835.787","PHS","25.700","34.824,45","0,74"
"3457",2018,"RO","Deputado Estadual",24,"835.787","PMN","27.047","34.824,45","0,78"
"3458",2018,"RO","Deputado Estadual",24,"835.787","PODE","83.829","34.824,45","2,41"
"3459",2018,"RO","Deputado Estadual",24,"835.787","PP","46.755","34.824,45","1,34"
"3460",2018,"RO","Deputado Estadual",24,"835.787","PPS","3.891","34.824,45","0,11"
"3461",2018,"RO","Deputado Estadual",24,"835.787","PR","22.130","34.824,45","0,64"
"3462",2018,"RO","Deputado Estadual",24,"835.787","PRB","70.558","34.824,45","2,03"
"3463",2018,"RO","Deputado Estadual",24,"835.787","PROS","14.430","34.824,45","0,41"
"3464",2018,"RO","Deputado Estadual",24,"835.787","PRP","14.037","34.824,45","0,4"
"3465",2018,"RO","Deputado Estadual",24,"835.787","PSB","60.167","34.824,45","1,73"
"3466",2018,"RO","Deputado Estadual",24,"835.787","PSC","20.196","34.824,45","0,58"
"3467",2018,"RO","Deputado Estadual",24,"835.787","PSD","30.296","34.824,45","0,87"
"3468",2018,"RO","Deputado Estadual",24,"835.787","PSDB","28.663","34.824,45","0,82"
"3469",2018,"RO","Deputado Estadual",24,"835.787","PSL","38.902","34.824,45","1,12"
"3470",2018,"RO","Deputado Estadual",24,"835.787","PSOL","1.112","34.824,45","0,03"
"3471",2018,"RO","Deputado Estadual",24,"835.787","PSTU","391","34.824,45","0,01"
"3472",2018,"RO","Deputado Estadual",24,"835.787","PT","30.985","34.824,45","0,89"
"3473",2018,"RO","Deputado Estadual",24,"835.787","PTB","34.530","34.824,45","0,99"
"3474",2018,"RO","Deputado Estadual",24,"835.787","PTC","40.895","34.824,45","1,17"
"3475",2018,"RO","Deputado Estadual",24,"835.787","PV","20.836","34.824,45","0,6"
"3476",2018,"RO","Deputado Estadual",24,"835.787","REDE","5.646","34.824,45","0,16"
"3477",2018,"RO","Deputado Estadual",24,"835.787","SOLIDARIEDADE","11.041","34.824,45","0,32"
"3478",1998,"RR","Deputado Estadual",24,"128.779","PAN","837","5.365,78","0,16"
"3479",1998,"RR","Deputado Estadual",24,"128.779","PC do B","403","5.365,78","0,08"
"3480",1998,"RR","Deputado Estadual",24,"128.779","PDT","23.542","5.365,78","4,39"
"3481",1998,"RR","Deputado Estadual",24,"128.779","PFL","10.633","5.365,78","1,98"
"3482",1998,"RR","Deputado Estadual",24,"128.779","PGT","170","5.365,78","0,03"
"3483",1998,"RR","Deputado Estadual",24,"128.779","PL","1.358","5.365,78","0,25"
"3484",1998,"RR","Deputado Estadual",24,"128.779","PMDB","13.314","5.365,78","2,48"
"3485",1998,"RR","Deputado Estadual",24,"128.779","PMN","18","5.365,78","0"
"3486",1998,"RR","Deputado Estadual",24,"128.779","PPB","23.627","5.365,78","4,4"
"3487",1998,"RR","Deputado Estadual",24,"128.779","PPS","784","5.365,78","0,15"
"3488",1998,"RR","Deputado Estadual",24,"128.779","PRP","332","5.365,78","0,06"
"3489",1998,"RR","Deputado Estadual",24,"128.779","PRTB","498","5.365,78","0,09"
"3490",1998,"RR","Deputado Estadual",24,"128.779","PSB","746","5.365,78","0,14"
"3491",1998,"RR","Deputado Estadual",24,"128.779","PSC","309","5.365,78","0,06"
"3492",1998,"RR","Deputado Estadual",24,"128.779","PSD","308","5.365,78","0,06"
"3493",1998,"RR","Deputado Estadual",24,"128.779","PSDB","13.468","5.365,78","2,51"
"3494",1998,"RR","Deputado Estadual",24,"128.779","PSL","19.781","5.365,78","3,69"
"3495",1998,"RR","Deputado Estadual",24,"128.779","PST","635","5.365,78","0,12"
"3496",1998,"RR","Deputado Estadual",24,"128.779","PT","2.756","5.365,78","0,51"
"3497",1998,"RR","Deputado Estadual",24,"128.779","PT do B","2.632","5.365,78","0,49"
"3498",1998,"RR","Deputado Estadual",24,"128.779","PTB","11.849","5.365,78","2,21"
"3499",1998,"RR","Deputado Estadual",24,"128.779","PTN","779","5.365,78","0,15"
"3500",2002,"RR","Deputado Estadual",24,"170.922","PAN","7.183","7.121,75","1,01"
"3501",2002,"RR","Deputado Estadual",24,"170.922","PC do B","260","7.121,75","0,04"
"3502",2002,"RR","Deputado Estadual",24,"170.922","PCO","58","7.121,75","0,01"
"3503",2002,"RR","Deputado Estadual",24,"170.922","PDT","9.602","7.121,75","1,35"
"3504",2002,"RR","Deputado Estadual",24,"170.922","PFL","15.317","7.121,75","2,15"
"3505",2002,"RR","Deputado Estadual",24,"170.922","PGT","3.995","7.121,75","0,56"
"3506",2002,"RR","Deputado Estadual",24,"170.922","PHS","1.662","7.121,75","0,23"
"3507",2002,"RR","Deputado Estadual",24,"170.922","PL","1.908","7.121,75","0,27"
"3508",2002,"RR","Deputado Estadual",24,"170.922","PMDB","10.895","7.121,75","1,53"
"3509",2002,"RR","Deputado Estadual",24,"170.922","PMN","1.481","7.121,75","0,21"
"3510",2002,"RR","Deputado Estadual",24,"170.922","PPB","7.212","7.121,75","1,01"
"3511",2002,"RR","Deputado Estadual",24,"170.922","PPS","6.625","7.121,75","0,93"
"3512",2002,"RR","Deputado Estadual",24,"170.922","PRONA","6.203","7.121,75","0,87"
"3513",2002,"RR","Deputado Estadual",24,"170.922","PRP","4.625","7.121,75","0,65"
"3514",2002,"RR","Deputado Estadual",24,"170.922","PRTB","4.905","7.121,75","0,69"
"3515",2002,"RR","Deputado Estadual",24,"170.922","PSB","4.184","7.121,75","0,59"
"3516",2002,"RR","Deputado Estadual",24,"170.922","PSC","669","7.121,75","0,09"
"3517",2002,"RR","Deputado Estadual",24,"170.922","PSD","10.974","7.121,75","1,54"
"3518",2002,"RR","Deputado Estadual",24,"170.922","PSDB","18.795","7.121,75","2,64"
"3519",2002,"RR","Deputado Estadual",24,"170.922","PSDC","7.172","7.121,75","1,01"
"3520",2002,"RR","Deputado Estadual",24,"170.922","PSL","14.011","7.121,75","1,97"
"3521",2002,"RR","Deputado Estadual",24,"170.922","PST","12.379","7.121,75","1,74"
"3522",2002,"RR","Deputado Estadual",24,"170.922","PT","3.652","7.121,75","0,51"
"3523",2002,"RR","Deputado Estadual",24,"170.922","PT do B","2.013","7.121,75","0,28"
"3524",2002,"RR","Deputado Estadual",24,"170.922","PTB","9.183","7.121,75","1,29"
"3525",2002,"RR","Deputado Estadual",24,"170.922","PTC","529","7.121,75","0,07"
"3526",2002,"RR","Deputado Estadual",24,"170.922","PTN","5.430","7.121,75","0,76"
"3527",2006,"RR","Deputado Estadual",24,"193.699","PAN","837","8.070,78","0,1"
"3528",2006,"RR","Deputado Estadual",24,"193.699","PC do B","618","8.070,78","0,08"
"3529",2006,"RR","Deputado Estadual",24,"193.699","PCO","62","8.070,78","0,01"
"3530",2006,"RR","Deputado Estadual",24,"193.699","PDT","9.795","8.070,78","1,21"
"3531",2006,"RR","Deputado Estadual",24,"193.699","PFL","16.910","8.070,78","2,1"
"3532",2006,"RR","Deputado Estadual",24,"193.699","PHS","3.998","8.070,78","0,5"
"3533",2006,"RR","Deputado Estadual",24,"193.699","PL","20.174","8.070,78","2,5"
"3534",2006,"RR","Deputado Estadual",24,"193.699","PMDB","12.434","8.070,78","1,54"
"3535",2006,"RR","Deputado Estadual",24,"193.699","PMN","84","8.070,78","0,01"
"3536",2006,"RR","Deputado Estadual",24,"193.699","PP","1.329","8.070,78","0,16"
"3537",2006,"RR","Deputado Estadual",24,"193.699","PPS","11.224","8.070,78","1,39"
"3538",2006,"RR","Deputado Estadual",24,"193.699","PRB","3.123","8.070,78","0,39"
"3539",2006,"RR","Deputado Estadual",24,"193.699","PRONA","7.639","8.070,78","0,95"
"3540",2006,"RR","Deputado Estadual",24,"193.699","PRP","10.388","8.070,78","1,29"
"3541",2006,"RR","Deputado Estadual",24,"193.699","PRTB","10.938","8.070,78","1,36"
"3542",2006,"RR","Deputado Estadual",24,"193.699","PSB","5.008","8.070,78","0,62"
"3543",2006,"RR","Deputado Estadual",24,"193.699","PSC","7.281","8.070,78","0,9"
"3544",2006,"RR","Deputado Estadual",24,"193.699","PSDB","21.256","8.070,78","2,63"
"3545",2006,"RR","Deputado Estadual",24,"193.699","PSDC","3.577","8.070,78","0,44"
"3546",2006,"RR","Deputado Estadual",24,"193.699","PSL","46","8.070,78","0,01"
"3547",2006,"RR","Deputado Estadual",24,"193.699","PSOL","721","8.070,78","0,09"
"3548",2006,"RR","Deputado Estadual",24,"193.699","PT","5.335","8.070,78","0,66"
"3549",2006,"RR","Deputado Estadual",24,"193.699","PT do B","1.705","8.070,78","0,21"
"3550",2006,"RR","Deputado Estadual",24,"193.699","PTB","11.773","8.070,78","1,46"
"3551",2006,"RR","Deputado Estadual",24,"193.699","PTC","3.229","8.070,78","0,4"
"3552",2006,"RR","Deputado Estadual",24,"193.699","PTN","12.094","8.070,78","1,5"
"3553",2006,"RR","Deputado Estadual",24,"193.699","PV","12.121","8.070,78","1,5"
"3554",2010,"RR","Deputado Estadual",24,"228.046","DEM","15.611","9.501,92","1,64"
"3555",2010,"RR","Deputado Estadual",24,"228.046","PC do B","3.118","9.501,92","0,33"
"3556",2010,"RR","Deputado Estadual",24,"228.046","PDT","6.714","9.501,92","0,71"
"3557",2010,"RR","Deputado Estadual",24,"228.046","PHS","7.892","9.501,92","0,83"
"3558",2010,"RR","Deputado Estadual",24,"228.046","PMDB","8.546","9.501,92","0,9"
"3559",2010,"RR","Deputado Estadual",24,"228.046","PMN","4.408","9.501,92","0,46"
"3560",2010,"RR","Deputado Estadual",24,"228.046","PP","16.694","9.501,92","1,76"
"3561",2010,"RR","Deputado Estadual",24,"228.046","PPS","10.594","9.501,92","1,11"
"3562",2010,"RR","Deputado Estadual",24,"228.046","PR","20.203","9.501,92","2,13"
"3563",2010,"RR","Deputado Estadual",24,"228.046","PRB","19.723","9.501,92","2,08"
"3564",2010,"RR","Deputado Estadual",24,"228.046","PRP","5.727","9.501,92","0,6"
"3565",2010,"RR","Deputado Estadual",24,"228.046","PRTB","15.945","9.501,92","1,68"
"3566",2010,"RR","Deputado Estadual",24,"228.046","PSB","8.627","9.501,92","0,91"
"3567",2010,"RR","Deputado Estadual",24,"228.046","PSC","11.178","9.501,92","1,18"
"3568",2010,"RR","Deputado Estadual",24,"228.046","PSDB","18.679","9.501,92","1,97"
"3569",2010,"RR","Deputado Estadual",24,"228.046","PSDC","4.460","9.501,92","0,47"
"3570",2010,"RR","Deputado Estadual",24,"228.046","PSL","20.388","9.501,92","2,15"
"3571",2010,"RR","Deputado Estadual",24,"228.046","PSOL","262","9.501,92","0,03"
"3572",2010,"RR","Deputado Estadual",24,"228.046","PT","5.218","9.501,92","0,55"
"3573",2010,"RR","Deputado Estadual",24,"228.046","PTB","3.421","9.501,92","0,36"
"3574",2010,"RR","Deputado Estadual",24,"228.046","PTC","2.371","9.501,92","0,25"
"3575",2010,"RR","Deputado Estadual",24,"228.046","PTN","3.803","9.501,92","0,4"
"3576",2010,"RR","Deputado Estadual",24,"228.046","PV","14.464","9.501,92","1,52"
"3577",2014,"RR","Deputado Estadual",24,"253.691","DEM","1.910","10.570,45","0,18"
"3578",2014,"RR","Deputado Estadual",24,"253.691","PC do B","17.182","10.570,45","1,63"
"3579",2014,"RR","Deputado Estadual",24,"253.691","PDT","10.999","10.570,45","1,04"
"3580",2014,"RR","Deputado Estadual",24,"253.691","PEN","7.781","10.570,45","0,74"
"3581",2014,"RR","Deputado Estadual",24,"253.691","PHS","5.172","10.570,45","0,49"
"3582",2014,"RR","Deputado Estadual",24,"253.691","PMDB","15.905","10.570,45","1,5"
"3583",2014,"RR","Deputado Estadual",24,"253.691","PMN","5.768","10.570,45","0,55"
"3584",2014,"RR","Deputado Estadual",24,"253.691","PP","12.446","10.570,45","1,18"
"3585",2014,"RR","Deputado Estadual",24,"253.691","PPL","2.870","10.570,45","0,27"
"3586",2014,"RR","Deputado Estadual",24,"253.691","PPS","10.589","10.570,45","1"
"3587",2014,"RR","Deputado Estadual",24,"253.691","PR","4.768","10.570,45","0,45"
"3588",2014,"RR","Deputado Estadual",24,"253.691","PRB","28.124","10.570,45","2,66"
"3589",2014,"RR","Deputado Estadual",24,"253.691","PROS","8.382","10.570,45","0,79"
"3590",2014,"RR","Deputado Estadual",24,"253.691","PRP","20.669","10.570,45","1,96"
"3591",2014,"RR","Deputado Estadual",24,"253.691","PRTB","9.245","10.570,45","0,87"
"3592",2014,"RR","Deputado Estadual",24,"253.691","PSB","12.218","10.570,45","1,16"
"3593",2014,"RR","Deputado Estadual",24,"253.691","PSC","6.573","10.570,45","0,62"
"3594",2014,"RR","Deputado Estadual",24,"253.691","PSD","511","10.570,45","0,05"
"3595",2014,"RR","Deputado Estadual",24,"253.691","PSDB","12.346","10.570,45","1,17"
"3596",2014,"RR","Deputado Estadual",24,"253.691","PSDC","12.602","10.570,45","1,19"
"3597",2014,"RR","Deputado Estadual",24,"253.691","PSL","10.045","10.570,45","0,95"
"3598",2014,"RR","Deputado Estadual",24,"253.691","PSOL","1.801","10.570,45","0,17"
"3599",2014,"RR","Deputado Estadual",24,"253.691","PSTU","62","10.570,45","0,01"
"3600",2014,"RR","Deputado Estadual",24,"253.691","PT","6.961","10.570,45","0,66"
"3601",2014,"RR","Deputado Estadual",24,"253.691","PT do B","8.647","10.570,45","0,82"
"3602",2014,"RR","Deputado Estadual",24,"253.691","PTB","557","10.570,45","0,05"
"3603",2014,"RR","Deputado Estadual",24,"253.691","PTC","2.313","10.570,45","0,22"
"3604",2014,"RR","Deputado Estadual",24,"253.691","PTN","4.637","10.570,45","0,44"
"3605",2014,"RR","Deputado Estadual",24,"253.691","PV","8.856","10.570,45","0,84"
"3606",2014,"RR","Deputado Estadual",24,"253.691","SD","3.752","10.570,45","0,35"
"3607",2018,"RR","Deputado Estadual",24,"277.142","AVANTE","874","11.547,57","0,08"
"3608",2018,"RR","Deputado Estadual",24,"277.142","DC","4.365","11.547,57","0,38"
"3609",2018,"RR","Deputado Estadual",24,"277.142","DEM","1.774","11.547,57","0,15"
"3610",2018,"RR","Deputado Estadual",24,"277.142","MDB","18.102","11.547,57","1,57"
"3611",2018,"RR","Deputado Estadual",24,"277.142","PATRI","9.403","11.547,57","0,81"
"3612",2018,"RR","Deputado Estadual",24,"277.142","PC do B","6.796","11.547,57","0,59"
"3613",2018,"RR","Deputado Estadual",24,"277.142","PCB","989","11.547,57","0,09"
"3614",2018,"RR","Deputado Estadual",24,"277.142","PDT","4.145","11.547,57","0,36"
"3615",2018,"RR","Deputado Estadual",24,"277.142","PHS","1.876","11.547,57","0,16"
"3616",2018,"RR","Deputado Estadual",24,"277.142","PMB","15.484","11.547,57","1,34"
"3617",2018,"RR","Deputado Estadual",24,"277.142","PODE","10.504","11.547,57","0,91"
"3618",2018,"RR","Deputado Estadual",24,"277.142","PP","10.459","11.547,57","0,91"
"3619",2018,"RR","Deputado Estadual",24,"277.142","PPL","7.132","11.547,57","0,62"
"3620",2018,"RR","Deputado Estadual",24,"277.142","PPS","5.817","11.547,57","0,5"
"3621",2018,"RR","Deputado Estadual",24,"277.142","PR","7.754","11.547,57","0,67"
"3622",2018,"RR","Deputado Estadual",24,"277.142","PRB","26.085","11.547,57","2,26"
"3623",2018,"RR","Deputado Estadual",24,"277.142","PROS","2.847","11.547,57","0,25"
"3624",2018,"RR","Deputado Estadual",24,"277.142","PRP","4.688","11.547,57","0,41"
"3625",2018,"RR","Deputado Estadual",24,"277.142","PRTB","11.847","11.547,57","1,03"
"3626",2018,"RR","Deputado Estadual",24,"277.142","PSB","10.841","11.547,57","0,94"
"3627",2018,"RR","Deputado Estadual",24,"277.142","PSC","5.071","11.547,57","0,44"
"3628",2018,"RR","Deputado Estadual",24,"277.142","PSD","8.021","11.547,57","0,69"
"3629",2018,"RR","Deputado Estadual",24,"277.142","PSDB","5.970","11.547,57","0,52"
"3630",2018,"RR","Deputado Estadual",24,"277.142","PSL","11.491","11.547,57","1"
"3631",2018,"RR","Deputado Estadual",24,"277.142","PSOL","909","11.547,57","0,08"
"3632",2018,"RR","Deputado Estadual",24,"277.142","PSTU","54","11.547,57","0"
"3633",2018,"RR","Deputado Estadual",24,"277.142","PT","3.628","11.547,57","0,31"
"3634",2018,"RR","Deputado Estadual",24,"277.142","PTB","11.308","11.547,57","0,98"
"3635",2018,"RR","Deputado Estadual",24,"277.142","PTC","22.704","11.547,57","1,97"
"3636",2018,"RR","Deputado Estadual",24,"277.142","PV","16.929","11.547,57","1,47"
"3637",2018,"RR","Deputado Estadual",24,"277.142","REDE","4.364","11.547,57","0,38"
"3638",2018,"RR","Deputado Estadual",24,"277.142","SOLIDARIEDADE","24.911","11.547,57","2,16"
"3639",1998,"RS","Deputado Estadual",55,"5.22.268","PAN","1.580","91.313,96","0,02"
"3640",1998,"RS","Deputado Estadual",55,"5.22.268","PC do B","51.362","91.313,96","0,56"
"3641",1998,"RS","Deputado Estadual",55,"5.22.268","PCB","2.885","91.313,96","0,03"
"3642",1998,"RS","Deputado Estadual",55,"5.22.268","PDT","601.015","91.313,96","6,58"
"3643",1998,"RS","Deputado Estadual",55,"5.22.268","PFL","145.902","91.313,96","1,6"
"3644",1998,"RS","Deputado Estadual",55,"5.22.268","PL","13.884","91.313,96","0,15"
"3645",1998,"RS","Deputado Estadual",55,"5.22.268","PMDB","916.759","91.313,96","10,04"
"3646",1998,"RS","Deputado Estadual",55,"5.22.268","PMN","1.449","91.313,96","0,02"
"3647",1998,"RS","Deputado Estadual",55,"5.22.268","PPB","996.281","91.313,96","10,91"
"3648",1998,"RS","Deputado Estadual",55,"5.22.268","PPS","11.089","91.313,96","0,12"
"3649",1998,"RS","Deputado Estadual",55,"5.22.268","PRN","3.788","91.313,96","0,04"
"3650",1998,"RS","Deputado Estadual",55,"5.22.268","PRONA","33.824","91.313,96","0,37"
"3651",1998,"RS","Deputado Estadual",55,"5.22.268","PRP","3.053","91.313,96","0,03"
"3652",1998,"RS","Deputado Estadual",55,"5.22.268","PRTB","937","91.313,96","0,01"
"3653",1998,"RS","Deputado Estadual",55,"5.22.268","PSB","123.223","91.313,96","1,35"
"3654",1998,"RS","Deputado Estadual",55,"5.22.268","PSC","11.229","91.313,96","0,12"
"3655",1998,"RS","Deputado Estadual",55,"5.22.268","PSDB","243.696","91.313,96","2,67"
"3656",1998,"RS","Deputado Estadual",55,"5.22.268","PSDC","536","91.313,96","0,01"
"3657",1998,"RS","Deputado Estadual",55,"5.22.268","PST","3.647","91.313,96","0,04"
"3658",1998,"RS","Deputado Estadual",55,"5.22.268","PSTU","5.826","91.313,96","0,06"
"3659",1998,"RS","Deputado Estadual",55,"5.22.268","PT","998.388","91.313,96","10,93"
"3660",1998,"RS","Deputado Estadual",55,"5.22.268","PTB","845.310","91.313,96","9,26"
"3661",1998,"RS","Deputado Estadual",55,"5.22.268","PV","6.605","91.313,96","0,07"
"3662",2002,"RS","Deputado Estadual",55,"5.950.259","PAN","3.436","108.186,52","0,03"
"3663",2002,"RS","Deputado Estadual",55,"5.950.259","PC do B","95.453","108.186,52","0,88"
"3664",2002,"RS","Deputado Estadual",55,"5.950.259","PCB","4.008","108.186,52","0,04"
"3665",2002,"RS","Deputado Estadual",55,"5.950.259","PCO","1.099","108.186,52","0,01"
"3666",2002,"RS","Deputado Estadual",55,"5.950.259","PDT","686.863","108.186,52","6,35"
"3667",2002,"RS","Deputado Estadual",55,"5.950.259","PFL","217.073","108.186,52","2,01"
"3668",2002,"RS","Deputado Estadual",55,"5.950.259","PGT","4.992","108.186,52","0,05"
"3669",2002,"RS","Deputado Estadual",55,"5.950.259","PHS","73.042","108.186,52","0,68"
"3670",2002,"RS","Deputado Estadual",55,"5.950.259","PL","92.830","108.186,52","0,86"
"3671",2002,"RS","Deputado Estadual",55,"5.950.259","PMDB","858.419","108.186,52","7,93"
"3672",2002,"RS","Deputado Estadual",55,"5.950.259","PMN","6.934","108.186,52","0,06"
"3673",2002,"RS","Deputado Estadual",55,"5.950.259","PPB","972.096","108.186,52","8,99"
"3674",2002,"RS","Deputado Estadual",55,"5.950.259","PPS","242.959","108.186,52","2,25"
"3675",2002,"RS","Deputado Estadual",55,"5.950.259","PRONA","13.849","108.186,52","0,13"
"3676",2002,"RS","Deputado Estadual",55,"5.950.259","PSB","245.848","108.186,52","2,27"
"3677",2002,"RS","Deputado Estadual",55,"5.950.259","PSC","3.236","108.186,52","0,03"
"3678",2002,"RS","Deputado Estadual",55,"5.950.259","PSDB","388.550","108.186,52","3,59"
"3679",2002,"RS","Deputado Estadual",55,"5.950.259","PSTU","8.333","108.186,52","0,08"
"3680",2002,"RS","Deputado Estadual",55,"5.950.259","PT","1.326.796","108.186,52","12,26"
"3681",2002,"RS","Deputado Estadual",55,"5.950.259","PT do B","7.938","108.186,52","0,07"
"3682",2002,"RS","Deputado Estadual",55,"5.950.259","PTB","676.162","108.186,52","6,25"
"3683",2002,"RS","Deputado Estadual",55,"5.950.259","PTN","2.137","108.186,52","0,02"
"3684",2002,"RS","Deputado Estadual",55,"5.950.259","PV","18.206","108.186,52","0,17"
"3685",2006,"RS","Deputado Estadual",55,"6.12.764","PAN","5.077","109.322,97","0,05"
"3686",2006,"RS","Deputado Estadual",55,"6.12.764","PC do B","98.504","109.322,97","0,9"
"3687",2006,"RS","Deputado Estadual",55,"6.12.764","PCB","3.092","109.322,97","0,03"
"3688",2006,"RS","Deputado Estadual",55,"6.12.764","PCO","1.911","109.322,97","0,02"
"3689",2006,"RS","Deputado Estadual",55,"6.12.764","PDT","749.197","109.322,97","6,85"
"3690",2006,"RS","Deputado Estadual",55,"6.12.764","PFL","319.401","109.322,97","2,92"
"3691",2006,"RS","Deputado Estadual",55,"6.12.764","PHS","11.545","109.322,97","0,11"
"3692",2006,"RS","Deputado Estadual",55,"6.12.764","PL","44.286","109.322,97","0,41"
"3693",2006,"RS","Deputado Estadual",55,"6.12.764","PMDB","991.485","109.322,97","9,07"
"3694",2006,"RS","Deputado Estadual",55,"6.12.764","PMN","2.284","109.322,97","0,02"
"3695",2006,"RS","Deputado Estadual",55,"6.12.764","PP","956.262","109.322,97","8,75"
"3696",2006,"RS","Deputado Estadual",55,"6.12.764","PPS","305.360","109.322,97","2,79"
"3697",2006,"RS","Deputado Estadual",55,"6.12.764","PRONA","7.364","109.322,97","0,07"
"3698",2006,"RS","Deputado Estadual",55,"6.12.764","PRTB","431","109.322,97","0"
"3699",2006,"RS","Deputado Estadual",55,"6.12.764","PSB","220.689","109.322,97","2,02"
"3700",2006,"RS","Deputado Estadual",55,"6.12.764","PSC","19.058","109.322,97","0,17"
"3701",2006,"RS","Deputado Estadual",55,"6.12.764","PSDB","576.294","109.322,97","5,27"
"3702",2006,"RS","Deputado Estadual",55,"6.12.764","PSDC","1.909","109.322,97","0,02"
"3703",2006,"RS","Deputado Estadual",55,"6.12.764","PSL","1.635","109.322,97","0,01"
"3704",2006,"RS","Deputado Estadual",55,"6.12.764","PSOL","75.086","109.322,97","0,69"
"3705",2006,"RS","Deputado Estadual",55,"6.12.764","PSTU","13.313","109.322,97","0,12"
"3706",2006,"RS","Deputado Estadual",55,"6.12.764","PT","1.33.283","109.322,97","9,45"
"3707",2006,"RS","Deputado Estadual",55,"6.12.764","PT do B","3.466","109.322,97","0,03"
"3708",2006,"RS","Deputado Estadual",55,"6.12.764","PTB","505.381","109.322,97","4,62"
"3709",2006,"RS","Deputado Estadual",55,"6.12.764","PTC","5.273","109.322,97","0,05"
"3710",2006,"RS","Deputado Estadual",55,"6.12.764","PV","61.178","109.322,97","0,56"
"3711",2010,"RS","Deputado Estadual",55,"6.248.768","DEM","124.187","113.613,96","1,09"
"3712",2010,"RS","Deputado Estadual",55,"6.248.768","PC do B","156.400","113.613,96","1,38"
"3713",2010,"RS","Deputado Estadual",55,"6.248.768","PCB","2.264","113.613,96","0,02"
"3714",2010,"RS","Deputado Estadual",55,"6.248.768","PDT","782.137","113.613,96","6,88"
"3715",2010,"RS","Deputado Estadual",55,"6.248.768","PHS","5.204","113.613,96","0,05"
"3716",2010,"RS","Deputado Estadual",55,"6.248.768","PMDB","896.931","113.613,96","7,89"
"3717",2010,"RS","Deputado Estadual",55,"6.248.768","PMN","2.167","113.613,96","0,02"
