"","Ano da eleição","UF","Cargo","Cadeiras oferecidas","Votos válidos ","Sigla do partido","Votos válidos do partido","Quociente eleitoral","Quociente partidário"
"2276",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"AVANTE",34472,"98.785",0.35
"2277",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"DC",38678,"98.785",0.39
"2278",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"DEM",178309,"98.785",1.81
"2279",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"MDB",597881,"98.785",6.05
"2280",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PATRI",70840,"98.785",0.72
"2281",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PC do B",57126,"98.785",0.58
"2282",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PCB",1449,"98.785",0.01
"2283",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PDT",170998,"98.785",1.73
"2284",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PHS",128931,"98.785",1.31
"2285",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PMB",11426,"98.785",0.12
"2286",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PMN",50635,"98.785",0.51
"2287",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PODE",31161,"98.785",0.32
"2288",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PP",48844,"98.785",0.49
"2289",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PPL",7423,"98.785",0.08
"2290",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PPS",132663,"98.785",1.34
"2291",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PR",285099,"98.785",2.89
"2292",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PRB",188230,"98.785",1.91
"2293",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PROS",30568,"98.785",0.31
"2294",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PRP",38863,"98.785",0.39
"2295",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PRTB",16040,"98.785",0.16
"2296",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PSB",146643,"98.785",1.48
"2297",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PSC",207737,"98.785",2.1
"2298",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PSD",262918,"98.785",2.66
"2299",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PSDB",476324,"98.785",4.82
"2300",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PSL",95407,"98.785",0.97
"2301",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PSOL",102673,"98.785",1.04
"2302",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PSTU",2219,"98.785",0.02
"2303",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PT",311237,"98.785",3.15
"2304",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PTB",99437,"98.785",1.01
"2305",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PTC",31576,"98.785",0.32
"2306",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"PV",45216,"98.785",0.46
"2307",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"REDE",7635,"98.785",0.08
"2308",2018,"PA","DEPUTADO ESTADUAL",41,4050185,"SOLIDARIEDADE",141527,"98.785",1.43
"2309",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PC do B",2786,"35.670,97",0.08
"2310",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PCO",381,"35.670,97",0.01
"2311",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PDT",63869,"35.670,97",1.79
"2312",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PFL",180642,"35.670,97",5.06
"2313",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PL",14624,"35.670,97",0.41
"2314",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PMDB",596597,"35.670,97",16.72
"2315",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PMN",3626,"35.670,97",0.1
"2316",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PPB",36964,"35.670,97",1.04
"2317",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PPS",2876,"35.670,97",0.08
"2318",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PRN",1496,"35.670,97",0.04
"2319",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PRONA",1234,"35.670,97",0.03
"2320",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PRP",11956,"35.670,97",0.34
"2321",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PSB",13852,"35.670,97",0.39
"2322",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PSC",608,"35.670,97",0.02
"2323",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PSDB",168107,"35.670,97",4.71
"2324",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PSDC",127,"35.670,97",0
"2325",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PSL",22116,"35.670,97",0.62
"2326",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PST",1231,"35.670,97",0.03
"2327",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PSTU",733,"35.670,97",0.02
"2328",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PT",121860,"35.670,97",3.42
"2329",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PTB",15875,"35.670,97",0.45
"2330",1998,"PB","DEPUTADO ESTADUAL",36,1284155,"PV",22595,"35.670,97",0.63
"2331",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PAN",4626,"48.134,11",0.1
"2332",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PC do B",7552,"48.134,11",0.16
"2333",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PCO",1101,"48.134,11",0.02
"2334",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PDT",81433,"48.134,11",1.69
"2335",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PFL",221675,"48.134,11",4.61
"2336",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PHS",1463,"48.134,11",0.03
"2337",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PL",46297,"48.134,11",0.96
"2338",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PMDB",447863,"48.134,11",9.3
"2339",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PMN",6951,"48.134,11",0.14
"2340",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PPB",57793,"48.134,11",1.2
"2341",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PPS",42685,"48.134,11",0.89
"2342",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PRP",6696,"48.134,11",0.14
"2343",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PRTB",346,"48.134,11",0.01
"2344",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PSB",101589,"48.134,11",2.11
"2345",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PSC",3234,"48.134,11",0.07
"2346",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PSD",10902,"48.134,11",0.23
"2347",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PSDB",387486,"48.134,11",8.05
"2348",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PSDC",515,"48.134,11",0.01
"2349",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PSL",15106,"48.134,11",0.31
"2350",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PST",8543,"48.134,11",0.18
"2351",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PSTU",1451,"48.134,11",0.03
"2352",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PT",178224,"48.134,11",3.7
"2353",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PT do B",710,"48.134,11",0.01
"2354",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PTB",77660,"48.134,11",1.61
"2355",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PTC",1733,"48.134,11",0.04
"2356",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PTN",364,"48.134,11",0.01
"2357",2002,"PB","DEPUTADO ESTADUAL",36,1732828,"PV",18830,"48.134,11",0.39
"2358",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PAN",1517,"54.533,72",0.03
"2359",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PC do B",5643,"54.533,72",0.1
"2360",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PCB",2637,"54.533,72",0.05
"2361",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PCO",1235,"54.533,72",0.02
"2362",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PDT",128828,"54.533,72",2.36
"2363",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PFL",306867,"54.533,72",5.63
"2364",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PHS",3580,"54.533,72",0.07
"2365",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PL",26205,"54.533,72",0.48
"2366",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PMDB",454413,"54.533,72",8.33
"2367",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PMN",9065,"54.533,72",0.17
"2368",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PP",43478,"54.533,72",0.8
"2369",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PPS",80363,"54.533,72",1.47
"2370",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PRB",28967,"54.533,72",0.53
"2371",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PRONA",6316,"54.533,72",0.12
"2372",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PRP",29454,"54.533,72",0.54
"2373",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PRTB",666,"54.533,72",0.01
"2374",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PSB",161645,"54.533,72",2.96
"2375",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PSC",1001,"54.533,72",0.02
"2376",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PSDB",437016,"54.533,72",8.01
"2377",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PSDC",341,"54.533,72",0.01
"2378",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PSL",35614,"54.533,72",0.65
"2379",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PSOL",8996,"54.533,72",0.16
"2380",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PSTU",949,"54.533,72",0.02
"2381",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PT",132893,"54.533,72",2.44
"2382",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PT do B",655,"54.533,72",0.01
"2383",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PTB",46659,"54.533,72",0.86
"2384",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PTC",640,"54.533,72",0.01
"2385",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PTN",382,"54.533,72",0.01
"2386",2006,"PB","DEPUTADO ESTADUAL",36,1963214,"PV",7189,"54.533,72",0.13
"2387",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"DEM",196306,"56.476,72",3.48
"2388",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PC do B",6583,"56.476,72",0.12
"2389",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PCB",6262,"56.476,72",0.11
"2390",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PCO",430,"56.476,72",0.01
"2391",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PDT",68393,"56.476,72",1.21
"2392",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PHS",3138,"56.476,72",0.06
"2393",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PMDB",515321,"56.476,72",9.12
"2394",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PMN",3859,"56.476,72",0.07
"2395",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PP",48581,"56.476,72",0.86
"2396",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PPS",76944,"56.476,72",1.36
"2397",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PR",46629,"56.476,72",0.83
"2398",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PRB",21331,"56.476,72",0.38
"2399",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PRP",39677,"56.476,72",0.7
"2400",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PRTB",3600,"56.476,72",0.06
"2401",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PSB",184766,"56.476,72",3.27
"2402",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PSC",121666,"56.476,72",2.15
"2403",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PSDB",208356,"56.476,72",3.69
"2404",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PSDC",4392,"56.476,72",0.08
"2405",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PSL",124862,"56.476,72",2.21
"2406",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PSOL",4806,"56.476,72",0.09
"2407",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PT",137228,"56.476,72",2.43
"2408",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PT do B",38639,"56.476,72",0.68
"2409",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PTB",49793,"56.476,72",0.88
"2410",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PTC",23744,"56.476,72",0.42
"2411",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PTN",93774,"56.476,72",1.66
"2412",2010,"PB","DEPUTADO ESTADUAL",36,2033162,"PV",4082,"56.476,72",0.07
"2413",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"DEM",97764,"56.207,05",1.74
"2414",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PC do B",62591,"56.207,05",1.11
"2415",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PCO",1977,"56.207,05",0.04
"2416",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PDT",33151,"56.207,05",0.59
"2417",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PEN",216426,"56.207,05",3.85
"2418",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PHS",3313,"56.207,05",0.06
"2419",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PMDB",200739,"56.207,05",3.57
"2420",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PMN",17016,"56.207,05",0.3
"2421",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PP",107171,"56.207,05",1.91
"2422",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PPL",6116,"56.207,05",0.11
"2423",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PPS",39400,"56.207,05",0.7
"2424",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PR",39131,"56.207,05",0.7
"2425",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PRB",53306,"56.207,05",0.95
"2426",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PROS",28840,"56.207,05",0.51
"2427",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PRP",5594,"56.207,05",0.1
"2428",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PRTB",22131,"56.207,05",0.39
"2429",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PSB",210565,"56.207,05",3.75
"2430",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PSC",130840,"56.207,05",2.33
"2431",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PSD",119151,"56.207,05",2.12
"2432",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PSDB",242151,"56.207,05",4.31
"2433",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PSDC",9572,"56.207,05",0.17
"2434",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PSL",83481,"56.207,05",1.49
"2435",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PSOL",17108,"56.207,05",0.3
"2436",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PSTU",1111,"56.207,05",0.02
"2437",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PT",112086,"56.207,05",1.99
"2438",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PT do B",38978,"56.207,05",0.69
"2439",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PTB",47423,"56.207,05",0.84
"2440",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PTC",2387,"56.207,05",0.04
"2441",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PTN",61135,"56.207,05",1.09
"2442",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"PV",10441,"56.207,05",0.19
"2443",2014,"PB","DEPUTADO ESTADUAL",36,2023454,"SD",2359,"56.207,05",0.04
"2444",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"AVANTE",156256,"57.599,41",2.71
"2445",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"DC",2541,"57.599,41",0.04
"2446",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"DEM",32563,"57.599,41",0.57
"2447",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"MDB",89209,"57.599,41",1.55
"2448",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PATRI",123411,"57.599,41",2.14
"2449",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PC do B",38140,"57.599,41",0.66
"2450",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PDT",13478,"57.599,41",0.23
"2451",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PHS",644,"57.599,41",0.01
"2452",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PMN",4908,"57.599,41",0.09
"2453",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PODE",178279,"57.599,41",3.1
"2454",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PP",105496,"57.599,41",1.83
"2455",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PPS",134335,"57.599,41",2.33
"2456",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PR",39073,"57.599,41",0.68
"2457",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PRB",72668,"57.599,41",1.26
"2458",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PROS",8248,"57.599,41",0.14
"2459",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PRP",3285,"57.599,41",0.06
"2460",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PRTB",57956,"57.599,41",1.01
"2461",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PSB",417268,"57.599,41",7.24
"2462",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PSC",54565,"57.599,41",0.95
"2463",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PSD",50505,"57.599,41",0.88
"2464",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PSDB",116661,"57.599,41",2.03
"2465",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PSL",83362,"57.599,41",1.45
"2466",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PSOL",9337,"57.599,41",0.16
"2467",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PT",74488,"57.599,41",1.29
"2468",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PTB",91577,"57.599,41",1.59
"2469",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PTC",6480,"57.599,41",0.11
"2470",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"PV",59628,"57.599,41",1.04
"2471",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"REDE",33732,"57.599,41",0.59
"2472",2018,"PB","DEPUTADO ESTADUAL",36,2073579,"SOLIDARIEDADE",15486,"57.599,41",0.27
"2473",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PAN",1206,"60.664,66",0.02
"2474",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PC do B",34437,"60.664,66",0.57
"2475",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PCB",2858,"60.664,66",0.05
"2476",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PDT",88420,"60.664,66",1.46
"2477",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PFL",573067,"60.664,66",9.45
"2478",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PGT",19063,"60.664,66",0.31
"2479",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PL",44755,"60.664,66",0.74
"2480",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PMDB",329819,"60.664,66",5.44
"2481",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PMN",18155,"60.664,66",0.3
"2482",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PPB",220641,"60.664,66",3.64
"2483",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PPS",26421,"60.664,66",0.44
"2484",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PRN",857,"60.664,66",0.01
"2485",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PRONA",4225,"60.664,66",0.07
"2486",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PRP",4493,"60.664,66",0.07
"2487",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PRTB",894,"60.664,66",0.01
"2488",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PSB",724947,"60.664,66",11.95
"2489",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PSC",110597,"60.664,66",1.82
"2490",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PSD",5681,"60.664,66",0.09
"2491",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PSDB",321594,"60.664,66",5.3
"2492",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PSDC",30622,"60.664,66",0.5
"2493",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PSL",76284,"60.664,66",1.26
"2494",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PSN",4544,"60.664,66",0.07
"2495",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PST",5096,"60.664,66",0.08
"2496",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PSTU",11043,"60.664,66",0.18
"2497",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PT",182561,"60.664,66",3.01
"2498",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PT do B",3415,"60.664,66",0.06
"2499",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PTB",123624,"60.664,66",2.04
"2500",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PTN",1072,"60.664,66",0.02
"2501",1998,"PE","DEPUTADO ESTADUAL",49,2972569,"PV",2178,"60.664,66",0.04
"2502",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PAN",65298,"77.769,16",0.84
"2503",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PC do B",39293,"77.769,16",0.51
"2504",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PCB",7320,"77.769,16",0.09
"2505",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PCO",911,"77.769,16",0.01
"2506",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PDT",172805,"77.769,16",2.22
"2507",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PFL",411980,"77.769,16",5.3
"2508",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PGT",2104,"77.769,16",0.03
"2509",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PHS",13700,"77.769,16",0.18
"2510",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PL",123950,"77.769,16",1.59
"2511",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PMDB",560474,"77.769,16",7.21
"2512",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PMN",3115,"77.769,16",0.04
"2513",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PPB",175182,"77.769,16",2.25
"2514",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PPS",89684,"77.769,16",1.15
"2515",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PRP",9019,"77.769,16",0.12
"2516",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PRTB",2992,"77.769,16",0.04
"2517",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PSB",367052,"77.769,16",4.72
"2518",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PSC",167670,"77.769,16",2.16
"2519",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PSD",210572,"77.769,16",2.71
"2520",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PSDB",457415,"77.769,16",5.88
"2521",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PSDC",89722,"77.769,16",1.15
"2522",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PSL",93230,"77.769,16",1.2
"2523",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PST",72115,"77.769,16",0.93
"2524",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PSTU",4430,"77.769,16",0.06
"2525",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PT",429506,"77.769,16",5.52
"2526",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PT do B",940,"77.769,16",0.01
"2527",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PTB",125098,"77.769,16",1.61
"2528",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PTC",3011,"77.769,16",0.04
"2529",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PTN",32071,"77.769,16",0.41
"2530",2002,"PE","DEPUTADO ESTADUAL",49,3810689,"PV",80030,"77.769,16",1.03
"2531",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PAN",95404,"86.381,94",1.1
"2532",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PC do B",130923,"86.381,94",1.52
"2533",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PCB",4461,"86.381,94",0.05
"2534",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PCO",1787,"86.381,94",0.02
"2535",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PDT",137231,"86.381,94",1.59
"2536",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PFL",622380,"86.381,94",7.2
"2537",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PHS",35616,"86.381,94",0.41
"2538",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PL",159980,"86.381,94",1.85
"2539",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PMDB",235231,"86.381,94",2.72
"2540",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PMN",229983,"86.381,94",2.66
"2541",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PP",117800,"86.381,94",1.36
"2542",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PPS",73768,"86.381,94",0.85
"2543",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PRB",5190,"86.381,94",0.06
"2544",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PRONA",5589,"86.381,94",0.06
"2545",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PRP",20581,"86.381,94",0.24
"2546",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PRTB",35458,"86.381,94",0.41
"2547",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PSB",480274,"86.381,94",5.56
"2548",2006,"PE","DEPUTADO ESTADUAL",49,4232715,"PSC",173540,"86.381,94",2.01
