"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Número efetivo de partidos eleitoral","Número efetivo de partidos legislativo","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade"
"8227",2018,"ES","Deputado Estadual",30,"1.965.436","SOLIDARIEDADE","50.666",0,"0,03","0,00","21,20","15,52","0,94","1,00","0,93"," 7,73"
"8228",2018,"GO","Deputado Estadual",41,"3.90.571","AVANTE","22.310",0,"0,01","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8229",2018,"GO","Deputado Estadual",41,"3.90.571","DC","150.259",2,"0,05","0,05","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8230",2018,"GO","Deputado Estadual",41,"3.90.571","DEM","245.154",4,"0,08","0,10","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8231",2018,"GO","Deputado Estadual",41,"3.90.571","MDB","251.178",3,"0,08","0,07","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8232",2018,"GO","Deputado Estadual",41,"3.90.571","PATRI","81.910",1,"0,03","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8233",2018,"GO","Deputado Estadual",41,"3.90.571","PC do B","27.136",0,"0,01","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8234",2018,"GO","Deputado Estadual",41,"3.90.571","PCB","1.996",0,"0,00","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8235",2018,"GO","Deputado Estadual",41,"3.90.571","PCO","593",0,"0,00","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8236",2018,"GO","Deputado Estadual",41,"3.90.571","PDT","80.099",1,"0,03","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8237",2018,"GO","Deputado Estadual",41,"3.90.571","PHS","53.749",0,"0,02","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8238",2018,"GO","Deputado Estadual",41,"3.90.571","PMB","5.868",0,"0,00","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8239",2018,"GO","Deputado Estadual",41,"3.90.571","PMN","41.262",0,"0,01","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8240",2018,"GO","Deputado Estadual",41,"3.90.571","PODE","73.267",0,"0,02","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8241",2018,"GO","Deputado Estadual",41,"3.90.571","PP","83.836",1,"0,03","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8242",2018,"GO","Deputado Estadual",41,"3.90.571","PPS","52.644",1,"0,02","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8243",2018,"GO","Deputado Estadual",41,"3.90.571","PR","50.209",0,"0,02","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8244",2018,"GO","Deputado Estadual",41,"3.90.571","PRB","107.540",2,"0,03","0,05","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8245",2018,"GO","Deputado Estadual",41,"3.90.571","PROS","191.832",3,"0,06","0,07","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8246",2018,"GO","Deputado Estadual",41,"3.90.571","PRP","111.550",2,"0,04","0,05","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8247",2018,"GO","Deputado Estadual",41,"3.90.571","PRTB","88.951",2,"0,03","0,05","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8248",2018,"GO","Deputado Estadual",41,"3.90.571","PSB","53.269",1,"0,02","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8249",2018,"GO","Deputado Estadual",41,"3.90.571","PSC","97.440",1,"0,03","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8250",2018,"GO","Deputado Estadual",41,"3.90.571","PSD","103.539",2,"0,03","0,05","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8251",2018,"GO","Deputado Estadual",41,"3.90.571","PSDB","393.639",6,"0,13","0,15","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8252",2018,"GO","Deputado Estadual",41,"3.90.571","PSL","187.215",2,"0,06","0,05","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8253",2018,"GO","Deputado Estadual",41,"3.90.571","PSOL","16.961",0,"0,01","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8254",2018,"GO","Deputado Estadual",41,"3.90.571","PT","149.501",2,"0,05","0,05","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8255",2018,"GO","Deputado Estadual",41,"3.90.571","PTB","122.625",1,"0,04","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8256",2018,"GO","Deputado Estadual",41,"3.90.571","PTC","41.430",1,"0,01","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8257",2018,"GO","Deputado Estadual",41,"3.90.571","PV","24.526",1,"0,01","0,02","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8258",2018,"GO","Deputado Estadual",41,"3.90.571","REDE","29.578",0,"0,01","0,00","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8259",2018,"GO","Deputado Estadual",41,"3.90.571","SOLIDARIEDADE","149.505",2,"0,05","0,05","18,11","15,14","0,93","0,99","0,94"," 4,67"
"8260",2018,"MA","Deputado Estadual",42,"3.330.396","AVANTE","33.068",0,"0,01","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8261",2018,"MA","Deputado Estadual",42,"3.330.396","DC","22.793",0,"0,01","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8262",2018,"MA","Deputado Estadual",42,"3.330.396","DEM","246.882",5,"0,07","0,12","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8263",2018,"MA","Deputado Estadual",42,"3.330.396","MDB","152.059",2,"0,05","0,05","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8264",2018,"MA","Deputado Estadual",42,"3.330.396","PATRI","84.633",0,"0,03","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8265",2018,"MA","Deputado Estadual",42,"3.330.396","PC do B","431.185",6,"0,13","0,14","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8266",2018,"MA","Deputado Estadual",42,"3.330.396","PCB","2.248",0,"0,00","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8267",2018,"MA","Deputado Estadual",42,"3.330.396","PCO","331",0,"0,00","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8268",2018,"MA","Deputado Estadual",42,"3.330.396","PDT","439.625",7,"0,13","0,17","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8269",2018,"MA","Deputado Estadual",42,"3.330.396","PHS","21.587",0,"0,01","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8270",2018,"MA","Deputado Estadual",42,"3.330.396","PMB","8.491",0,"0,00","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8271",2018,"MA","Deputado Estadual",42,"3.330.396","PMN","106.821",1,"0,03","0,02","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8272",2018,"MA","Deputado Estadual",42,"3.330.396","PODE","18.840",0,"0,01","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8273",2018,"MA","Deputado Estadual",42,"3.330.396","PP","151.959",2,"0,05","0,05","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8274",2018,"MA","Deputado Estadual",42,"3.330.396","PPL","8.808",0,"0,00","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8275",2018,"MA","Deputado Estadual",42,"3.330.396","PPS","20.517",0,"0,01","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8276",2018,"MA","Deputado Estadual",42,"3.330.396","PR","236.233",3,"0,07","0,07","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8277",2018,"MA","Deputado Estadual",42,"3.330.396","PRB","138.094",1,"0,04","0,02","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8278",2018,"MA","Deputado Estadual",42,"3.330.396","PROS","32.523",1,"0,01","0,02","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8279",2018,"MA","Deputado Estadual",42,"3.330.396","PRP","22.288",0,"0,01","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8280",2018,"MA","Deputado Estadual",42,"3.330.396","PRTB","173.279",2,"0,05","0,05","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8281",2018,"MA","Deputado Estadual",42,"3.330.396","PSB","106.097",2,"0,03","0,05","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8282",2018,"MA","Deputado Estadual",42,"3.330.396","PSC","45.559",0,"0,01","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8283",2018,"MA","Deputado Estadual",42,"3.330.396","PSD","14.025",0,"0,00","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8284",2018,"MA","Deputado Estadual",42,"3.330.396","PSDB","78.828",1,"0,02","0,02","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8285",2018,"MA","Deputado Estadual",42,"3.330.396","PSL","131.988",1,"0,04","0,02","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8286",2018,"MA","Deputado Estadual",42,"3.330.396","PSOL","9.826",0,"0,00","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8287",2018,"MA","Deputado Estadual",42,"3.330.396","PSTU","3.117",0,"0,00","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8288",2018,"MA","Deputado Estadual",42,"3.330.396","PT","139.519",1,"0,04","0,02","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8289",2018,"MA","Deputado Estadual",42,"3.330.396","PTB","82.107",1,"0,02","0,02","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8290",2018,"MA","Deputado Estadual",42,"3.330.396","PTC","34.654",0,"0,01","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8291",2018,"MA","Deputado Estadual",42,"3.330.396","PV","142.160",3,"0,04","0,07","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8292",2018,"MA","Deputado Estadual",42,"3.330.396","REDE","4.845",0,"0,00","0,00","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8293",2018,"MA","Deputado Estadual",42,"3.330.396","SOLIDARIEDADE","185.407",3,"0,06","0,07","15,12","11,03","0,91","0,99","0,91"," 6,00"
"8294",2018,"MG","Deputado Estadual",77,"10.181.090","AVANTE","243.538",2,"0,02","0,03","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8295",2018,"MG","Deputado Estadual",77,"10.181.090","DC","177.856",1,"0,02","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8296",2018,"MG","Deputado Estadual",77,"10.181.090","DEM","299.902",1,"0,03","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8297",2018,"MG","Deputado Estadual",77,"10.181.090","MDB","746.112",7,"0,07","0,09","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8298",2018,"MG","Deputado Estadual",77,"10.181.090","NOVO","372.346",3,"0,04","0,04","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8299",2018,"MG","Deputado Estadual",77,"10.181.090","PATRI","221.461",2,"0,02","0,03","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8300",2018,"MG","Deputado Estadual",77,"10.181.090","PC do B","217.408",1,"0,02","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8301",2018,"MG","Deputado Estadual",77,"10.181.090","PCB","19.585",0,"0,00","0,00","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8302",2018,"MG","Deputado Estadual",77,"10.181.090","PCO","1.215",0,"0,00","0,00","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8303",2018,"MG","Deputado Estadual",77,"10.181.090","PDT","257.499",2,"0,03","0,03","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8304",2018,"MG","Deputado Estadual",77,"10.181.090","PHS","419.403",3,"0,04","0,04","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8305",2018,"MG","Deputado Estadual",77,"10.181.090","PMB","11.712",0,"0,00","0,00","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8306",2018,"MG","Deputado Estadual",77,"10.181.090","PMN","64.940",0,"0,01","0,00","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8307",2018,"MG","Deputado Estadual",77,"10.181.090","PODE","282.021",2,"0,03","0,03","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8308",2018,"MG","Deputado Estadual",77,"10.181.090","PP","161.627",1,"0,02","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8309",2018,"MG","Deputado Estadual",77,"10.181.090","PPL","15.550",0,"0,00","0,00","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8310",2018,"MG","Deputado Estadual",77,"10.181.090","PPS","199.971",1,"0,02","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8311",2018,"MG","Deputado Estadual",77,"10.181.090","PR","209.942",2,"0,02","0,03","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8312",2018,"MG","Deputado Estadual",77,"10.181.090","PRB","724.626",3,"0,07","0,04","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8313",2018,"MG","Deputado Estadual",77,"10.181.090","PROS","194.984",1,"0,02","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8314",2018,"MG","Deputado Estadual",77,"10.181.090","PRP","119.079",1,"0,01","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8315",2018,"MG","Deputado Estadual",77,"10.181.090","PRTB","222.079",1,"0,02","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8316",2018,"MG","Deputado Estadual",77,"10.181.090","PSB","250.310",1,"0,02","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8317",2018,"MG","Deputado Estadual",77,"10.181.090","PSC","394.159",3,"0,04","0,04","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8318",2018,"MG","Deputado Estadual",77,"10.181.090","PSD","418.249",4,"0,04","0,05","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8319",2018,"MG","Deputado Estadual",77,"10.181.090","PSDB","668.049",7,"0,07","0,09","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8320",2018,"MG","Deputado Estadual",77,"10.181.090","PSL","721.482",6,"0,07","0,08","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8321",2018,"MG","Deputado Estadual",77,"10.181.090","PSOL","124.439",1,"0,01","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8322",2018,"MG","Deputado Estadual",77,"10.181.090","PSTU","9.077",0,"0,00","0,00","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8323",2018,"MG","Deputado Estadual",77,"10.181.090","PT","1.189.960",10,"0,12","0,13","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8324",2018,"MG","Deputado Estadual",77,"10.181.090","PTB","399.463",3,"0,04","0,04","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8325",2018,"MG","Deputado Estadual",77,"10.181.090","PTC","104.957",0,"0,01","0,00","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8326",2018,"MG","Deputado Estadual",77,"10.181.090","PV","336.213",5,"0,03","0,06","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8327",2018,"MG","Deputado Estadual",77,"10.181.090","REDE","98.796",1,"0,01","0,01","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8328",2018,"MG","Deputado Estadual",77,"10.181.090","SOLIDARIEDADE","283.080",2,"0,03","0,03","19,93","16,70","0,94","0,98","0,96"," 4,61"
"8329",2018,"MS","Deputado Estadual",24,"1.311.967","AVANTE","8.956",0,"0,01","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8330",2018,"MS","Deputado Estadual",24,"1.311.967","DC","1.150",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8331",2018,"MS","Deputado Estadual",24,"1.311.967","DEM","71.272",2,"0,05","0,08"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8332",2018,"MS","Deputado Estadual",24,"1.311.967","MDB","142.787",3,"0,11","0,12"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8333",2018,"MS","Deputado Estadual",24,"1.311.967","PATRI","40.002",1,"0,03","0,04"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8334",2018,"MS","Deputado Estadual",24,"1.311.967","PC do B","1.742",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8335",2018,"MS","Deputado Estadual",24,"1.311.967","PCO","48",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8336",2018,"MS","Deputado Estadual",24,"1.311.967","PDT","92.853",1,"0,07","0,04"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8337",2018,"MS","Deputado Estadual",24,"1.311.967","PHS","13.446",0,"0,01","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8338",2018,"MS","Deputado Estadual",24,"1.311.967","PMB","2.044",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8339",2018,"MS","Deputado Estadual",24,"1.311.967","PMN","4.367",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8340",2018,"MS","Deputado Estadual",24,"1.311.967","PODE","21.879",0,"0,02","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8341",2018,"MS","Deputado Estadual",24,"1.311.967","PP","40.589",2,"0,03","0,08"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8342",2018,"MS","Deputado Estadual",24,"1.311.967","PPS","12.208",0,"0,01","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8343",2018,"MS","Deputado Estadual",24,"1.311.967","PR","15.455",1,"0,01","0,04"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8344",2018,"MS","Deputado Estadual",24,"1.311.967","PRB","42.908",1,"0,03","0,04"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8345",2018,"MS","Deputado Estadual",24,"1.311.967","PROS","2.405",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8346",2018,"MS","Deputado Estadual",24,"1.311.967","PRTB","854",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8347",2018,"MS","Deputado Estadual",24,"1.311.967","PSB","15.457",0,"0,01","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8348",2018,"MS","Deputado Estadual",24,"1.311.967","PSC","11.293",0,"0,01","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8349",2018,"MS","Deputado Estadual",24,"1.311.967","PSD","70.935",1,"0,05","0,04"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8350",2018,"MS","Deputado Estadual",24,"1.311.967","PSDB","281.259",5,"0,21","0,21"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8351",2018,"MS","Deputado Estadual",24,"1.311.967","PSL","162.511",2,"0,12","0,08"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8352",2018,"MS","Deputado Estadual",24,"1.311.967","PSOL","4.915",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8353",2018,"MS","Deputado Estadual",24,"1.311.967","PT","135.180",2,"0,10","0,08"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8354",2018,"MS","Deputado Estadual",24,"1.311.967","PTB","47.436",1,"0,04","0,04"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8355",2018,"MS","Deputado Estadual",24,"1.311.967","PTC","5.740",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8356",2018,"MS","Deputado Estadual",24,"1.311.967","PV","11.433",0,"0,01","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8357",2018,"MS","Deputado Estadual",24,"1.311.967","REDE","1.895",0,"0,00","0,00"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8358",2018,"MS","Deputado Estadual",24,"1.311.967","SOLIDARIEDADE","48.948",2,"0,04","0,08"," 9,87"," 9,60","0,90","1,01","0,89"," 7,42"
"8359",2018,"MT","Deputado Estadual",24,"1.557.303","AVANTE","17.524",0,"0,01","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8360",2018,"MT","Deputado Estadual",24,"1.557.303","DC","61.066",2,"0,04","0,08","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8361",2018,"MT","Deputado Estadual",24,"1.557.303","DEM","104.033",2,"0,07","0,08","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8362",2018,"MT","Deputado Estadual",24,"1.557.303","MDB","157.753",3,"0,10","0,12","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8363",2018,"MT","Deputado Estadual",24,"1.557.303","PATRI","11.155",0,"0,01","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8364",2018,"MT","Deputado Estadual",24,"1.557.303","PC do B","9.721",0,"0,01","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8365",2018,"MT","Deputado Estadual",24,"1.557.303","PDT","64.475",1,"0,04","0,04","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8366",2018,"MT","Deputado Estadual",24,"1.557.303","PHS","502",0,"0,00","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8367",2018,"MT","Deputado Estadual",24,"1.557.303","PMB","395",0,"0,00","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8368",2018,"MT","Deputado Estadual",24,"1.557.303","PMN","15.606",0,"0,01","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8369",2018,"MT","Deputado Estadual",24,"1.557.303","PODE","29.621",0,"0,02","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8370",2018,"MT","Deputado Estadual",24,"1.557.303","PP","57.213",1,"0,04","0,04","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8371",2018,"MT","Deputado Estadual",24,"1.557.303","PPL","2.492",0,"0,00","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8372",2018,"MT","Deputado Estadual",24,"1.557.303","PPS","70.270",0,"0,05","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8373",2018,"MT","Deputado Estadual",24,"1.557.303","PR","27.121",0,"0,02","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8374",2018,"MT","Deputado Estadual",24,"1.557.303","PRB","54.447",1,"0,03","0,04","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8375",2018,"MT","Deputado Estadual",24,"1.557.303","PROS","35.900",1,"0,02","0,04","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8376",2018,"MT","Deputado Estadual",24,"1.557.303","PRP","13.171",0,"0,01","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8377",2018,"MT","Deputado Estadual",24,"1.557.303","PRTB","414",0,"0,00","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8378",2018,"MT","Deputado Estadual",24,"1.557.303","PSB","88.125",2,"0,06","0,08","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8379",2018,"MT","Deputado Estadual",24,"1.557.303","PSC","63.457",2,"0,04","0,08","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8380",2018,"MT","Deputado Estadual",24,"1.557.303","PSD","132.555",1,"0,09","0,04","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8381",2018,"MT","Deputado Estadual",24,"1.557.303","PSDB","145.540",2,"0,09","0,08","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8382",2018,"MT","Deputado Estadual",24,"1.557.303","PSL","120.488",2,"0,08","0,08","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8383",2018,"MT","Deputado Estadual",24,"1.557.303","PSOL","2.947",0,"0,00","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8384",2018,"MT","Deputado Estadual",24,"1.557.303","PT","82.986",2,"0,05","0,08","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8385",2018,"MT","Deputado Estadual",24,"1.557.303","PTB","25.836",0,"0,02","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8386",2018,"MT","Deputado Estadual",24,"1.557.303","PTC","244",0,"0,00","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8387",2018,"MT","Deputado Estadual",24,"1.557.303","PV","99.958",2,"0,06","0,08","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8388",2018,"MT","Deputado Estadual",24,"1.557.303","REDE","5.904",0,"0,00","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8389",2018,"MT","Deputado Estadual",24,"1.557.303","SOLIDARIEDADE","56.384",0,"0,04","0,00","16,79","12,52","0,92","1,01","0,91"," 8,28"
"8390",2018,"PA","Deputado Estadual",41,"4.50.185","AVANTE","34.472",0,"0,01","0,00","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8391",2018,"PA","Deputado Estadual",41,"4.50.185","DC","38.678",1,"0,01","0,02","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8392",2018,"PA","Deputado Estadual",41,"4.50.185","DEM","178.309",3,"0,04","0,07","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8393",2018,"PA","Deputado Estadual",41,"4.50.185","MDB","597.881",6,"0,15","0,15","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8394",2018,"PA","Deputado Estadual",41,"4.50.185","PATRI","70.840",1,"0,02","0,02","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8395",2018,"PA","Deputado Estadual",41,"4.50.185","PC do B","57.126",0,"0,01","0,00","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8396",2018,"PA","Deputado Estadual",41,"4.50.185","PCB","1.449",0,"0,00","0,00","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8397",2018,"PA","Deputado Estadual",41,"4.50.185","PDT","170.998",2,"0,04","0,05","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8398",2018,"PA","Deputado Estadual",41,"4.50.185","PHS","128.931",1,"0,03","0,02","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8399",2018,"PA","Deputado Estadual",41,"4.50.185","PMB","11.426",0,"0,00","0,00","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8400",2018,"PA","Deputado Estadual",41,"4.50.185","PMN","50.635",1,"0,01","0,02","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8401",2018,"PA","Deputado Estadual",41,"4.50.185","PODE","31.161",0,"0,01","0,00","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8402",2018,"PA","Deputado Estadual",41,"4.50.185","PP","48.844",1,"0,01","0,02","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8403",2018,"PA","Deputado Estadual",41,"4.50.185","PPL","7.423",0,"0,00","0,00","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8404",2018,"PA","Deputado Estadual",41,"4.50.185","PPS","132.663",1,"0,03","0,02","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8405",2018,"PA","Deputado Estadual",41,"4.50.185","PR","285.099",3,"0,07","0,07","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8406",2018,"PA","Deputado Estadual",41,"4.50.185","PRB","188.230",2,"0,05","0,05","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8407",2018,"PA","Deputado Estadual",41,"4.50.185","PROS","30.568",0,"0,01","0,00","14,92","13,67","0,93","0,99","0,93"," 4,02"
"8408",2018,"PA","Deputado Estadual",41,"4.50.185","PRP","38.863",0,"0,01","0,00","14,92","13,67","0,93","0,99","0,93"," 4,02"
