"","Ano da eleição","UF","Cargo","Cadeiras oferecidas","Votos válidos ","Sigla do partido","Votos válidos do partido","Quociente eleitoral","Quociente partidário"
"673",2006,"BA","Deputado Federal",39,6571881,"PRONA",6341,"168.509,76",0.04
"674",2006,"BA","Deputado Federal",39,6571881,"PRP",22511,"168.509,76",0.13
"675",2006,"BA","Deputado Federal",39,6571881,"PRTB",10663,"168.509,76",0.06
"676",2006,"BA","Deputado Federal",39,6571881,"PSB",253096,"168.509,76",1.5
"677",2006,"BA","Deputado Federal",39,6571881,"PSC",120183,"168.509,76",0.71
"678",2006,"BA","Deputado Federal",39,6571881,"PSDB",317195,"168.509,76",1.88
"679",2006,"BA","Deputado Federal",39,6571881,"PSDC",48981,"168.509,76",0.29
"680",2006,"BA","Deputado Federal",39,6571881,"PSL",13067,"168.509,76",0.08
"681",2006,"BA","Deputado Federal",39,6571881,"PSOL",19317,"168.509,76",0.11
"682",2006,"BA","Deputado Federal",39,6571881,"PSTU",3108,"168.509,76",0.02
"683",2006,"BA","Deputado Federal",39,6571881,"PT",1295972,"168.509,76",7.69
"684",2006,"BA","Deputado Federal",39,6571881,"PT do B",17239,"168.509,76",0.1
"685",2006,"BA","Deputado Federal",39,6571881,"PTB",115513,"168.509,76",0.69
"686",2006,"BA","Deputado Federal",39,6571881,"PTC",16008,"168.509,76",0.09
"687",2006,"BA","Deputado Federal",39,6571881,"PTN",5245,"168.509,76",0.03
"688",2006,"BA","Deputado Federal",39,6571881,"PV",73262,"168.509,76",0.43
"689",2010,"BA","Deputado Federal",39,6706987,"DEM",968553,"171.974,02",5.63
"690",2010,"BA","Deputado Federal",39,6706987,"PC do B",356089,"171.974,02",2.07
"691",2010,"BA","Deputado Federal",39,6706987,"PDT",429563,"171.974,02",2.5
"692",2010,"BA","Deputado Federal",39,6706987,"PHS",47209,"171.974,02",0.27
"693",2010,"BA","Deputado Federal",39,6706987,"PMDB",638167,"171.974,02",3.71
"694",2010,"BA","Deputado Federal",39,6706987,"PMN",49978,"171.974,02",0.29
"695",2010,"BA","Deputado Federal",39,6706987,"PP",609564,"171.974,02",3.54
"696",2010,"BA","Deputado Federal",39,6706987,"PPS",61657,"171.974,02",0.36
"697",2010,"BA","Deputado Federal",39,6706987,"PR",328422,"171.974,02",1.91
"698",2010,"BA","Deputado Federal",39,6706987,"PRB",252344,"171.974,02",1.47
"699",2010,"BA","Deputado Federal",39,6706987,"PRP",75648,"171.974,02",0.44
"700",2010,"BA","Deputado Federal",39,6706987,"PRTB",3384,"171.974,02",0.02
"701",2010,"BA","Deputado Federal",39,6706987,"PSB",176129,"171.974,02",1.02
"702",2010,"BA","Deputado Federal",39,6706987,"PSC",178098,"171.974,02",1.04
"703",2010,"BA","Deputado Federal",39,6706987,"PSDB",413937,"171.974,02",2.41
"704",2010,"BA","Deputado Federal",39,6706987,"PSDC",10235,"171.974,02",0.06
"705",2010,"BA","Deputado Federal",39,6706987,"PSL",9335,"171.974,02",0.05
"706",2010,"BA","Deputado Federal",39,6706987,"PSOL",17664,"171.974,02",0.1
"707",2010,"BA","Deputado Federal",39,6706987,"PSTU",5557,"171.974,02",0.03
"708",2010,"BA","Deputado Federal",39,6706987,"PT",1677907,"171.974,02",9.76
"709",2010,"BA","Deputado Federal",39,6706987,"PT do B",22342,"171.974,02",0.13
"710",2010,"BA","Deputado Federal",39,6706987,"PTB",191229,"171.974,02",1.11
"711",2010,"BA","Deputado Federal",39,6706987,"PTC",32053,"171.974,02",0.19
"712",2010,"BA","Deputado Federal",39,6706987,"PTN",9536,"171.974,02",0.06
"713",2010,"BA","Deputado Federal",39,6706987,"PV",142387,"171.974,02",0.83
"714",2014,"BA","Deputado Federal",39,6717971,"DEM",626678,"172.255,67",3.64
"715",2014,"BA","Deputado Federal",39,6717971,"PC do B",288152,"172.255,67",1.67
"716",2014,"BA","Deputado Federal",39,6717971,"PDT",205969,"172.255,67",1.2
"717",2014,"BA","Deputado Federal",39,6717971,"PEN",77857,"172.255,67",0.45
"718",2014,"BA","Deputado Federal",39,6717971,"PHS",7268,"172.255,67",0.04
"719",2014,"BA","Deputado Federal",39,6717971,"PMDB",376408,"172.255,67",2.19
"720",2014,"BA","Deputado Federal",39,6717971,"PMN",6918,"172.255,67",0.04
"721",2014,"BA","Deputado Federal",39,6717971,"PP",587325,"172.255,67",3.41
"722",2014,"BA","Deputado Federal",39,6717971,"PPL",9849,"172.255,67",0.06
"723",2014,"BA","Deputado Federal",39,6717971,"PPS",47084,"172.255,67",0.27
"724",2014,"BA","Deputado Federal",39,6717971,"PR",242545,"172.255,67",1.41
"725",2014,"BA","Deputado Federal",39,6717971,"PRB",309754,"172.255,67",1.8
"726",2014,"BA","Deputado Federal",39,6717971,"PROS",66030,"172.255,67",0.38
"727",2014,"BA","Deputado Federal",39,6717971,"PRP",62072,"172.255,67",0.36
"728",2014,"BA","Deputado Federal",39,6717971,"PRTB",23392,"172.255,67",0.14
"729",2014,"BA","Deputado Federal",39,6717971,"PSB",269220,"172.255,67",1.56
"730",2014,"BA","Deputado Federal",39,6717971,"PSC",261776,"172.255,67",1.52
"731",2014,"BA","Deputado Federal",39,6717971,"PSD",633536,"172.255,67",3.68
"732",2014,"BA","Deputado Federal",39,6717971,"PSDB",405360,"172.255,67",2.35
"733",2014,"BA","Deputado Federal",39,6717971,"PSDC",4747,"172.255,67",0.03
"734",2014,"BA","Deputado Federal",39,6717971,"PSL",22483,"172.255,67",0.13
"735",2014,"BA","Deputado Federal",39,6717971,"PSOL",53609,"172.255,67",0.31
"736",2014,"BA","Deputado Federal",39,6717971,"PSTU",9991,"172.255,67",0.06
"737",2014,"BA","Deputado Federal",39,6717971,"PT",1394890,"172.255,67",8.1
"738",2014,"BA","Deputado Federal",39,6717971,"PT do B",12471,"172.255,67",0.07
"739",2014,"BA","Deputado Federal",39,6717971,"PTB",242480,"172.255,67",1.41
"740",2014,"BA","Deputado Federal",39,6717971,"PTC",65195,"172.255,67",0.38
"741",2014,"BA","Deputado Federal",39,6717971,"PTN",116644,"172.255,67",0.68
"742",2014,"BA","Deputado Federal",39,6717971,"PV",66057,"172.255,67",0.38
"743",2014,"BA","Deputado Federal",39,6717971,"SD",222211,"172.255,67",1.29
"744",2018,"BA","Deputado Federal",39,7006595,"AVANTE",388275,"179.656,27",2.16
"745",2018,"BA","Deputado Federal",39,7006595,"DC",13824,"179.656,27",0.08
"746",2018,"BA","Deputado Federal",39,7006595,"DEM",580963,"179.656,27",3.23
"747",2018,"BA","Deputado Federal",39,7006595,"MDB",131552,"179.656,27",0.73
"748",2018,"BA","Deputado Federal",39,7006595,"NOVO",67699,"179.656,27",0.38
"749",2018,"BA","Deputado Federal",39,7006595,"PATRI",67393,"179.656,27",0.38
"750",2018,"BA","Deputado Federal",39,7006595,"PC do B",360850,"179.656,27",2.01
"751",2018,"BA","Deputado Federal",39,7006595,"PCO",1680,"179.656,27",0.01
"752",2018,"BA","Deputado Federal",39,7006595,"PDT",339321,"179.656,27",1.89
"753",2018,"BA","Deputado Federal",39,7006595,"PHS",249757,"179.656,27",1.39
"754",2018,"BA","Deputado Federal",39,7006595,"PMB",28357,"179.656,27",0.16
"755",2018,"BA","Deputado Federal",39,7006595,"PMN",13111,"179.656,27",0.07
"756",2018,"BA","Deputado Federal",39,7006595,"PODE",169310,"179.656,27",0.94
"757",2018,"BA","Deputado Federal",39,7006595,"PP",521054,"179.656,27",2.9
"758",2018,"BA","Deputado Federal",39,7006595,"PPL",91951,"179.656,27",0.51
"759",2018,"BA","Deputado Federal",39,7006595,"PPS",53724,"179.656,27",0.3
"760",2018,"BA","Deputado Federal",39,7006595,"PR",250052,"179.656,27",1.39
"761",2018,"BA","Deputado Federal",39,7006595,"PRB",265073,"179.656,27",1.48
"762",2018,"BA","Deputado Federal",39,7006595,"PROS",35931,"179.656,27",0.2
"763",2018,"BA","Deputado Federal",39,7006595,"PRP",73049,"179.656,27",0.41
"764",2018,"BA","Deputado Federal",39,7006595,"PRTB",71091,"179.656,27",0.4
"765",2018,"BA","Deputado Federal",39,7006595,"PSB",257700,"179.656,27",1.43
"766",2018,"BA","Deputado Federal",39,7006595,"PSC",79834,"179.656,27",0.44
"767",2018,"BA","Deputado Federal",39,7006595,"PSD",796769,"179.656,27",4.43
"768",2018,"BA","Deputado Federal",39,7006595,"PSDB",219247,"179.656,27",1.22
"769",2018,"BA","Deputado Federal",39,7006595,"PSL",213055,"179.656,27",1.19
"770",2018,"BA","Deputado Federal",39,7006595,"PSOL",68275,"179.656,27",0.38
"771",2018,"BA","Deputado Federal",39,7006595,"PT",1333887,"179.656,27",7.42
"772",2018,"BA","Deputado Federal",39,7006595,"PTB",43174,"179.656,27",0.24
"773",2018,"BA","Deputado Federal",39,7006595,"PTC",42475,"179.656,27",0.24
"774",2018,"BA","Deputado Federal",39,7006595,"PV",73661,"179.656,27",0.41
"775",2018,"BA","Deputado Federal",39,7006595,"REDE",42259,"179.656,27",0.24
"776",2018,"BA","Deputado Federal",39,7006595,"SOLIDARIEDADE",62242,"179.656,27",0.35
"777",1998,"CE","Deputado Federal",22,2660521,"PAN",373,"120.932,77",0
"778",1998,"CE","Deputado Federal",22,2660521,"PC do B",142402,"120.932,77",1.18
"779",1998,"CE","Deputado Federal",22,2660521,"PCB",1679,"120.932,77",0.01
"780",1998,"CE","Deputado Federal",22,2660521,"PDT",30040,"120.932,77",0.25
"781",1998,"CE","Deputado Federal",22,2660521,"PFL",93164,"120.932,77",0.77
"782",1998,"CE","Deputado Federal",22,2660521,"PL",8973,"120.932,77",0.07
"783",1998,"CE","Deputado Federal",22,2660521,"PMDB",633365,"120.932,77",5.24
"784",1998,"CE","Deputado Federal",22,2660521,"PMN",1814,"120.932,77",0.02
"785",1998,"CE","Deputado Federal",22,2660521,"PPB",101010,"120.932,77",0.84
"786",1998,"CE","Deputado Federal",22,2660521,"PPS",182542,"120.932,77",1.51
"787",1998,"CE","Deputado Federal",22,2660521,"PRN",3273,"120.932,77",0.03
"788",1998,"CE","Deputado Federal",22,2660521,"PRONA",2136,"120.932,77",0.02
"789",1998,"CE","Deputado Federal",22,2660521,"PSB",48224,"120.932,77",0.4
"790",1998,"CE","Deputado Federal",22,2660521,"PSC",28976,"120.932,77",0.24
"791",1998,"CE","Deputado Federal",22,2660521,"PSD",4075,"120.932,77",0.03
"792",1998,"CE","Deputado Federal",22,2660521,"PSDB",1146750,"120.932,77",9.48
"793",1998,"CE","Deputado Federal",22,2660521,"PSDC",3119,"120.932,77",0.03
"794",1998,"CE","Deputado Federal",22,2660521,"PSL",2189,"120.932,77",0.02
"795",1998,"CE","Deputado Federal",22,2660521,"PSN",2166,"120.932,77",0.02
"796",1998,"CE","Deputado Federal",22,2660521,"PSTU",3346,"120.932,77",0.03
"797",1998,"CE","Deputado Federal",22,2660521,"PT",201257,"120.932,77",1.66
"798",1998,"CE","Deputado Federal",22,2660521,"PTB",18551,"120.932,77",0.15
"799",1998,"CE","Deputado Federal",22,2660521,"PV",1097,"120.932,77",0.01
"800",2002,"CE","Deputado Federal",22,3628331,"PAN",4310,"164.924,14",0.03
"801",2002,"CE","Deputado Federal",22,3628331,"PC do B",329150,"164.924,14",2
"802",2002,"CE","Deputado Federal",22,3628331,"PCB",1804,"164.924,14",0.01
"803",2002,"CE","Deputado Federal",22,3628331,"PDT",79137,"164.924,14",0.48
"804",2002,"CE","Deputado Federal",22,3628331,"PFL",427039,"164.924,14",2.59
"805",2002,"CE","Deputado Federal",22,3628331,"PGT",1636,"164.924,14",0.01
"806",2002,"CE","Deputado Federal",22,3628331,"PL",151584,"164.924,14",0.92
"807",2002,"CE","Deputado Federal",22,3628331,"PMDB",697637,"164.924,14",4.23
"808",2002,"CE","Deputado Federal",22,3628331,"PMN",6370,"164.924,14",0.04
"809",2002,"CE","Deputado Federal",22,3628331,"PPB",123392,"164.924,14",0.75
"810",2002,"CE","Deputado Federal",22,3628331,"PPS",197640,"164.924,14",1.2
"811",2002,"CE","Deputado Federal",22,3628331,"PRTB",1539,"164.924,14",0.01
"812",2002,"CE","Deputado Federal",22,3628331,"PSB",84702,"164.924,14",0.51
"813",2002,"CE","Deputado Federal",22,3628331,"PSC",3370,"164.924,14",0.02
"814",2002,"CE","Deputado Federal",22,3628331,"PSD",8435,"164.924,14",0.05
"815",2002,"CE","Deputado Federal",22,3628331,"PSDB",1142162,"164.924,14",6.93
"816",2002,"CE","Deputado Federal",22,3628331,"PSDC",5139,"164.924,14",0.03
"817",2002,"CE","Deputado Federal",22,3628331,"PSL",3394,"164.924,14",0.02
"818",2002,"CE","Deputado Federal",22,3628331,"PST",5825,"164.924,14",0.04
"819",2002,"CE","Deputado Federal",22,3628331,"PSTU",2849,"164.924,14",0.02
"820",2002,"CE","Deputado Federal",22,3628331,"PT",327646,"164.924,14",1.99
"821",2002,"CE","Deputado Federal",22,3628331,"PT do B",1800,"164.924,14",0.01
"822",2002,"CE","Deputado Federal",22,3628331,"PTB",15985,"164.924,14",0.1
"823",2002,"CE","Deputado Federal",22,3628331,"PTN",1408,"164.924,14",0.01
"824",2002,"CE","Deputado Federal",22,3628331,"PV",4378,"164.924,14",0.03
"825",2006,"CE","Deputado Federal",22,4126927,"PAN",6174,"187.587,58",0.03
"826",2006,"CE","Deputado Federal",22,4126927,"PC do B",184662,"187.587,58",0.98
"827",2006,"CE","Deputado Federal",22,4126927,"PCB",2598,"187.587,58",0.01
"828",2006,"CE","Deputado Federal",22,4126927,"PCO",2458,"187.587,58",0.01
"829",2006,"CE","Deputado Federal",22,4126927,"PDT",132530,"187.587,58",0.71
"830",2006,"CE","Deputado Federal",22,4126927,"PFL",62611,"187.587,58",0.33
"831",2006,"CE","Deputado Federal",22,4126927,"PHS",23397,"187.587,58",0.12
"832",2006,"CE","Deputado Federal",22,4126927,"PL",146120,"187.587,58",0.78
"833",2006,"CE","Deputado Federal",22,4126927,"PMDB",907666,"187.587,58",4.84
"834",2006,"CE","Deputado Federal",22,4126927,"PMN",8521,"187.587,58",0.05
"835",2006,"CE","Deputado Federal",22,4126927,"PP",121729,"187.587,58",0.65
"836",2006,"CE","Deputado Federal",22,4126927,"PPS",18808,"187.587,58",0.1
"837",2006,"CE","Deputado Federal",22,4126927,"PRONA",7239,"187.587,58",0.04
"838",2006,"CE","Deputado Federal",22,4126927,"PRP",12027,"187.587,58",0.06
"839",2006,"CE","Deputado Federal",22,4126927,"PRTB",384,"187.587,58",0
"840",2006,"CE","Deputado Federal",22,4126927,"PSB",870862,"187.587,58",4.64
"841",2006,"CE","Deputado Federal",22,4126927,"PSC",1527,"187.587,58",0.01
"842",2006,"CE","Deputado Federal",22,4126927,"PSDB",869387,"187.587,58",4.63
"843",2006,"CE","Deputado Federal",22,4126927,"PSDC",8131,"187.587,58",0.04
"844",2006,"CE","Deputado Federal",22,4126927,"PSL",21329,"187.587,58",0.11
"845",2006,"CE","Deputado Federal",22,4126927,"PSOL",89988,"187.587,58",0.48
"846",2006,"CE","Deputado Federal",22,4126927,"PSTU",2490,"187.587,58",0.01
"847",2006,"CE","Deputado Federal",22,4126927,"PT",407371,"187.587,58",2.17
"848",2006,"CE","Deputado Federal",22,4126927,"PT do B",579,"187.587,58",0
"849",2006,"CE","Deputado Federal",22,4126927,"PTB",133787,"187.587,58",0.71
"850",2006,"CE","Deputado Federal",22,4126927,"PTC",3462,"187.587,58",0.02
"851",2006,"CE","Deputado Federal",22,4126927,"PTN",11022,"187.587,58",0.06
"852",2006,"CE","Deputado Federal",22,4126927,"PV",70068,"187.587,58",0.37
"853",2010,"CE","Deputado Federal",22,4262686,"DEM",34011,"193.758,45",0.18
"854",2010,"CE","Deputado Federal",22,4262686,"PC do B",230094,"193.758,45",1.19
"855",2010,"CE","Deputado Federal",22,4262686,"PCB",4018,"193.758,45",0.02
"856",2010,"CE","Deputado Federal",22,4262686,"PDT",145222,"193.758,45",0.75
"857",2010,"CE","Deputado Federal",22,4262686,"PHS",135976,"193.758,45",0.7
"858",2010,"CE","Deputado Federal",22,4262686,"PMDB",966320,"193.758,45",4.99
"859",2010,"CE","Deputado Federal",22,4262686,"PMN",7522,"193.758,45",0.04
"860",2010,"CE","Deputado Federal",22,4262686,"PP",188059,"193.758,45",0.97
"861",2010,"CE","Deputado Federal",22,4262686,"PPS",10130,"193.758,45",0.05
"862",2010,"CE","Deputado Federal",22,4262686,"PR",403831,"193.758,45",2.08
"863",2010,"CE","Deputado Federal",22,4262686,"PRB",122324,"193.758,45",0.63
"864",2010,"CE","Deputado Federal",22,4262686,"PRP",10089,"193.758,45",0.05
"865",2010,"CE","Deputado Federal",22,4262686,"PRTB",8748,"193.758,45",0.05
"866",2010,"CE","Deputado Federal",22,4262686,"PSB",606762,"193.758,45",3.13
"867",2010,"CE","Deputado Federal",22,4262686,"PSC",31734,"193.758,45",0.16
"868",2010,"CE","Deputado Federal",22,4262686,"PSDB",350705,"193.758,45",1.81
"869",2010,"CE","Deputado Federal",22,4262686,"PSDC",1947,"193.758,45",0.01
"870",2010,"CE","Deputado Federal",22,4262686,"PSL",18217,"193.758,45",0.09
"871",2010,"CE","Deputado Federal",22,4262686,"PSOL",125610,"193.758,45",0.65
"872",2010,"CE","Deputado Federal",22,4262686,"PSTU",5809,"193.758,45",0.03
"873",2010,"CE","Deputado Federal",22,4262686,"PT",687255,"193.758,45",3.55
"874",2010,"CE","Deputado Federal",22,4262686,"PT do B",1298,"193.758,45",0.01
"875",2010,"CE","Deputado Federal",22,4262686,"PTB",114949,"193.758,45",0.59
"876",2010,"CE","Deputado Federal",22,4262686,"PTC",8178,"193.758,45",0.04
"877",2010,"CE","Deputado Federal",22,4262686,"PTN",17284,"193.758,45",0.09
"878",2010,"CE","Deputado Federal",22,4262686,"PV",26594,"193.758,45",0.14
"879",2014,"CE","Deputado Federal",22,4369572,"DEM",290261,"198.616,91",1.46
"880",2014,"CE","Deputado Federal",22,4369572,"PC do B",142236,"198.616,91",0.72
"881",2014,"CE","Deputado Federal",22,4369572,"PCB",5852,"198.616,91",0.03
"882",2014,"CE","Deputado Federal",22,4369572,"PDT",147339,"198.616,91",0.74
"883",2014,"CE","Deputado Federal",22,4369572,"PEN",11722,"198.616,91",0.06
"884",2014,"CE","Deputado Federal",22,4369572,"PHS",118789,"198.616,91",0.6
"885",2014,"CE","Deputado Federal",22,4369572,"PMDB",655297,"198.616,91",3.3
"886",2014,"CE","Deputado Federal",22,4369572,"PMN",16242,"198.616,91",0.08
"887",2014,"CE","Deputado Federal",22,4369572,"PP",101611,"198.616,91",0.51
"888",2014,"CE","Deputado Federal",22,4369572,"PPL",6427,"198.616,91",0.03
"889",2014,"CE","Deputado Federal",22,4369572,"PPS",159098,"198.616,91",0.8
"890",2014,"CE","Deputado Federal",22,4369572,"PR",279982,"198.616,91",1.41
"891",2014,"CE","Deputado Federal",22,4369572,"PRB",129343,"198.616,91",0.65
"892",2014,"CE","Deputado Federal",22,4369572,"PROS",614852,"198.616,91",3.1
"893",2014,"CE","Deputado Federal",22,4369572,"PRP",8590,"198.616,91",0.04
"894",2014,"CE","Deputado Federal",22,4369572,"PRTB",7437,"198.616,91",0.04
"895",2014,"CE","Deputado Federal",22,4369572,"PSB",48274,"198.616,91",0.24
"896",2014,"CE","Deputado Federal",22,4369572,"PSC",11542,"198.616,91",0.06
"897",2014,"CE","Deputado Federal",22,4369572,"PSD",26981,"198.616,91",0.14
"898",2014,"CE","Deputado Federal",22,4369572,"PSDB",196987,"198.616,91",0.99
"899",2014,"CE","Deputado Federal",22,4369572,"PSDC",17190,"198.616,91",0.09
"900",2014,"CE","Deputado Federal",22,4369572,"PSL",148005,"198.616,91",0.75
"901",2014,"CE","Deputado Federal",22,4369572,"PSOL",36747,"198.616,91",0.19
"902",2014,"CE","Deputado Federal",22,4369572,"PSTU",11804,"198.616,91",0.06
"903",2014,"CE","Deputado Federal",22,4369572,"PT",703532,"198.616,91",3.54
"904",2014,"CE","Deputado Federal",22,4369572,"PT do B",55900,"198.616,91",0.28
"905",2014,"CE","Deputado Federal",22,4369572,"PTB",89655,"198.616,91",0.45
"906",2014,"CE","Deputado Federal",22,4369572,"PTC",21830,"198.616,91",0.11
"907",2014,"CE","Deputado Federal",22,4369572,"PTN",23656,"198.616,91",0.12
"908",2014,"CE","Deputado Federal",22,4369572,"PV",53727,"198.616,91",0.27
"909",2014,"CE","Deputado Federal",22,4369572,"SD",228664,"198.616,91",1.15
"910",2018,"CE","Deputado Federal",22,4605390,"AVANTE",56487,"209.335,91",0.27
"911",2018,"CE","Deputado Federal",22,4605390,"DC",19978,"209.335,91",0.1
"912",2018,"CE","Deputado Federal",22,4605390,"DEM",83740,"209.335,91",0.4
"913",2018,"CE","Deputado Federal",22,4605390,"MDB",148624,"209.335,91",0.71
"914",2018,"CE","Deputado Federal",22,4605390,"NOVO",36326,"209.335,91",0.17
"915",2018,"CE","Deputado Federal",22,4605390,"PATRI",152094,"209.335,91",0.73
"916",2018,"CE","Deputado Federal",22,4605390,"PC do B",87714,"209.335,91",0.42
"917",2018,"CE","Deputado Federal",22,4605390,"PCB",2832,"209.335,91",0.01
"918",2018,"CE","Deputado Federal",22,4605390,"PDT",1015230,"209.335,91",4.85
"919",2018,"CE","Deputado Federal",22,4605390,"PHS",9284,"209.335,91",0.04
"920",2018,"CE","Deputado Federal",22,4605390,"PMN",7157,"209.335,91",0.03
"921",2018,"CE","Deputado Federal",22,4605390,"PODE",68355,"209.335,91",0.33
"922",2018,"CE","Deputado Federal",22,4605390,"PP",200143,"209.335,91",0.96
"923",2018,"CE","Deputado Federal",22,4605390,"PPL",33322,"209.335,91",0.16
"924",2018,"CE","Deputado Federal",22,4605390,"PPS",47646,"209.335,91",0.23
"925",2018,"CE","Deputado Federal",22,4605390,"PR",138281,"209.335,91",0.66
"926",2018,"CE","Deputado Federal",22,4605390,"PRB",107881,"209.335,91",0.52
"927",2018,"CE","Deputado Federal",22,4605390,"PROS",448211,"209.335,91",2.14
"928",2018,"CE","Deputado Federal",22,4605390,"PRP",3332,"209.335,91",0.02
"929",2018,"CE","Deputado Federal",22,4605390,"PRTB",63845,"209.335,91",0.3
"930",2018,"CE","Deputado Federal",22,4605390,"PSB",188846,"209.335,91",0.9
"931",2018,"CE","Deputado Federal",22,4605390,"PSC",19219,"209.335,91",0.09
"932",2018,"CE","Deputado Federal",22,4605390,"PSD",151060,"209.335,91",0.72
"933",2018,"CE","Deputado Federal",22,4605390,"PSDB",244788,"209.335,91",1.17
"934",2018,"CE","Deputado Federal",22,4605390,"PSL",168839,"209.335,91",0.81
"935",2018,"CE","Deputado Federal",22,4605390,"PSOL",66079,"209.335,91",0.32
"936",2018,"CE","Deputado Federal",22,4605390,"PSTU",1240,"209.335,91",0.01
"937",2018,"CE","Deputado Federal",22,4605390,"PT",522986,"209.335,91",2.5
"938",2018,"CE","Deputado Federal",22,4605390,"PTB",125663,"209.335,91",0.6
"939",2018,"CE","Deputado Federal",22,4605390,"PTC",5010,"209.335,91",0.02
"940",2018,"CE","Deputado Federal",22,4605390,"PV",211661,"209.335,91",1.01
"941",2018,"CE","Deputado Federal",22,4605390,"REDE",24761,"209.335,91",0.12
"942",2018,"CE","Deputado Federal",22,4605390,"SOLIDARIEDADE",144756,"209.335,91",0.69
"943",1998,"DF","Deputado Federal",8,999736,"PC do B",67171,"124.967",0.54
"944",1998,"DF","Deputado Federal",8,999736,"PCB",738,"124.967",0.01
"945",1998,"DF","Deputado Federal",8,999736,"PCO",262,"124.967",0
"946",1998,"DF","Deputado Federal",8,999736,"PDT",13761,"124.967",0.11
"947",1998,"DF","Deputado Federal",8,999736,"PFL",116219,"124.967",0.93
"948",1998,"DF","Deputado Federal",8,999736,"PL",22379,"124.967",0.18
"949",1998,"DF","Deputado Federal",8,999736,"PMDB",170942,"124.967",1.37
"950",1998,"DF","Deputado Federal",8,999736,"PMN",2552,"124.967",0.02
"951",1998,"DF","Deputado Federal",8,999736,"PPB",185872,"124.967",1.49
"952",1998,"DF","Deputado Federal",8,999736,"PPS",24016,"124.967",0.19
"953",1998,"DF","Deputado Federal",8,999736,"PRN",238,"124.967",0
"954",1998,"DF","Deputado Federal",8,999736,"PRONA",50306,"124.967",0.4
"955",1998,"DF","Deputado Federal",8,999736,"PRP",691,"124.967",0.01
"956",1998,"DF","Deputado Federal",8,999736,"PRTB",278,"124.967",0
"957",1998,"DF","Deputado Federal",8,999736,"PSB",5727,"124.967",0.05
"958",1998,"DF","Deputado Federal",8,999736,"PSC",7800,"124.967",0.06
"959",1998,"DF","Deputado Federal",8,999736,"PSD",2222,"124.967",0.02
"960",1998,"DF","Deputado Federal",8,999736,"PSDB",85406,"124.967",0.68
"961",1998,"DF","Deputado Federal",8,999736,"PSDC",2168,"124.967",0.02
"962",1998,"DF","Deputado Federal",8,999736,"PSL",1903,"124.967",0.02
"963",1998,"DF","Deputado Federal",8,999736,"PSN",1404,"124.967",0.01
"964",1998,"DF","Deputado Federal",8,999736,"PST",748,"124.967",0.01
"965",1998,"DF","Deputado Federal",8,999736,"PSTU",1358,"124.967",0.01
"966",1998,"DF","Deputado Federal",8,999736,"PT",226460,"124.967",1.81
"967",1998,"DF","Deputado Federal",8,999736,"PT do B",796,"124.967",0.01
"968",1998,"DF","Deputado Federal",8,999736,"PTB",6209,"124.967",0.05
"969",1998,"DF","Deputado Federal",8,999736,"PTN",1103,"124.967",0.01
"970",1998,"DF","Deputado Federal",8,999736,"PV",1007,"124.967",0.01
"971",2002,"DF","Deputado Federal",8,1220775,"PAN",2228,"152.596,88",0.01
"972",2002,"DF","Deputado Federal",8,1220775,"PC do B",97052,"152.596,88",0.64
"973",2002,"DF","Deputado Federal",8,1220775,"PCB",366,"152.596,88",0
"974",2002,"DF","Deputado Federal",8,1220775,"PCO",722,"152.596,88",0
"975",2002,"DF","Deputado Federal",8,1220775,"PDT",6926,"152.596,88",0.05
"976",2002,"DF","Deputado Federal",8,1220775,"PFL",367503,"152.596,88",2.41
"977",2002,"DF","Deputado Federal",8,1220775,"PGT",4104,"152.596,88",0.03
"978",2002,"DF","Deputado Federal",8,1220775,"PHS",5089,"152.596,88",0.03
"979",2002,"DF","Deputado Federal",8,1220775,"PL",15676,"152.596,88",0.1
"980",2002,"DF","Deputado Federal",8,1220775,"PMDB",274097,"152.596,88",1.8
"981",2002,"DF","Deputado Federal",8,1220775,"PMN",641,"152.596,88",0
"982",2002,"DF","Deputado Federal",8,1220775,"PPB",25076,"152.596,88",0.16
"983",2002,"DF","Deputado Federal",8,1220775,"PPS",15292,"152.596,88",0.1
"984",2002,"DF","Deputado Federal",8,1220775,"PRONA",501,"152.596,88",0
"985",2002,"DF","Deputado Federal",8,1220775,"PRP",499,"152.596,88",0
"986",2002,"DF","Deputado Federal",8,1220775,"PRTB",5797,"152.596,88",0.04
"987",2002,"DF","Deputado Federal",8,1220775,"PSB",5257,"152.596,88",0.03
"988",2002,"DF","Deputado Federal",8,1220775,"PSC",2972,"152.596,88",0.02
"989",2002,"DF","Deputado Federal",8,1220775,"PSD",32732,"152.596,88",0.21
"990",2002,"DF","Deputado Federal",8,1220775,"PSDB",19474,"152.596,88",0.13
"991",2002,"DF","Deputado Federal",8,1220775,"PSDC",994,"152.596,88",0.01
"992",2002,"DF","Deputado Federal",8,1220775,"PSTU",2537,"152.596,88",0.02
"993",2002,"DF","Deputado Federal",8,1220775,"PT",325049,"152.596,88",2.13
"994",2002,"DF","Deputado Federal",8,1220775,"PT do B",195,"152.596,88",0
"995",2002,"DF","Deputado Federal",8,1220775,"PTB",9163,"152.596,88",0.06
"996",2002,"DF","Deputado Federal",8,1220775,"PTC",218,"152.596,88",0
"997",2002,"DF","Deputado Federal",8,1220775,"PTN",363,"152.596,88",0
