"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade de gallagher","Número efetivo de partidos por votos","Número efetivo de partidos por cadeiras"
"1111",2010,"PB","Deputado Estadual",36,"2.33.162","PSL","124.862",2,"0.06","0.06","0.88","0.95","0.92"," 4.21"," 9.04"," 8.20"
"1112",2010,"PB","Deputado Estadual",36,"2.33.162","PT","137.228",3,"0.07","0.08","0.88","0.95","0.92"," 4.21"," 9.04"," 8.20"
"1113",2010,"PB","Deputado Estadual",36,"2.33.162","PTB","49.793",1,"0.02","0.03","0.88","0.95","0.92"," 4.21"," 9.04"," 8.20"
"1114",2010,"PB","Deputado Estadual",36,"2.33.162","PTN","93.774",2,"0.05","0.06","0.88","0.95","0.92"," 4.21"," 9.04"," 8.20"
"1115",2010,"PE","Deputado Estadual",49,"4.566.255","DEM","184.834",2,"0.04","0.04","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1116",2010,"PE","Deputado Estadual",49,"4.566.255","PC do B","124.252",1,"0.03","0.02","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1117",2010,"PE","Deputado Estadual",49,"4.566.255","PDT","256.775",3,"0.06","0.06","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1118",2010,"PE","Deputado Estadual",49,"4.566.255","PHS","243.109",2,"0.05","0.04","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1119",2010,"PE","Deputado Estadual",49,"4.566.255","PMDB","86.740",1,"0.02","0.02","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1120",2010,"PE","Deputado Estadual",49,"4.566.255","PMN","61.592",1,"0.01","0.02","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1121",2010,"PE","Deputado Estadual",49,"4.566.255","PR","325.095",3,"0.07","0.06","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1122",2010,"PE","Deputado Estadual",49,"4.566.255","PRP","139.307",1,"0.03","0.02","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1123",2010,"PE","Deputado Estadual",49,"4.566.255","PSB","913.976",13,"0.20","0.27","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1124",2010,"PE","Deputado Estadual",49,"4.566.255","PSC","143.342",1,"0.03","0.02","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1125",2010,"PE","Deputado Estadual",49,"4.566.255","PSDB","454.104",5,"0.10","0.10","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1126",2010,"PE","Deputado Estadual",49,"4.566.255","PT","413.557",5,"0.09","0.10","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1127",2010,"PE","Deputado Estadual",49,"4.566.255","PTB","488.969",7,"0.11","0.14","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1128",2010,"PE","Deputado Estadual",49,"4.566.255","PTC","202.603",3,"0.04","0.06","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1129",2010,"PE","Deputado Estadual",49,"4.566.255","PV","131.156",1,"0.03","0.02","0.87","0.95","0.91"," 5.75","11.32"," 7.77"
"1130",2010,"PI","Deputado Estadual",30,"1.715.211","DEM","92.968",2,"0.05","0.07","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1131",2010,"PI","Deputado Estadual",30,"1.715.211","PC do B","57.067",1,"0.03","0.03","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1132",2010,"PI","Deputado Estadual",30,"1.715.211","PDT","143.110",2,"0.08","0.07","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1133",2010,"PI","Deputado Estadual",30,"1.715.211","PMDB","253.249",5,"0.15","0.17","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1134",2010,"PI","Deputado Estadual",30,"1.715.211","PP","44.313",1,"0.03","0.03","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1135",2010,"PI","Deputado Estadual",30,"1.715.211","PPS","27.051",1,"0.02","0.03","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1136",2010,"PI","Deputado Estadual",30,"1.715.211","PSB","264.884",5,"0.15","0.17","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1137",2010,"PI","Deputado Estadual",30,"1.715.211","PSDB","209.163",3,"0.12","0.10","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1138",2010,"PI","Deputado Estadual",30,"1.715.211","PT","294.096",5,"0.17","0.17","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1139",2010,"PI","Deputado Estadual",30,"1.715.211","PTB","214.413",4,"0.13","0.13","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1140",2010,"PI","Deputado Estadual",30,"1.715.211","PTC","23.875",1,"0.01","0.03","0.88","0.94","0.93"," 3.36"," 8.50"," 8.04"
"1141",2010,"PR","Deputado Estadual",54,"5.785.384","DEM","398.962",6,"0.07","0.11","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1142",2010,"PR","Deputado Estadual",54,"5.785.384","PDT","452.596",4,"0.08","0.07","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1143",2010,"PR","Deputado Estadual",54,"5.785.384","PMDB","1.170.644",13,"0.20","0.24","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1144",2010,"PR","Deputado Estadual",54,"5.785.384","PMN","83.315",1,"0.01","0.02","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1145",2010,"PR","Deputado Estadual",54,"5.785.384","PP","276.518",1,"0.05","0.02","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1146",2010,"PR","Deputado Estadual",54,"5.785.384","PPS","370.876",3,"0.06","0.06","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1147",2010,"PR","Deputado Estadual",54,"5.785.384","PRB","65.642",1,"0.01","0.02","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1148",2010,"PR","Deputado Estadual",54,"5.785.384","PSB","378.767",3,"0.07","0.06","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1149",2010,"PR","Deputado Estadual",54,"5.785.384","PSC","308.598",3,"0.05","0.06","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1150",2010,"PR","Deputado Estadual",54,"5.785.384","PSDB","934.530",9,"0.16","0.17","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1151",2010,"PR","Deputado Estadual",54,"5.785.384","PSL","96.797",1,"0.02","0.02","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1152",2010,"PR","Deputado Estadual",54,"5.785.384","PT","626.155",6,"0.11","0.11","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1153",2010,"PR","Deputado Estadual",54,"5.785.384","PTB","101.596",1,"0.02","0.02","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1154",2010,"PR","Deputado Estadual",54,"5.785.384","PV","264.897",2,"0.05","0.04","0.87","0.95","0.92"," 4.74"," 9.42"," 7.80"
"1155",2010,"RJ","Deputado Estadual",70,"8.432.678","DEM","199.256",1,"0.02","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1156",2010,"RJ","Deputado Estadual",70,"8.432.678","PC do B","163.715",1,"0.02","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1157",2010,"RJ","Deputado Estadual",70,"8.432.678","PDT","1.233.440",11,"0.15","0.16","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1158",2010,"RJ","Deputado Estadual",70,"8.432.678","PMDB","1.325.747",12,"0.16","0.17","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1159",2010,"RJ","Deputado Estadual",70,"8.432.678","PMN","175.304",2,"0.02","0.03","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1160",2010,"RJ","Deputado Estadual",70,"8.432.678","PP","307.962",2,"0.04","0.03","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1161",2010,"RJ","Deputado Estadual",70,"8.432.678","PPS","281.227",3,"0.03","0.04","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1162",2010,"RJ","Deputado Estadual",70,"8.432.678","PR","1.1.252",9,"0.12","0.13","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1163",2010,"RJ","Deputado Estadual",70,"8.432.678","PRB","234.506",2,"0.03","0.03","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1164",2010,"RJ","Deputado Estadual",70,"8.432.678","PRP","151.444",1,"0.02","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1165",2010,"RJ","Deputado Estadual",70,"8.432.678","PRTB","118.216",1,"0.01","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1166",2010,"RJ","Deputado Estadual",70,"8.432.678","PSB","466.691",3,"0.06","0.04","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1167",2010,"RJ","Deputado Estadual",70,"8.432.678","PSC","329.013",3,"0.04","0.04","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1168",2010,"RJ","Deputado Estadual",70,"8.432.678","PSDB","418.304",4,"0.05","0.06","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1169",2010,"RJ","Deputado Estadual",70,"8.432.678","PSDC","144.565",1,"0.02","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1170",2010,"RJ","Deputado Estadual",70,"8.432.678","PSL","125.271",1,"0.01","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1171",2010,"RJ","Deputado Estadual",70,"8.432.678","PSOL","252.675",2,"0.03","0.03","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1172",2010,"RJ","Deputado Estadual",70,"8.432.678","PT","695.410",6,"0.08","0.09","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1173",2010,"RJ","Deputado Estadual",70,"8.432.678","PT do B","155.425",1,"0.02","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1174",2010,"RJ","Deputado Estadual",70,"8.432.678","PTB","127.202",1,"0.02","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1175",2010,"RJ","Deputado Estadual",70,"8.432.678","PTN","110.715",1,"0.01","0.01","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1176",2010,"RJ","Deputado Estadual",70,"8.432.678","PV","224.684",2,"0.03","0.03","0.91","0.97","0.94"," 2.27","12.19","10.79"
"1177",2010,"RN","Deputado Estadual",24,"1.726.587","DEM","177.869",2,"0.10","0.08","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1178",2010,"RN","Deputado Estadual",24,"1.726.587","PDT","70.228",1,"0.04","0.04","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1179",2010,"RN","Deputado Estadual",24,"1.726.587","PHS","57.806",1,"0.03","0.04","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1180",2010,"RN","Deputado Estadual",24,"1.726.587","PMDB","292.971",6,"0.17","0.25","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1181",2010,"RN","Deputado Estadual",24,"1.726.587","PMN","215.215",4,"0.12","0.17","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1182",2010,"RN","Deputado Estadual",24,"1.726.587","PR","176.839",2,"0.10","0.08","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1183",2010,"RN","Deputado Estadual",24,"1.726.587","PSB","279.804",4,"0.16","0.17","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1184",2010,"RN","Deputado Estadual",24,"1.726.587","PSDB","56.989",1,"0.03","0.04","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1185",2010,"RN","Deputado Estadual",24,"1.726.587","PT","91.804",1,"0.05","0.04","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1186",2010,"RN","Deputado Estadual",24,"1.726.587","PTB","56.604",1,"0.03","0.04","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1187",2010,"RN","Deputado Estadual",24,"1.726.587","PV","114.438",1,"0.07","0.04","0.86","0.95","0.90"," 7.05"," 9.63"," 7.02"
"1188",2010,"RO","Deputado Estadual",24,"806.626","DEM","24.697",1,"0.03","0.04","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1189",2010,"RO","Deputado Estadual",24,"806.626","PDT","28.067",1,"0.03","0.04","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1190",2010,"RO","Deputado Estadual",24,"806.626","PMDB","94.433",3,"0.12","0.12","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1191",2010,"RO","Deputado Estadual",24,"806.626","PMN","21.264",1,"0.03","0.04","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1192",2010,"RO","Deputado Estadual",24,"806.626","PP","68.594",2,"0.09","0.08","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1193",2010,"RO","Deputado Estadual",24,"806.626","PR","24.115",1,"0.03","0.04","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1194",2010,"RO","Deputado Estadual",24,"806.626","PRP","58.331",2,"0.07","0.08","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1195",2010,"RO","Deputado Estadual",24,"806.626","PSB","25.164",1,"0.03","0.04","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1196",2010,"RO","Deputado Estadual",24,"806.626","PSDB","73.918",2,"0.09","0.08","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1197",2010,"RO","Deputado Estadual",24,"806.626","PSDC","59.977",2,"0.07","0.08","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1198",2010,"RO","Deputado Estadual",24,"806.626","PT","99.979",3,"0.12","0.12","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1199",2010,"RO","Deputado Estadual",24,"806.626","PT do B","9.818",1,"0.01","0.04","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1200",2010,"RO","Deputado Estadual",24,"806.626","PTB","45.986",1,"0.06","0.04","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1201",2010,"RO","Deputado Estadual",24,"806.626","PTN","35.128",2,"0.04","0.08","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1202",2010,"RO","Deputado Estadual",24,"806.626","PV","43.375",1,"0.05","0.04","0.92","0.97","0.94"," 4.37","14.63","12.52"
"1203",2010,"RR","Deputado Estadual",24,"228.046","DEM","15.611",3,"0.07","0.12","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1204",2010,"RR","Deputado Estadual",24,"228.046","PC do B","3.118",1,"0.01","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1205",2010,"RR","Deputado Estadual",24,"228.046","PDT","6.714",1,"0.03","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1206",2010,"RR","Deputado Estadual",24,"228.046","PMDB","8.546",1,"0.04","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1207",2010,"RR","Deputado Estadual",24,"228.046","PMN","4.408",1,"0.02","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1208",2010,"RR","Deputado Estadual",24,"228.046","PP","16.694",1,"0.07","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1209",2010,"RR","Deputado Estadual",24,"228.046","PPS","10.594",2,"0.05","0.08","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1210",2010,"RR","Deputado Estadual",24,"228.046","PR","20.203",2,"0.09","0.08","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1211",2010,"RR","Deputado Estadual",24,"228.046","PRB","19.723",1,"0.09","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1212",2010,"RR","Deputado Estadual",24,"228.046","PRTB","15.945",1,"0.07","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1213",2010,"RR","Deputado Estadual",24,"228.046","PSB","8.627",2,"0.04","0.08","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1214",2010,"RR","Deputado Estadual",24,"228.046","PSC","11.178",1,"0.05","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1215",2010,"RR","Deputado Estadual",24,"228.046","PSDB","18.679",2,"0.08","0.08","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1216",2010,"RR","Deputado Estadual",24,"228.046","PSDC","4.460",1,"0.02","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1217",2010,"RR","Deputado Estadual",24,"228.046","PSL","20.388",2,"0.09","0.08","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1218",2010,"RR","Deputado Estadual",24,"228.046","PTC","2.371",1,"0.01","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1219",2010,"RR","Deputado Estadual",24,"228.046","PV","14.464",1,"0.06","0.04","0.93","0.98","0.95"," 8.35","17.15","14.40"
"1220",2010,"RS","Deputado Estadual",55,"6.248.768","DEM","124.187",1,"0.02","0.02","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1221",2010,"RS","Deputado Estadual",55,"6.248.768","PC do B","156.400",1,"0.03","0.02","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1222",2010,"RS","Deputado Estadual",55,"6.248.768","PDT","782.137",7,"0.13","0.13","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1223",2010,"RS","Deputado Estadual",55,"6.248.768","PMDB","896.931",8,"0.14","0.15","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1224",2010,"RS","Deputado Estadual",55,"6.248.768","PP","785.481",7,"0.13","0.13","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1225",2010,"RS","Deputado Estadual",55,"6.248.768","PPS","148.555",2,"0.02","0.04","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1226",2010,"RS","Deputado Estadual",55,"6.248.768","PRB","79.452",1,"0.01","0.02","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1227",2010,"RS","Deputado Estadual",55,"6.248.768","PSB","283.671",3,"0.05","0.05","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1228",2010,"RS","Deputado Estadual",55,"6.248.768","PSDB","622.667",5,"0.10","0.09","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1229",2010,"RS","Deputado Estadual",55,"6.248.768","PT","1.508.281",14,"0.24","0.25","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1230",2010,"RS","Deputado Estadual",55,"6.248.768","PTB","605.577",6,"0.10","0.11","0.86","0.93","0.92"," 1.91"," 7.49"," 6.95"
"1231",2010,"SC","Deputado Estadual",40,"3.552.836","DEM","542.574",7,"0.15","0.18","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1232",2010,"SC","Deputado Estadual",40,"3.552.836","PC do B","51.714",1,"0.01","0.02","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1233",2010,"SC","Deputado Estadual",40,"3.552.836","PDT","158.359",1,"0.04","0.02","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1234",2010,"SC","Deputado Estadual",40,"3.552.836","PMDB","779.127",10,"0.22","0.25","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1235",2010,"SC","Deputado Estadual",40,"3.552.836","PP","485.243",6,"0.14","0.15","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1236",2010,"SC","Deputado Estadual",40,"3.552.836","PPS","127.041",1,"0.04","0.02","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1237",2010,"SC","Deputado Estadual",40,"3.552.836","PSDB","521.936",6,"0.15","0.15","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1238",2010,"SC","Deputado Estadual",40,"3.552.836","PT","554.198",7,"0.16","0.18","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1239",2010,"SC","Deputado Estadual",40,"3.552.836","PTB","69.550",1,"0.02","0.02","0.83","0.91","0.91"," 3.62"," 7.15"," 5.84"
"1240",2010,"SE","Deputado Estadual",24,"1.86.504","DEM","139.036",3,"0.13","0.12","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1241",2010,"SE","Deputado Estadual",24,"1.86.504","PDT","80.304",2,"0.07","0.08","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1242",2010,"SE","Deputado Estadual",24,"1.86.504","PMDB","76.639",2,"0.07","0.08","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1243",2010,"SE","Deputado Estadual",24,"1.86.504","PP","35.535",1,"0.03","0.04","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1244",2010,"SE","Deputado Estadual",24,"1.86.504","PSB","113.685",2,"0.10","0.08","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1245",2010,"SE","Deputado Estadual",24,"1.86.504","PSC","125.468",4,"0.12","0.17","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1246",2010,"SE","Deputado Estadual",24,"1.86.504","PSDB","52.185",1,"0.05","0.04","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1247",2010,"SE","Deputado Estadual",24,"1.86.504","PSL","83.897",2,"0.08","0.08","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1248",2010,"SE","Deputado Estadual",24,"1.86.504","PT","134.450",4,"0.12","0.17","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1249",2010,"SE","Deputado Estadual",24,"1.86.504","PT do B","60.548",1,"0.06","0.04","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1250",2010,"SE","Deputado Estadual",24,"1.86.504","PTC","47.840",1,"0.04","0.04","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1251",2010,"SE","Deputado Estadual",24,"1.86.504","PV","33.803",1,"0.03","0.04","0.89","0.96","0.93"," 5.32","12.23"," 9.29"
"1252",2010,"SP","Deputado Estadual",94,"22.137.130","DEM","1.452.790",8,"0.07","0.09","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1253",2010,"SP","Deputado Estadual",94,"22.137.130","PC do B","537.132",2,"0.02","0.02","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1254",2010,"SP","Deputado Estadual",94,"22.137.130","PDT","1.116.506",4,"0.05","0.04","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1255",2010,"SP","Deputado Estadual",94,"22.137.130","PMDB","1.147.641",5,"0.05","0.05","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1256",2010,"SP","Deputado Estadual",94,"22.137.130","PP","366.424",1,"0.02","0.01","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1257",2010,"SP","Deputado Estadual",94,"22.137.130","PPS","939.898",4,"0.04","0.04","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1258",2010,"SP","Deputado Estadual",94,"22.137.130","PR","628.658",1,"0.03","0.01","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1259",2010,"SP","Deputado Estadual",94,"22.137.130","PRB","219.098",2,"0.01","0.02","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1260",2010,"SP","Deputado Estadual",94,"22.137.130","PSB","712.094",3,"0.03","0.03","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1261",2010,"SP","Deputado Estadual",94,"22.137.130","PSC","1.0.830",4,"0.05","0.04","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1262",2010,"SP","Deputado Estadual",94,"22.137.130","PSDB","5.130.218",22,"0.23","0.23","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1263",2010,"SP","Deputado Estadual",94,"22.137.130","PSOL","335.783",1,"0.02","0.01","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1264",2010,"SP","Deputado Estadual",94,"22.137.130","PT","4.930.670",24,"0.22","0.26","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1265",2010,"SP","Deputado Estadual",94,"22.137.130","PTB","923.537",4,"0.04","0.04","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1266",2010,"SP","Deputado Estadual",94,"22.137.130","PV","2.14.013",9,"0.09","0.10","0.85","0.94","0.90"," 3.20"," 7.71"," 6.72"
"1267",2010,"TO","Deputado Estadual",24,"741.894","DEM","65.498",2,"0.09","0.08","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1268",2010,"TO","Deputado Estadual",24,"741.894","PMDB","185.871",6,"0.25","0.25","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1269",2010,"TO","Deputado Estadual",24,"741.894","PP","21.403",1,"0.03","0.04","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1270",2010,"TO","Deputado Estadual",24,"741.894","PPS","65.798",3,"0.09","0.12","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1271",2010,"TO","Deputado Estadual",24,"741.894","PR","107.241",4,"0.14","0.17","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1272",2010,"TO","Deputado Estadual",24,"741.894","PSB","45.779",1,"0.06","0.04","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1273",2010,"TO","Deputado Estadual",24,"741.894","PSDB","53.662",2,"0.07","0.08","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1274",2010,"TO","Deputado Estadual",24,"741.894","PT","80.917",3,"0.11","0.12","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1275",2010,"TO","Deputado Estadual",24,"741.894","PTB","25.008",1,"0.03","0.04","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1276",2010,"TO","Deputado Estadual",24,"741.894","PV","31.134",1,"0.04","0.04","0.86","0.94","0.91"," 3.77"," 8.07"," 7.02"
"1277",2014,"AC","Deputado Estadual",24,"405.600","DEM","17.111",1,"0.04","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1278",2014,"AC","Deputado Estadual",24,"405.600","PC do B","16.909",1,"0.04","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1279",2014,"AC","Deputado Estadual",24,"405.600","PDT","33.120",2,"0.08","0.08","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1280",2014,"AC","Deputado Estadual",24,"405.600","PMDB","20.723",2,"0.05","0.08","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1281",2014,"AC","Deputado Estadual",24,"405.600","PP","27.643",2,"0.07","0.08","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1282",2014,"AC","Deputado Estadual",24,"405.600","PR","12.561",1,"0.03","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1283",2014,"AC","Deputado Estadual",24,"405.600","PRB","18.116",1,"0.04","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1284",2014,"AC","Deputado Estadual",24,"405.600","PROS","6.414",1,"0.02","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1285",2014,"AC","Deputado Estadual",24,"405.600","PRP","25.913",1,"0.06","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1286",2014,"AC","Deputado Estadual",24,"405.600","PSB","26.958",1,"0.07","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1287",2014,"AC","Deputado Estadual",24,"405.600","PSD","18.873",1,"0.05","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1288",2014,"AC","Deputado Estadual",24,"405.600","PSDB","19.290",1,"0.05","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1289",2014,"AC","Deputado Estadual",24,"405.600","PSDC","16.276",1,"0.04","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1290",2014,"AC","Deputado Estadual",24,"405.600","PT","63.454",5,"0.16","0.21","0.91","0.98","0.93"," 6.13","16.00","11.08"
