"","Ano da eleição","UF","Turno","Cargo","Quantidade de abstenções","Quantidade de votos brancos","Quantidade de votos nulos","Quantidade de eleitores aptos","Alienação absoluta","Alienação percentual"
"1",1998,"AC",1,"Deputado Estadual","79.357","8.560","11.311","318.955","99.228","31,11"
"2",1998,"AC",1,"Deputado Federal","79.357","15.242","14.901","318.955","109.500","34,33"
"3",1998,"AC",1,"Governador","79.357","25.886","18.067","318.955","123.310","38,66"
"4",1998,"AC",1,"Senador","79.357","22.676","21.273","318.955","123.306","38,66"
"5",1998,"AL",1,"Deputado Estadual","390.465","64.016","63.457","1.383.600","517.938","37,43"
"6",1998,"AL",1,"Deputado Federal","390.465","69.792","64.748","1.383.600","525.005","37,94"
"7",1998,"AL",1,"Governador","390.465","73.109","253.827","1.383.600","717.401","51,85"
"8",1998,"AL",1,"Senador","390.465","89.266","233.358","1.383.600","713.089","51,54"
"9",1998,"AM",1,"Deputado Estadual","398.436","50.646","46.257","1.368.084","495.339","36,21"
"10",1998,"AM",1,"Deputado Federal","398.436","60.153","54.110","1.368.084","512.699","37,48"
"11",1998,"AM",1,"Governador","398.436","62.428","88.792","1.368.084","549.656","40,18"
"12",1998,"AM",1,"Senador","398.436","80.457","76.795","1.368.084","555.688","40,62"
"13",1998,"AP",1,"Deputado Estadual","28.941","2.441","3.776","213.289","35.158","16,48"
"14",1998,"AP",1,"Deputado Federal","28.941","3.102","3.844","213.289","35.887","16,83"
"15",1998,"AP",1,"Governador","28.941","2.023","15.527","213.289","46.491","21,8"
"16",1998,"AP",1,"Senador","28.941","3.711","16.316","213.289","48.968","22,96"
"17",1998,"AP",2,"Governador","34.623","581","3.283","213.289","38.487","18,04"
"18",1998,"BA",1,"Deputado Estadual","2.525.734","580.349","641.511","7.932.156","3.747.594","47,25"
"19",1998,"BA",1,"Deputado Federal","2.525.734","616.324","636.299","7.932.156","3.778.357","47,63"
"20",1998,"BA",1,"Governador","2.525.734","1.420.021","525.077","7.932.156","4.470.832","56,36"
"21",1998,"BA",1,"Senador","2.525.734","969.294","910.099","7.932.156","4.405.127","55,54"
"22",1998,"CE",1,"Deputado Estadual","1.1.036","279.486","290.677","4.301.105","1.571.199","36,53"
"23",1998,"CE",1,"Deputado Federal","1.1.036","335.883","303.956","4.301.105","1.640.875","38,15"
"24",1998,"CE",1,"Governador","1.1.036","560.499","237.737","4.301.105","1.799.272","41,83"
"25",1998,"CE",1,"Senador","1.1.036","637.352","359.419","4.301.105","1.997.807","46,45"
"26",1998,"DF",1,"Deputado Estadual","196.417","35.007","26.335","1.267.925","257.759","20,33"
"27",1998,"DF",1,"Deputado Federal","196.417","41.447","30.325","1.267.925","268.189","21,15"
"28",1998,"DF",1,"Governador","196.417","17.814","54.127","1.267.925","268.358","21,17"
"29",1998,"DF",1,"Senador","196.417","32.646","72.780","1.267.925","301.843","23,81"
"30",1998,"DF",2,"Governador","203.003","6.810","18.836","1.267.925","228.649","18,03"
"31",1998,"ES",1,"Deputado Estadual","418.119","113.642","100.591","1.916.884","632.352","32,99"
"32",1998,"ES",1,"Deputado Federal","418.119","165.690","122.157","1.916.884","705.966","36,83"
"33",1998,"ES",1,"Governador","418.119","200.647","117.135","1.916.884","735.901","38,39"
"34",1998,"ES",1,"Senador","418.119","217.109","134.608","1.916.884","769.836","40,16"
"35",1998,"GO",1,"Deputado Estadual","607.001","182.330","193.868","2.948.532","983.199","33,35"
"36",1998,"GO",1,"Deputado Federal","607.001","250.301","237.060","2.948.532","1.94.362","37,12"
"37",1998,"GO",1,"Governador","607.001","259.223","134.018","2.948.532","1.0.242","33,92"
"38",1998,"GO",1,"Senador","607.001","278.147","221.840","2.948.532","1.106.988","37,54"
"39",1998,"GO",2,"Governador","701.318","16.191","58.095","2.948.932","775.604","26,3"
"40",1998,"MA",1,"Deputado Estadual","927.211","151.803","171.378","2.986.755","1.250.392","41,86"
"41",1998,"MA",1,"Deputado Federal","927.211","289.085","217.899","2.986.755","1.434.195","48,02"
"42",1998,"MA",1,"Governador","927.211","377.993","157.817","2.986.755","1.463.021","48,98"
"43",1998,"MA",1,"Senador","927.211","515.669","258.310","2.986.755","1.701.190","56,96"
"44",1998,"MG",1,"Deputado Estadual","2.349.190","1.54.392","990.570","11.814.791","4.394.152","37,19"
"45",1998,"MG",1,"Deputado Federal","2.349.190","1.186.031","1.56.802","11.814.791","4.592.023","38,87"
"46",1998,"MG",1,"Governador","2.349.190","1.625.047","815.417","11.814.791","4.789.654","40,54"
"47",1998,"MG",1,"Senador","2.349.190","1.830.028","1.364.054","11.814.791","5.543.272","46,92"
"48",1998,"MG",2,"Governador","2.824.585","149.559","494.929","11.815.183","3.469.073","29,36"
"49",1998,"MS",1,"Deputado Estadual","259.790","69.553","85.184","1.256.907","414.527","32,98"
"50",1998,"MS",1,"Deputado Federal","259.790","98.828","100.418","1.256.907","459.036","36,52"
"51",1998,"MS",1,"Governador","259.790","116.816","76.770","1.256.907","453.376","36,07"
"52",1998,"MS",1,"Senador","259.790","150.722","101.812","1.256.907","512.324","40,76"
"53",1998,"MS",2,"Governador","321.627","9.503","31.271","1.256.907","362.401","28,83"
"54",1998,"MT",1,"Deputado Estadual","439.757","79.364","109.952","1.516.451","629.073","41,48"
"55",1998,"MT",1,"Deputado Federal","439.757","121.322","134.178","1.516.451","695.257","45,85"
"56",1998,"MT",1,"Governador","439.757","136.908","64.078","1.516.451","640.743","42,25"
"57",1998,"MT",1,"Senador","439.757","130.982","99.711","1.516.451","670.450","44,21"
"58",1998,"PA",1,"Deputado Estadual","1.71.362","158.437","150.788","3.218.566","1.380.587","42,89"
"59",1998,"PA",1,"Deputado Federal","1.71.362","230.197","194.589","3.218.566","1.496.148","46,48"
"60",1998,"PA",1,"Governador","1.71.362","226.617","184.192","3.218.566","1.482.171","46,05"
"61",1998,"PA",1,"Senador","1.71.362","303.144","188.341","3.218.566","1.562.847","48,56"
"62",1998,"PA",2,"Governador","1.302.651","25.548","70.686","3.220.132","1.398.885","43,44"
"63",1998,"PB",1,"Deputado Estadual","547.654","164.483","227.070","2.223.259","939.207","42,24"
"64",1998,"PB",1,"Deputado Federal","547.654","226.939","260.023","2.223.259","1.34.616","46,54"
"65",1998,"PB",1,"Governador","547.654","374.347","213.743","2.223.259","1.135.744","51,08"
"66",1998,"PB",1,"Senador","547.654","334.841","247.112","2.223.259","1.129.607","50,81"
"67",1998,"PE",1,"Deputado Estadual","1.309.006","456.514","379.454","5.117.448","2.144.974","41,91"
"68",1998,"PE",1,"Deputado Federal","1.309.006","512.703","405.625","5.117.448","2.227.334","43,52"
"69",1998,"PE",1,"Governador","1.309.006","546.957","439.918","5.117.448","2.295.881","44,86"
"70",1998,"PE",1,"Senador","1.309.006","781.602","498.331","5.117.448","2.588.939","50,59"
"71",1998,"PI",1,"Deputado Estadual","434.557","121.994","136.995","1.781.150","693.546","38,94"
"72",1998,"PI",1,"Deputado Federal","434.557","183.668","174.872","1.781.150","793.097","44,53"
"73",1998,"PI",1,"Governador","434.557","236.622","94.738","1.781.150","765.917","43"
"74",1998,"PI",1,"Senador","434.557","284.620","126.218","1.781.150","845.395","47,46"
"75",1998,"PI",2,"Governador","473.142","14.444","42.991","1.781.150","530.577","29,79"
"76",1998,"PR",1,"Deputado Estadual","1.348.511","404.670","517.892","6.384.210","2.271.073","35,57"
"77",1998,"PR",1,"Deputado Federal","1.348.511","477.238","581.296","6.384.210","2.407.045","37,7"
"78",1998,"PR",1,"Governador","1.348.511","678.964","466.319","6.384.210","2.493.794","39,06"
"79",1998,"PR",1,"Senador","1.348.511","640.222","507.731","6.384.210","2.496.464","39,1"
"80",1998,"RJ",1,"Deputado Estadual","849.657","176.061","175.271","4.327.550","1.200.989","27,75"
"81",1998,"RJ",1,"Deputado Federal","849.688","183.202","186.086","4.328.100","1.218.976","28,16"
"82",1998,"RJ",1,"Governador","849.215","146.400","438.925","4.324.894","1.434.540","33,17"
"83",1998,"RJ",1,"Senador","849.352","242.233","529.948","4.325.416","1.621.533","37,49"
"84",1998,"RJ",2,"Governador","2.268.906","83.868","272.595","9.971.830","2.625.369","26,33"
"85",1998,"RN",1,"Deputado Estadual","329.355","128.387","148.579","1.728.975","606.321","35,07"
"86",1998,"RN",1,"Deputado Federal","329.355","185.306","175.185","1.728.975","689.846","39,9"
"87",1998,"RN",1,"Governador","329.355","169.169","112.916","1.728.975","611.440","35,36"
"88",1998,"RN",1,"Senador","329.355","228.856","140.663","1.728.975","698.874","40,42"
"89",1998,"RO",1,"Deputado Estadual","250.775","34.464","43.489","836.179","328.728","39,31"
"90",1998,"RO",1,"Deputado Federal","250.775","60.606","65.250","836.179","376.631","45,04"
"91",1998,"RO",1,"Governador","250.775","85.724","41.361","836.179","377.860","45,19"
"92",1998,"RO",1,"Senador","250.775","78.777","56.849","836.179","386.401","46,21"
"93",1998,"RO",2,"Governador","313.130","4.322","17.524","836.179","334.976","40,06"
"94",1998,"RR",1,"Deputado Estadual","36.897","2.420","2.524","170.620","41.841","24,52"
"95",1998,"RR",1,"Deputado Federal","36.897","3.354","4.085","170.620","44.336","25,99"
"96",1998,"RR",1,"Governador","36.897","1.852","10.034","170.620","48.783","28,59"
"97",1998,"RR",1,"Senador","36.897","4.742","9.641","170.620","51.280","30,06"
"98",1998,"RR",2,"Governador","42.837","672","1.870","170.620","45.379","26,6"
"99",1998,"RS",1,"Deputado Estadual","1.23.119","434.397","366.692","6.846.077","1.824.208","26,65"
"100",1998,"RS",1,"Deputado Federal","1.23.119","561.884","410.343","6.846.077","1.995.346","29,15"
"101",1998,"RS",1,"Governador","1.23.119","543.222","281.068","6.846.077","1.847.409","26,98"
"102",1998,"RS",1,"Senador","1.23.119","747.930","501.087","6.846.077","2.272.136","33,19"
"103",1998,"RS",2,"Governador","1.97.872","46.634","99.403","6.846.077","1.243.909","18,17"
"104",1998,"SC",1,"Deputado Estadual","573.108","189.557","259.294","3.516.811","1.21.959","29,06"
"105",1998,"SC",1,"Deputado Federal","573.108","297.582","306.345","3.516.811","1.177.035","33,47"
"106",1998,"SC",1,"Governador","573.108","328.593","188.303","3.516.811","1.90.004","30,99"
"107",1998,"SC",1,"Senador","573.108","410.277","258.008","3.516.811","1.241.393","35,3"
"108",1998,"SE",1,"Deputado Estadual","234.205","67.186","88.150","1.81.138","389.541","36,03"
"109",1998,"SE",1,"Deputado Federal","234.205","122.480","105.102","1.81.138","461.787","42,71"
"110",1998,"SE",1,"Governador","234.205","79.452","110.835","1.81.138","424.492","39,26"
"111",1998,"SE",1,"Senador","234.205","127.032","87.952","1.81.138","449.189","41,55"
"112",1998,"SE",2,"Governador","264.014","9.742","44.403","1.81.138","318.159","29,43"
"113",1998,"SP",1,"Deputado Estadual","3.850.137","1.875.077","1.839.797","23.318.077","7.565.011","32,44"
"114",1998,"SP",1,"Deputado Federal","3.850.137","1.937.367","1.918.500","23.318.077","7.706.004","33,05"
"115",1998,"SP",1,"Governador","3.850.137","1.465.990","1.389.949","23.318.077","6.706.076","28,76"
"116",1998,"SP",1,"Senador","3.850.137","1.841.153","2.27.494","23.318.077","7.718.784","33,1"
"117",1998,"SP",2,"Governador","4.146.967","381.905","1.91.311","23.321.034","5.620.183","24,1"
"118",1998,"TO",1,"Deputado Estadual","125.178","32.600","36.003","624.056","193.781","31,05"
"119",1998,"TO",1,"Deputado Federal","125.178","46.891","39.035","624.056","211.104","33,83"
"120",1998,"TO",1,"Governador","125.178","75.507","25.282","624.056","225.967","36,21"
"121",1998,"TO",1,"Senador","125.178","71.292","37.210","624.056","233.680","37,45"
"122",2002,"AC",1,"Deputado Estadual","79.355","4.079","7.275","369.786","90.709","24,53"
"123",2002,"AC",1,"Deputado Federal","79.355","4.467","7.190","369.786","91.012","24,61"
"124",2002,"AC",1,"Governador","79.355","3.384","26.628","369.786","109.367","29,58"
"125",2002,"AC",1,"Presidente","79.355","3.968","21.574","369.786","104.897","28,37"
"126",2002,"AC",1,"Senador","79.355","16.929","75.948","369.786","172.232","46,58"
"127",2002,"AC",2,"Presidente","125.550","2.523","7.547","369.786","135.620","36,68"
"128",2002,"AL",1,"Deputado Estadual","338.349","45.709","41.959","1.598.446","426.017","26,65"
"129",2002,"AL",1,"Deputado Federal","338.349","52.059","40.774","1.598.446","431.182","26,98"
"130",2002,"AL",1,"Governador","338.344","45.932","169.331","1.598.446","553.607","34,63"
"131",2002,"AL",1,"Presidente","338.344","47.296","136.620","1.598.446","522.260","32,67"
"132",2002,"AL",1,"Senador","338.344","187.312","404.539","1.598.446","930.195","58,19"
"133",2002,"AL",2,"Presidente","438.218","20.244","47.719","1.600.092","506.181","31,63"
"134",2002,"AM",1,"Deputado Estadual","331.920","23.198","16.067","1.523.155","371.185","24,37"
"135",2002,"AM",1,"Deputado Federal","331.920","26.738","15.605","1.523.155","374.263","24,57"
"136",2002,"AM",1,"Governador","331.917","15.857","90.669","1.523.155","438.443","28,79"
"137",2002,"AM",1,"Presidente","331.917","16.124","64.072","1.523.155","412.113","27,06"
"138",2002,"AM",1,"Senador","331.917","69.308","243.563","1.523.155","644.788","42,33"
"139",2002,"AM",2,"Presidente","453.174","12.330","25.645","1.524.358","491.149","32,22"
"140",2002,"AP",1,"Deputado Estadual","42.260","2.401","3.222","290.101","47.883","16,51"
"141",2002,"AP",1,"Deputado Federal","42.260","3.251","3.431","290.101","48.942","16,87"
"142",2002,"AP",1,"Governador","42.259","2.214","11.592","290.101","56.065","19,33"
"143",2002,"AP",1,"Presidente","42.259","2.017","12.552","290.101","56.828","19,59"
"144",2002,"AP",1,"Senador","42.259","11.148","46.507","290.101","99.914","34,44"
"145",2002,"AP",2,"Governador","52.281","1.376","5.852","290.101","59.509","20,51"
"146",2002,"AP",2,"Presidente","52.281","2.067","8.180","290.101","62.528","21,55"
"147",2002,"BA",1,"Deputado Estadual","2.168.026","265.322","234.976","8.567.328","2.668.324","31,15"
"148",2002,"BA",1,"Deputado Federal","2.168.026","246.988","196.154","8.567.328","2.611.168","30,48"
"149",2002,"BA",1,"Governador","2.168.016","311.961","740.409","8.567.328","3.220.386","37,59"
"150",2002,"BA",1,"Presidente","2.168.016","216.749","937.516","8.567.328","3.322.281","38,78"
"151",2002,"BA",1,"Senador","2.168.016","851.621","2.155.298","8.567.328","5.174.935","60,4"
"152",2002,"BA",2,"Presidente","2.526.746","94.161","299.015","8.568.602","2.919.922","34,08"
"153",2002,"CE",1,"Deputado Estadual","945.130","136.054","117.378","4.805.259","1.198.562","24,94"
"154",2002,"CE",1,"Deputado Federal","945.130","126.726","105.072","4.805.259","1.176.928","24,49"
"155",2002,"CE",1,"Governador","945.124","165.593","428.579","4.805.259","1.539.296","32,03"
"156",2002,"CE",1,"Presidente","945.124","102.111","319.650","4.805.259","1.366.885","28,45"
"157",2002,"CE",1,"Senador","945.124","480.058","1.161.944","4.805.259","2.587.126","53,84"
"158",2002,"CE",2,"Governador","1.106.026","46.880","123.948","4.805.259","1.276.854","26,57"
"159",2002,"CE",2,"Presidente","1.106.026","75.630","144.851","4.805.259","1.326.507","27,61"
"160",2002,"DF",1,"Deputado Estadual","233.720","31.191","18.651","1.517.093","283.562","18,69"
"161",2002,"DF",1,"Deputado Federal","233.720","36.582","23.722","1.517.093","294.024","19,38"
"162",2002,"DF",1,"Governador","233.634","22.473","46.523","1.516.598","302.630","19,95"
"163",2002,"DF",1,"Presidente","233.634","17.517","55.513","1.516.598","306.664","20,22"
"164",2002,"DF",1,"Senador","233.634","101.932","192.456","1.516.598","528.022","34,82"
"165",2002,"DF",2,"Governador","207.722","12.353","29.628","1.518.437","249.703","16,44"
"166",2002,"DF",2,"Presidente","207.722","18.826","42.696","1.518.437","269.244","17,73"
"167",2002,"ES",1,"Deputado Estadual","378.376","66.531","35.424","2.146.425","480.331","22,38"
"168",2002,"ES",1,"Deputado Federal","378.376","78.218","36.705","2.146.425","493.299","22,98"
"169",2002,"ES",1,"Governador","378.376","78.873","167.925","2.146.425","625.174","29,13"
"170",2002,"ES",1,"Presidente","378.376","50.398","105.655","2.146.425","534.429","24,9"
"171",2002,"ES",1,"Senador","378.376","223.588","366.978","2.146.425","968.942","45,14"
"172",2002,"ES",2,"Presidente","475.336","33.220","47.203","2.146.425","555.759","25,89"
"173",2002,"GO",1,"Deputado Estadual","573.047","101.123","62.168","3.365.848","736.338","21,88"
"174",2002,"GO",1,"Deputado Federal","573.047","111.277","66.149","3.365.848","750.473","22,3"
"175",2002,"GO",1,"Governador","573.047","69.332","181.617","3.365.848","823.996","24,48"
"176",2002,"GO",1,"Presidente","573.047","62.565","189.953","3.365.848","825.565","24,53"
"177",2002,"GO",1,"Senador","573.047","334.752","616.151","3.365.848","1.523.950","45,28"
"178",2002,"GO",2,"Presidente","746.746","40.298","83.498","3.365.848","870.542","25,86"
"179",2002,"MA",1,"Deputado Estadual","812.057","82.713","74.769","3.388.659","969.539","28,61"
"180",2002,"MA",1,"Deputado Federal","812.057","86.633","61.667","3.388.659","960.357","28,34"
"181",2002,"MA",1,"Governador","812.044","102.178","207.547","3.388.659","1.121.769","33,1"
"182",2002,"MA",1,"Presidente","812.044","89.385","423.941","3.388.659","1.325.370","39,11"
"183",2002,"MA",1,"Senador","812.044","294.301","791.231","3.388.659","1.897.576","56"
"184",2002,"MA",2,"Presidente","1.162.341","36.102","90.307","3.391.447","1.288.750","38"
"185",2002,"MG",1,"Deputado Estadual","2.166.453","562.969","360.617","12.680.350","3.90.039","24,37"
"186",2002,"MG",1,"Deputado Federal","2.166.453","554.421","339.150","12.680.350","3.60.024","24,13"
"187",2002,"MG",1,"Governador","2.166.461","546.052","794.569","12.680.350","3.507.082","27,66"
"188",2002,"MG",1,"Presidente","2.166.461","369.632","731.126","12.680.350","3.267.219","25,77"
"189",2002,"MG",1,"Senador","2.166.461","1.846.420","3.93.634","12.680.350","7.106.515","56,04"
"190",2002,"MG",2,"Presidente","2.474.828","197.540","399.394","12.680.412","3.71.762","24,22"
"191",2002,"MS",1,"Deputado Estadual","254.258","37.281","23.337","1.411.773","314.876","22,3"
"192",2002,"MS",1,"Deputado Federal","254.258","39.739","22.311","1.411.773","316.308","22,41"
"193",2002,"MS",1,"Governador","254.257","28.186","74.412","1.411.773","356.855","25,28"
"194",2002,"MS",1,"Presidente","254.257","23.218","58.190","1.411.773","335.665","23,78"
"195",2002,"MS",1,"Senador","254.257","119.964","272.712","1.411.773","646.933","45,82"
"196",2002,"MS",2,"Governador","292.628","10.214","26.844","1.411.773","329.686","23,35"
"197",2002,"MS",2,"Presidente","292.628","14.344","27.666","1.411.773","334.638","23,7"
"198",2002,"MT",1,"Deputado Estadual","383.062","41.277","26.344","1.728.703","450.683","26,07"
"199",2002,"MT",1,"Deputado Federal","383.062","47.135","27.772","1.728.703","457.969","26,49"
"200",2002,"MT",1,"Governador","383.036","38.632","85.369","1.728.703","507.037","29,33"
"201",2002,"MT",1,"Presidente","383.036","28.841","64.988","1.728.703","476.865","27,59"
"202",2002,"MT",1,"Senador","383.036","152.817","322.407","1.728.703","858.260","49,65"
"203",2002,"MT",2,"Presidente","492.570","15.371","29.836","1.728.703","537.777","31,11"
"204",2002,"PA",1,"Deputado Estadual","792.307","69.523","51.323","3.569.096","913.153","25,58"
"205",2002,"PA",1,"Deputado Federal","792.307","67.353","43.106","3.569.096","902.766","25,29"
"206",2002,"PA",1,"Governador","792.300","66.575","201.033","3.569.096","1.59.908","29,7"
"207",2002,"PA",1,"Presidente","792.300","53.119","191.319","3.569.096","1.36.738","29,05"
"208",2002,"PA",1,"Senador","792.300","226.242","587.019","3.569.096","1.605.561","44,99"
"209",2002,"PA",2,"Governador","980.481","23.930","68.611","3.569.333","1.73.022","30,06"
"210",2002,"PA",2,"Presidente","980.481","24.766","61.990","3.569.333","1.67.237","29,9"
"211",2002,"PB",1,"Deputado Estadual","416.561","107.251","65.428","2.322.068","589.240","25,38"
"212",2002,"PB",1,"Deputado Federal","416.561","120.173","58.686","2.322.068","595.420","25,64"
"213",2002,"PB",1,"Governador","416.560","98.779","197.904","2.322.068","713.243","30,72"
"214",2002,"PB",1,"Presidente","416.560","83.551","242.757","2.322.068","742.868","31,99"
"215",2002,"PB",1,"Senador","416.560","310.439","606.409","2.322.068","1.333.408","57,42"
"216",2002,"PB",2,"Governador","427.754","30.474","130.791","2.322.068","589.019","25,37"
"217",2002,"PB",2,"Presidente","427.754","38.138","128.746","2.322.068","594.638","25,61"
"218",2002,"PE",1,"Deputado Estadual","1.150.444","301.717","133.817","5.396.667","1.585.978","29,39"
"219",2002,"PE",1,"Deputado Federal","1.150.444","309.480","117.684","5.396.667","1.577.608","29,23"
"220",2002,"PE",1,"Governador","1.150.439","316.315","513.263","5.396.667","1.980.017","36,69"
"221",2002,"PE",1,"Presidente","1.150.439","222.637","454.269","5.396.667","1.827.345","33,86"
"222",2002,"PE",1,"Senador","1.150.439","1.8.554","1.261.823","5.396.667","3.420.816","63,39"
"223",2002,"PE",2,"Presidente","1.300.819","91.291","151.752","5.396.667","1.543.862","28,61"
"224",2002,"PI",1,"Deputado Estadual","291.659","47.222","47.309","1.848.292","386.190","20,89"
"225",2002,"PI",1,"Deputado Federal","291.659","45.730","38.742","1.848.292","376.131","20,35"
"226",2002,"PI",1,"Governador","291.650","40.827","165.080","1.848.292","497.557","26,92"
"227",2002,"PI",1,"Presidente","291.650","40.385","200.972","1.848.292","533.007","28,84"
"228",2002,"PI",1,"Senador","291.650","171.988","458.777","1.848.292","922.415","49,91"
"229",2002,"PI",2,"Presidente","406.397","17.814","65.221","1.848.292","489.432","26,48"
"230",2002,"PR",1,"Deputado Estadual","1.77.980","268.853","125.350","6.663.199","1.472.183","22,09"
"231",2002,"PR",1,"Deputado Federal","1.77.980","306.297","130.787","6.663.199","1.515.064","22,74"
"232",2002,"PR",1,"Governador","1.77.980","219.555","219.048","6.663.199","1.516.583","22,76"
"233",2002,"PR",1,"Presidente","1.77.980","156.028","361.962","6.663.199","1.595.970","23,95"
"234",2002,"PR",1,"Senador","1.77.980","859.452","1.75.076","6.663.199","3.12.508","45,21"
"235",2002,"PR",2,"Governador","1.234.903","133.032","432.589","6.663.257","1.800.524","27,02"
"236",2002,"PR",2,"Presidente","1.234.903","111.205","370.524","6.663.257","1.716.632","25,76"
"237",2002,"RJ",1,"Deputado Estadual","1.499.487","339.808","267.145","10.211.785","2.106.440","20,63"
"238",2002,"RJ",1,"Deputado Federal","1.499.487","352.307","288.458","10.211.785","2.140.252","20,96"
"239",2002,"RJ",1,"Governador","1.499.485","218.490","499.356","10.211.785","2.217.331","21,71"
"240",2002,"RJ",1,"Presidente","1.499.485","160.845","375.450","10.211.785","2.35.780","19,94"
"241",2002,"RJ",1,"Senador","1.499.485","813.370","1.571.684","10.211.785","3.884.539","38,04"
"242",2002,"RJ",2,"Presidente","1.730.985","158.230","323.727","10.213.518","2.212.942","21,67"
"243",2002,"RN",1,"Deputado Estadual","337.519","70.418","46.782","1.917.382","454.719","23,72"
"244",2002,"RN",1,"Deputado Federal","337.519","76.658","42.516","1.917.382","456.693","23,82"
"245",2002,"RN",1,"Governador","337.515","65.661","191.772","1.917.382","594.948","31,03"
"246",2002,"RN",1,"Presidente","337.515","59.322","189.135","1.917.382","585.972","30,56"
"247",2002,"RN",1,"Senador","337.515","224.374","488.815","1.917.382","1.50.704","54,8"
"248",2002,"RN",2,"Governador","396.783","30.131","146.313","1.917.382","573.227","29,9"
"249",2002,"RN",2,"Presidente","396.783","37.591","149.433","1.917.382","583.807","30,45"
"250",2002,"RO",1,"Deputado Estadual","189.096","19.524","13.207","882.545","221.827","25,13"
"251",2002,"RO",1,"Deputado Federal","189.096","21.295","13.197","882.545","223.588","25,33"
"252",2002,"RO",1,"Governador","189.089","16.697","55.260","882.545","261.046","29,58"
"253",2002,"RO",1,"Presidente","189.089","14.473","50.012","882.545","253.574","28,73"
"254",2002,"RO",1,"Senador","189.089","65.936","150.033","882.545","405.058","45,9"
"255",2002,"RO",2,"Governador","241.102","10.500","41.656","882.545","293.258","33,23"
"256",2002,"RO",2,"Presidente","241.102","10.830","29.029","882.545","280.961","31,84"
"257",2002,"RR",1,"Deputado Estadual","33.314","1.891","2.397","208.524","37.602","18,03"
"258",2002,"RR",1,"Deputado Federal","33.314","3.315","2.923","208.524","39.552","18,97"
"259",2002,"RR",1,"Governador","33.313","1.723","18.446","208.524","53.482","25,65"
"260",2002,"RR",1,"Presidente","33.313","1.944","13.250","208.524","48.507","23,26"
"261",2002,"RR",1,"Senador","33.313","9.573","33.716","208.524","76.602","36,74"
"262",2002,"RR",2,"Governador","37.758","849","7.206","208.524","45.813","21,97"
"263",2002,"RR",2,"Presidente","37.758","2.564","9.423","208.524","49.745","23,86"
"264",2002,"RS",1,"Deputado Estadual","955.166","339.050","107.664","7.352.139","1.401.880","19,07"
"265",2002,"RS",1,"Deputado Federal","955.166","348.952","103.664","7.352.139","1.407.782","19,15"
"266",2002,"RS",1,"Governador","955.150","240.865","260.680","7.352.139","1.456.695","19,81"
"267",2002,"RS",1,"Presidente","955.150","204.935","288.294","7.352.139","1.448.379","19,7"
"268",2002,"RS",1,"Senador","955.150","866.097","902.578","7.352.139","2.723.825","37,05"
"269",2002,"RS",2,"Governador","1.73.931","105.764","194.129","7.352.139","1.373.824","18,69"
"270",2002,"RS",2,"Presidente","1.73.931","137.931","234.814","7.352.139","1.446.676","19,68"
"271",2002,"SC",1,"Deputado Estadual","516.405","134.416","64.844","3.817.974","715.665","18,74"
"272",2002,"SC",1,"Deputado Federal","516.405","157.727","71.666","3.817.974","745.798","19,53"
"273",2002,"SC",1,"Governador","516.405","101.981","146.034","3.817.974","764.420","20,02"
"274",2002,"SC",1,"Presidente","516.405","80.032","183.080","3.817.974","779.517","20,42"
"275",2002,"SC",1,"Senador","516.405","454.945","543.223","3.817.974","1.514.573","39,67"
"276",2002,"SC",2,"Governador","579.033","45.100","189.671","3.817.974","813.804","21,32"
"277",2002,"SC",2,"Presidente","579.033","59.175","194.580","3.817.974","832.788","21,81"
"278",2002,"SE",1,"Deputado Estadual","198.741","42.615","30.253","1.147.933","271.609","23,66"
"279",2002,"SE",1,"Deputado Federal","198.741","49.552","32.964","1.147.933","281.257","24,5"
"280",2002,"SE",1,"Governador","198.744","39.488","122.882","1.147.933","361.114","31,46"
"281",2002,"SE",1,"Presidente","198.744","37.003","104.555","1.147.933","340.302","29,64"
"282",2002,"SE",1,"Senador","198.744","142.579","271.838","1.147.933","613.161","53,41"
"283",2002,"SE",2,"Governador","202.673","15.273","54.552","1.147.933","272.498","23,74"
"284",2002,"SE",2,"Presidente","202.673","20.240","71.108","1.147.933","294.021","25,61"
"285",2002,"SP",1,"Deputado Estadual","4.86.503","1.258.842","721.087","25.651.378","6.66.432","23,65"
"286",2002,"SP",1,"Deputado Federal","4.86.503","1.188.622","742.304","25.651.378","6.17.429","23,46"
"287",2002,"SP",1,"Governador","4.86.491","892.383","1.65.805","25.651.378","6.44.679","23,56"
"288",2002,"SP",1,"Presidente","4.86.491","717.220","1.98.264","25.651.378","5.901.975","23,01"
"289",2002,"SP",1,"Senador","4.86.491","3.403.390","4.567.633","25.651.378","12.57.514","47,01"
"290",2002,"SP",2,"Governador","4.162.264","366.408","647.199","25.655.553","5.175.871","20,17"
"291",2002,"SP",2,"Presidente","4.162.264","448.562","707.258","25.655.553","5.318.084","20,73"
"292",2002,"TO",1,"Deputado Estadual","161.822","13.705","16.731","785.397","192.258","24,48"
"293",2002,"TO",1,"Deputado Federal","161.822","15.167","18.406","785.397","195.395","24,88"
"294",2002,"TO",1,"Governador","161.818","15.234","58.333","785.397","235.385","29,97"
"295",2002,"TO",1,"Presidente","161.818","11.637","89.275","785.397","262.730","33,45"
