"","Ano da eleição","UF","Cargo","Sigla do partido","Cadeiras conquistadas por UF","Total de cadeiras conquistadas","Percentual de cadeiras"
"793",2010,"BA","Deputado Federal","PT",10,86,0.167641325536062
"794",2010,"CE","Deputado Federal","PT",4,86,0.167641325536062
"795",2010,"DF","Deputado Federal","PT",3,86,0.167641325536062
"796",2010,"ES","Deputado Federal","PT",1,86,0.167641325536062
"797",2010,"GO","Deputado Federal","PT",1,86,0.167641325536062
"798",2010,"MA","Deputado Federal","PT",1,86,0.167641325536062
"799",2010,"MG","Deputado Federal","PT",8,86,0.167641325536062
"800",2010,"MS","Deputado Federal","PT",2,86,0.167641325536062
"801",2010,"PA","Deputado Federal","PT",4,86,0.167641325536062
"802",2010,"PB","Deputado Federal","PT",1,86,0.167641325536062
"803",2010,"PE","Deputado Federal","PT",4,86,0.167641325536062
"804",2010,"PI","Deputado Federal","PT",2,86,0.167641325536062
"805",2010,"PR","Deputado Federal","PT",5,86,0.167641325536062
"806",2010,"RJ","Deputado Federal","PT",5,86,0.167641325536062
"807",2010,"RN","Deputado Federal","PT",1,86,0.167641325536062
"808",2010,"RO","Deputado Federal","PT",1,86,0.167641325536062
"809",2010,"RS","Deputado Federal","PT",8,86,0.167641325536062
"810",2010,"SC","Deputado Federal","PT",4,86,0.167641325536062
"811",2010,"SE","Deputado Federal","PT",2,86,0.167641325536062
"812",2010,"SP","Deputado Federal","PT",15,86,0.167641325536062
"813",2010,"AL","Deputado Federal","PT do B",1,3,0.00584795321637427
"814",2010,"MA","Deputado Federal","PT do B",1,3,0.00584795321637427
"815",2010,"MG","Deputado Federal","PT do B",1,3,0.00584795321637427
"816",2010,"AL","Deputado Federal","PTB",2,22,0.0428849902534113
"817",2010,"AM","Deputado Federal","PTB",1,22,0.0428849902534113
"818",2010,"BA","Deputado Federal","PTB",1,22,0.0428849902534113
"819",2010,"CE","Deputado Federal","PTB",1,22,0.0428849902534113
"820",2010,"GO","Deputado Federal","PTB",1,22,0.0428849902534113
"821",2010,"MA","Deputado Federal","PTB",1,22,0.0428849902534113
"822",2010,"MG","Deputado Federal","PTB",1,22,0.0428849902534113
"823",2010,"PA","Deputado Federal","PTB",1,22,0.0428849902534113
"824",2010,"PE","Deputado Federal","PTB",4,22,0.0428849902534113
"825",2010,"PI","Deputado Federal","PTB",1,22,0.0428849902534113
"826",2010,"PR","Deputado Federal","PTB",1,22,0.0428849902534113
"827",2010,"RJ","Deputado Federal","PTB",1,22,0.0428849902534113
"828",2010,"RO","Deputado Federal","PTB",1,22,0.0428849902534113
"829",2010,"RS","Deputado Federal","PTB",3,22,0.0428849902534113
"830",2010,"SP","Deputado Federal","PTB",2,22,0.0428849902534113
"831",2010,"MA","Deputado Federal","PTC",1,1,0.00194931773879142
"832",2010,"AC","Deputado Federal","PV",1,13,0.0253411306042885
"833",2010,"MA","Deputado Federal","PV",1,13,0.0253411306042885
"834",2010,"MG","Deputado Federal","PV",2,13,0.0253411306042885
"835",2010,"PR","Deputado Federal","PV",1,13,0.0253411306042885
"836",2010,"RJ","Deputado Federal","PV",2,13,0.0253411306042885
"837",2010,"RN","Deputado Federal","PV",1,13,0.0253411306042885
"838",2010,"SP","Deputado Federal","PV",5,13,0.0253411306042885
"839",2014,"AM","Deputado Federal","DEM",1,21,0.0409356725146199
"840",2014,"BA","Deputado Federal","DEM",4,21,0.0409356725146199
"841",2014,"CE","Deputado Federal","DEM",1,21,0.0409356725146199
"842",2014,"DF","Deputado Federal","DEM",1,21,0.0409356725146199
"843",2014,"MG","Deputado Federal","DEM",2,21,0.0409356725146199
"844",2014,"MS","Deputado Federal","DEM",1,21,0.0409356725146199
"845",2014,"PA","Deputado Federal","DEM",1,21,0.0409356725146199
"846",2014,"PB","Deputado Federal","DEM",1,21,0.0409356725146199
"847",2014,"PE","Deputado Federal","DEM",1,21,0.0409356725146199
"848",2014,"RJ","Deputado Federal","DEM",1,21,0.0409356725146199
"849",2014,"RN","Deputado Federal","DEM",1,21,0.0409356725146199
"850",2014,"RS","Deputado Federal","DEM",1,21,0.0409356725146199
"851",2014,"SP","Deputado Federal","DEM",4,21,0.0409356725146199
"852",2014,"TO","Deputado Federal","DEM",1,21,0.0409356725146199
"853",2014,"BA","Deputado Federal","PC do B",2,10,0.0194931773879142
"854",2014,"CE","Deputado Federal","PC do B",1,10,0.0194931773879142
"855",2014,"MA","Deputado Federal","PC do B",1,10,0.0194931773879142
"856",2014,"MG","Deputado Federal","PC do B",1,10,0.0194931773879142
"857",2014,"PE","Deputado Federal","PC do B",1,10,0.0194931773879142
"858",2014,"PR","Deputado Federal","PC do B",1,10,0.0194931773879142
"859",2014,"RJ","Deputado Federal","PC do B",1,10,0.0194931773879142
"860",2014,"RS","Deputado Federal","PC do B",1,10,0.0194931773879142
"861",2014,"SP","Deputado Federal","PC do B",1,10,0.0194931773879142
"862",2014,"AL","Deputado Federal","PDT",1,20,0.0389863547758285
"863",2014,"AP","Deputado Federal","PDT",1,20,0.0389863547758285
"864",2014,"BA","Deputado Federal","PDT",1,20,0.0389863547758285
"865",2014,"CE","Deputado Federal","PDT",1,20,0.0389863547758285
"866",2014,"ES","Deputado Federal","PDT",1,20,0.0389863547758285
"867",2014,"GO","Deputado Federal","PDT",1,20,0.0389863547758285
"868",2014,"MA","Deputado Federal","PDT",2,20,0.0389863547758285
"869",2014,"MG","Deputado Federal","PDT",2,20,0.0389863547758285
"870",2014,"MS","Deputado Federal","PDT",1,20,0.0389863547758285
"871",2014,"PB","Deputado Federal","PDT",1,20,0.0389863547758285
"872",2014,"PE","Deputado Federal","PDT",1,20,0.0389863547758285
"873",2014,"RJ","Deputado Federal","PDT",1,20,0.0389863547758285
"874",2014,"RO","Deputado Federal","PDT",1,20,0.0389863547758285
"875",2014,"RR","Deputado Federal","PDT",1,20,0.0389863547758285
"876",2014,"RS","Deputado Federal","PDT",3,20,0.0389863547758285
"877",2014,"SP","Deputado Federal","PDT",1,20,0.0389863547758285
"878",2014,"MA","Deputado Federal","PEN",2,2,0.00389863547758285
"879",2014,"CE","Deputado Federal","PHS",1,5,0.00974658869395711
"880",2014,"MG","Deputado Federal","PHS",1,5,0.00974658869395711
"881",2014,"PE","Deputado Federal","PHS",1,5,0.00974658869395711
"882",2014,"PR","Deputado Federal","PHS",1,5,0.00974658869395711
"883",2014,"RR","Deputado Federal","PHS",1,5,0.00974658869395711
"884",2014,"AC","Deputado Federal","PMDB",2,65,0.126705653021442
"885",2014,"AL","Deputado Federal","PMDB",1,65,0.126705653021442
"886",2014,"AM","Deputado Federal","PMDB",1,65,0.126705653021442
"887",2014,"AP","Deputado Federal","PMDB",1,65,0.126705653021442
"888",2014,"BA","Deputado Federal","PMDB",1,65,0.126705653021442
"889",2014,"CE","Deputado Federal","PMDB",3,65,0.126705653021442
"890",2014,"DF","Deputado Federal","PMDB",1,65,0.126705653021442
"891",2014,"ES","Deputado Federal","PMDB",1,65,0.126705653021442
"892",2014,"GO","Deputado Federal","PMDB",2,65,0.126705653021442
"893",2014,"MA","Deputado Federal","PMDB",2,65,0.126705653021442
"894",2014,"MG","Deputado Federal","PMDB",6,65,0.126705653021442
"895",2014,"MS","Deputado Federal","PMDB",2,65,0.126705653021442
"896",2014,"MT","Deputado Federal","PMDB",1,65,0.126705653021442
"897",2014,"PA","Deputado Federal","PMDB",3,65,0.126705653021442
"898",2014,"PB","Deputado Federal","PMDB",3,65,0.126705653021442
"899",2014,"PE","Deputado Federal","PMDB",1,65,0.126705653021442
"900",2014,"PI","Deputado Federal","PMDB",1,65,0.126705653021442
"901",2014,"PR","Deputado Federal","PMDB",4,65,0.126705653021442
"902",2014,"RJ","Deputado Federal","PMDB",8,65,0.126705653021442
"903",2014,"RN","Deputado Federal","PMDB",1,65,0.126705653021442
"904",2014,"RO","Deputado Federal","PMDB",3,65,0.126705653021442
"905",2014,"RR","Deputado Federal","PMDB",1,65,0.126705653021442
"906",2014,"RS","Deputado Federal","PMDB",5,65,0.126705653021442
"907",2014,"SC","Deputado Federal","PMDB",5,65,0.126705653021442
"908",2014,"SE","Deputado Federal","PMDB",1,65,0.126705653021442
"909",2014,"SP","Deputado Federal","PMDB",2,65,0.126705653021442
"910",2014,"TO","Deputado Federal","PMDB",3,65,0.126705653021442
"911",2014,"MG","Deputado Federal","PMN",1,3,0.00584795321637427
"912",2014,"RN","Deputado Federal","PMN",1,3,0.00584795321637427
"913",2014,"RR","Deputado Federal","PMN",1,3,0.00584795321637427
"914",2014,"AL","Deputado Federal","PP",1,38,0.0740740740740741
"915",2014,"AM","Deputado Federal","PP",1,38,0.0740740740740741
"916",2014,"BA","Deputado Federal","PP",4,38,0.0740740740740741
"917",2014,"ES","Deputado Federal","PP",1,38,0.0740740740740741
"918",2014,"GO","Deputado Federal","PP",1,38,0.0740740740740741
"919",2014,"MA","Deputado Federal","PP",1,38,0.0740740740740741
"920",2014,"MG","Deputado Federal","PP",5,38,0.0740740740740741
"921",2014,"MT","Deputado Federal","PP",1,38,0.0740740740740741
"922",2014,"PB","Deputado Federal","PP",1,38,0.0740740740740741
"923",2014,"PE","Deputado Federal","PP",1,38,0.0740740740740741
"924",2014,"PI","Deputado Federal","PP",1,38,0.0740740740740741
"925",2014,"PR","Deputado Federal","PP",4,38,0.0740740740740741
"926",2014,"RJ","Deputado Federal","PP",3,38,0.0740740740740741
"927",2014,"RN","Deputado Federal","PP",1,38,0.0740740740740741
"928",2014,"RS","Deputado Federal","PP",6,38,0.0740740740740741
"929",2014,"SC","Deputado Federal","PP",2,38,0.0740740740740741
"930",2014,"SP","Deputado Federal","PP",3,38,0.0740740740740741
"931",2014,"TO","Deputado Federal","PP",1,38,0.0740740740740741
"932",2014,"AM","Deputado Federal","PPS",1,10,0.0194931773879142
"933",2014,"CE","Deputado Federal","PPS",1,10,0.0194931773879142
"934",2014,"GO","Deputado Federal","PPS",1,10,0.0194931773879142
"935",2014,"MA","Deputado Federal","PPS",1,10,0.0194931773879142
"936",2014,"PA","Deputado Federal","PPS",1,10,0.0194931773879142
"937",2014,"PR","Deputado Federal","PPS",2,10,0.0194931773879142
"938",2014,"SC","Deputado Federal","PPS",1,10,0.0194931773879142
"939",2014,"SP","Deputado Federal","PPS",2,10,0.0194931773879142
"940",2014,"AL","Deputado Federal","PR",1,34,0.0662768031189084
"941",2014,"AM","Deputado Federal","PR",1,34,0.0662768031189084
"942",2014,"AP","Deputado Federal","PR",1,34,0.0662768031189084
"943",2014,"BA","Deputado Federal","PR",2,34,0.0662768031189084
"944",2014,"CE","Deputado Federal","PR",2,34,0.0662768031189084
"945",2014,"DF","Deputado Federal","PR",1,34,0.0662768031189084
"946",2014,"GO","Deputado Federal","PR",1,34,0.0662768031189084
"947",2014,"MG","Deputado Federal","PR",3,34,0.0662768031189084
"948",2014,"PA","Deputado Federal","PR",1,34,0.0662768031189084
"949",2014,"PB","Deputado Federal","PR",1,34,0.0662768031189084
"950",2014,"PE","Deputado Federal","PR",2,34,0.0662768031189084
"951",2014,"PR","Deputado Federal","PR",2,34,0.0662768031189084
"952",2014,"RJ","Deputado Federal","PR",6,34,0.0662768031189084
"953",2014,"RN","Deputado Federal","PR",1,34,0.0662768031189084
"954",2014,"RO","Deputado Federal","PR",1,34,0.0662768031189084
"955",2014,"RR","Deputado Federal","PR",1,34,0.0662768031189084
"956",2014,"SC","Deputado Federal","PR",1,34,0.0662768031189084
"957",2014,"SP","Deputado Federal","PR",6,34,0.0662768031189084
"958",2014,"AC","Deputado Federal","PRB",1,21,0.0409356725146199
"959",2014,"AP","Deputado Federal","PRB",1,21,0.0409356725146199
"960",2014,"BA","Deputado Federal","PRB",2,21,0.0409356725146199
"961",2014,"CE","Deputado Federal","PRB",1,21,0.0409356725146199
"962",2014,"MA","Deputado Federal","PRB",1,21,0.0409356725146199
"963",2014,"MG","Deputado Federal","PRB",1,21,0.0409356725146199
"964",2014,"RJ","Deputado Federal","PRB",2,21,0.0409356725146199
"965",2014,"RR","Deputado Federal","PRB",1,21,0.0409356725146199
"966",2014,"RS","Deputado Federal","PRB",1,21,0.0409356725146199
"967",2014,"SE","Deputado Federal","PRB",1,21,0.0409356725146199
"968",2014,"SP","Deputado Federal","PRB",8,21,0.0409356725146199
"969",2014,"TO","Deputado Federal","PRB",1,21,0.0409356725146199
"970",2014,"AL","Deputado Federal","PROS",1,11,0.0214424951267057
"971",2014,"CE","Deputado Federal","PROS",3,11,0.0214424951267057
"972",2014,"DF","Deputado Federal","PROS",1,11,0.0214424951267057
"973",2014,"ES","Deputado Federal","PROS",1,11,0.0214424951267057
"974",2014,"MT","Deputado Federal","PROS",1,11,0.0214424951267057
"975",2014,"PA","Deputado Federal","PROS",1,11,0.0214424951267057
"976",2014,"RJ","Deputado Federal","PROS",2,11,0.0214424951267057
"977",2014,"RN","Deputado Federal","PROS",1,11,0.0214424951267057
"978",2014,"MA","Deputado Federal","PRP",1,3,0.00584795321637427
"979",2014,"MG","Deputado Federal","PRP",1,3,0.00584795321637427
"980",2014,"RJ","Deputado Federal","PRP",1,3,0.00584795321637427
"981",2014,"AL","Deputado Federal","PRTB",1,1,0.00194931773879142
"982",2014,"AC","Deputado Federal","PSB",1,34,0.0662768031189084
"983",2014,"AP","Deputado Federal","PSB",1,34,0.0662768031189084
"984",2014,"BA","Deputado Federal","PSB",1,34,0.0662768031189084
"985",2014,"ES","Deputado Federal","PSB",1,34,0.0662768031189084
"986",2014,"MA","Deputado Federal","PSB",1,34,0.0662768031189084
"987",2014,"MG","Deputado Federal","PSB",3,34,0.0662768031189084
"988",2014,"MS","Deputado Federal","PSB",1,34,0.0662768031189084
"989",2014,"MT","Deputado Federal","PSB",2,34,0.0662768031189084
"990",2014,"PE","Deputado Federal","PSB",8,34,0.0662768031189084
"991",2014,"PI","Deputado Federal","PSB",3,34,0.0662768031189084
"992",2014,"PR","Deputado Federal","PSB",2,34,0.0662768031189084
"993",2014,"RJ","Deputado Federal","PSB",1,34,0.0662768031189084
"994",2014,"RR","Deputado Federal","PSB",1,34,0.0662768031189084
"995",2014,"RS","Deputado Federal","PSB",2,34,0.0662768031189084
"996",2014,"SE","Deputado Federal","PSB",1,34,0.0662768031189084
"997",2014,"SP","Deputado Federal","PSB",4,34,0.0662768031189084
"998",2014,"TO","Deputado Federal","PSB",1,34,0.0662768031189084
"999",2014,"AP","Deputado Federal","PSC",1,13,0.0253411306042885
"1000",2014,"BA","Deputado Federal","PSC",2,13,0.0253411306042885
"1001",2014,"MG","Deputado Federal","PSC",1,13,0.0253411306042885
"1002",2014,"MT","Deputado Federal","PSC",1,13,0.0253411306042885
"1003",2014,"PA","Deputado Federal","PSC",1,13,0.0253411306042885
"1004",2014,"PE","Deputado Federal","PSC",1,13,0.0253411306042885
"1005",2014,"PR","Deputado Federal","PSC",2,13,0.0253411306042885
"1006",2014,"SE","Deputado Federal","PSC",1,13,0.0253411306042885
"1007",2014,"SP","Deputado Federal","PSC",3,13,0.0253411306042885
"1008",2014,"AM","Deputado Federal","PSD",2,36,0.0701754385964912
"1009",2014,"BA","Deputado Federal","PSD",4,36,0.0701754385964912
"1010",2014,"DF","Deputado Federal","PSD",1,36,0.0701754385964912
"1011",2014,"GO","Deputado Federal","PSD",2,36,0.0701754385964912
"1012",2014,"MG","Deputado Federal","PSD",3,36,0.0701754385964912
"1013",2014,"PA","Deputado Federal","PSD",3,36,0.0701754385964912
"1014",2014,"PB","Deputado Federal","PSD",1,36,0.0701754385964912
"1015",2014,"PE","Deputado Federal","PSD",1,36,0.0701754385964912
"1016",2014,"PI","Deputado Federal","PSD",1,36,0.0701754385964912
"1017",2014,"PR","Deputado Federal","PSD",1,36,0.0701754385964912
"1018",2014,"RJ","Deputado Federal","PSD",6,36,0.0701754385964912
"1019",2014,"RN","Deputado Federal","PSD",1,36,0.0701754385964912
"1020",2014,"RS","Deputado Federal","PSD",1,36,0.0701754385964912
"1021",2014,"SC","Deputado Federal","PSD",3,36,0.0701754385964912
"1022",2014,"SE","Deputado Federal","PSD",1,36,0.0701754385964912
"1023",2014,"SP","Deputado Federal","PSD",4,36,0.0701754385964912
"1024",2014,"TO","Deputado Federal","PSD",1,36,0.0701754385964912
"1025",2014,"AC","Deputado Federal","PSDB",1,54,0.105263157894737
"1026",2014,"AL","Deputado Federal","PSDB",1,54,0.105263157894737
"1027",2014,"AM","Deputado Federal","PSDB",1,54,0.105263157894737
"1028",2014,"BA","Deputado Federal","PSDB",3,54,0.105263157894737
"1029",2014,"CE","Deputado Federal","PSDB",1,54,0.105263157894737
"1030",2014,"DF","Deputado Federal","PSDB",1,54,0.105263157894737
"1031",2014,"ES","Deputado Federal","PSDB",1,54,0.105263157894737
"1032",2014,"GO","Deputado Federal","PSDB",6,54,0.105263157894737
"1033",2014,"MA","Deputado Federal","PSDB",1,54,0.105263157894737
"1034",2014,"MG","Deputado Federal","PSDB",7,54,0.105263157894737
"1035",2014,"MS","Deputado Federal","PSDB",1,54,0.105263157894737
"1036",2014,"MT","Deputado Federal","PSDB",1,54,0.105263157894737
"1037",2014,"PA","Deputado Federal","PSDB",1,54,0.105263157894737
"1038",2014,"PB","Deputado Federal","PSDB",1,54,0.105263157894737
"1039",2014,"PE","Deputado Federal","PSDB",3,54,0.105263157894737
"1040",2014,"PR","Deputado Federal","PSDB",3,54,0.105263157894737
"1041",2014,"RJ","Deputado Federal","PSDB",1,54,0.105263157894737
"1042",2014,"RN","Deputado Federal","PSDB",1,54,0.105263157894737
"1043",2014,"RO","Deputado Federal","PSDB",1,54,0.105263157894737
"1044",2014,"RR","Deputado Federal","PSDB",1,54,0.105263157894737
"1045",2014,"RS","Deputado Federal","PSDB",1,54,0.105263157894737
"1046",2014,"SC","Deputado Federal","PSDB",2,54,0.105263157894737
"1047",2014,"SP","Deputado Federal","PSDB",14,54,0.105263157894737
"1048",2014,"MA","Deputado Federal","PSDC",1,2,0.00389863547758285
"1049",2014,"RJ","Deputado Federal","PSDC",1,2,0.00389863547758285
"1050",2014,"CE","Deputado Federal","PSL",1,1,0.00194931773879142
"1051",2014,"PA","Deputado Federal","PSOL",1,5,0.00974658869395711
"1052",2014,"RJ","Deputado Federal","PSOL",3,5,0.00974658869395711
"1053",2014,"SP","Deputado Federal","PSOL",1,5,0.00974658869395711
"1054",2014,"AC","Deputado Federal","PT",3,68,0.132553606237817
"1055",2014,"AL","Deputado Federal","PT",1,68,0.132553606237817
"1056",2014,"AP","Deputado Federal","PT",1,68,0.132553606237817
"1057",2014,"BA","Deputado Federal","PT",8,68,0.132553606237817
"1058",2014,"CE","Deputado Federal","PT",4,68,0.132553606237817
"1059",2014,"DF","Deputado Federal","PT",1,68,0.132553606237817
"1060",2014,"ES","Deputado Federal","PT",2,68,0.132553606237817
"1061",2014,"GO","Deputado Federal","PT",1,68,0.132553606237817
"1062",2014,"MA","Deputado Federal","PT",1,68,0.132553606237817
"1063",2014,"MG","Deputado Federal","PT",9,68,0.132553606237817
"1064",2014,"MS","Deputado Federal","PT",2,68,0.132553606237817
"1065",2014,"MT","Deputado Federal","PT",1,68,0.132553606237817
"1066",2014,"PA","Deputado Federal","PT",2,68,0.132553606237817
"1067",2014,"PB","Deputado Federal","PT",1,68,0.132553606237817
"1068",2014,"PI","Deputado Federal","PT",2,68,0.132553606237817
"1069",2014,"PR","Deputado Federal","PT",4,68,0.132553606237817
"1070",2014,"RJ","Deputado Federal","PT",5,68,0.132553606237817
"1071",2014,"RS","Deputado Federal","PT",7,68,0.132553606237817
"1072",2014,"SC","Deputado Federal","PT",2,68,0.132553606237817
"1073",2014,"SE","Deputado Federal","PT",1,68,0.132553606237817
"1074",2014,"SP","Deputado Federal","PT",10,68,0.132553606237817
"1075",2014,"MG","Deputado Federal","PT do B",2,2,0.00389863547758285
"1076",2014,"AP","Deputado Federal","PTB",1,25,0.0487329434697856
"1077",2014,"BA","Deputado Federal","PTB",2,25,0.0487329434697856
"1078",2014,"CE","Deputado Federal","PTB",1,25,0.0487329434697856
"1079",2014,"GO","Deputado Federal","PTB",1,25,0.0487329434697856
"1080",2014,"MA","Deputado Federal","PTB",1,25,0.0487329434697856
"1081",2014,"MG","Deputado Federal","PTB",1,25,0.0487329434697856
"1082",2014,"PA","Deputado Federal","PTB",1,25,0.0487329434697856
"1083",2014,"PB","Deputado Federal","PTB",1,25,0.0487329434697856
"1084",2014,"PE","Deputado Federal","PTB",4,25,0.0487329434697856
"1085",2014,"PI","Deputado Federal","PTB",2,25,0.0487329434697856
"1086",2014,"PR","Deputado Federal","PTB",1,25,0.0487329434697856
"1087",2014,"RJ","Deputado Federal","PTB",2,25,0.0487329434697856
"1088",2014,"RO","Deputado Federal","PTB",1,25,0.0487329434697856
"1089",2014,"RS","Deputado Federal","PTB",3,25,0.0487329434697856
"1090",2014,"SE","Deputado Federal","PTB",1,25,0.0487329434697856
"1091",2014,"SP","Deputado Federal","PTB",2,25,0.0487329434697856
"1092",2014,"BA","Deputado Federal","PTC",1,2,0.00389863547758285
"1093",2014,"MG","Deputado Federal","PTC",1,2,0.00389863547758285
"1094",2014,"BA","Deputado Federal","PTN",1,4,0.00779727095516569
"1095",2014,"MG","Deputado Federal","PTN",1,4,0.00779727095516569
"1096",2014,"PR","Deputado Federal","PTN",1,4,0.00779727095516569
"1097",2014,"SP","Deputado Federal","PTN",1,4,0.00779727095516569
"1098",2014,"ES","Deputado Federal","PV",1,8,0.0155945419103314
"1099",2014,"MA","Deputado Federal","PV",2,8,0.0155945419103314
"1100",2014,"MG","Deputado Federal","PV",1,8,0.0155945419103314
"1101",2014,"PR","Deputado Federal","PV",1,8,0.0155945419103314
"1102",2014,"SP","Deputado Federal","PV",3,8,0.0155945419103314
"1103",2014,"AL","Deputado Federal","SD",1,15,0.0292397660818713
"1104",2014,"BA","Deputado Federal","SD",1,15,0.0292397660818713
"1105",2014,"CE","Deputado Federal","SD",1,15,0.0292397660818713
"1106",2014,"DF","Deputado Federal","SD",1,15,0.0292397660818713
"1107",2014,"ES","Deputado Federal","SD",1,15,0.0292397660818713
"1108",2014,"GO","Deputado Federal","SD",1,15,0.0292397660818713
"1109",2014,"MG","Deputado Federal","SD",1,15,0.0292397660818713
"1110",2014,"PA","Deputado Federal","SD",1,15,0.0292397660818713
"1111",2014,"PB","Deputado Federal","SD",1,15,0.0292397660818713
"1112",2014,"PR","Deputado Federal","SD",1,15,0.0292397660818713
"1113",2014,"RJ","Deputado Federal","SD",2,15,0.0292397660818713
"1114",2014,"RO","Deputado Federal","SD",1,15,0.0292397660818713
"1115",2014,"SE","Deputado Federal","SD",1,15,0.0292397660818713
"1116",2014,"SP","Deputado Federal","SD",1,15,0.0292397660818713
"1117",2018,"AP","Deputado Federal","AVANTE",1,7,0.01364522417154
"1118",2018,"BA","Deputado Federal","AVANTE",2,7,0.01364522417154
"1119",2018,"MG","Deputado Federal","AVANTE",3,7,0.01364522417154
"1120",2018,"RJ","Deputado Federal","AVANTE",1,7,0.01364522417154
"1121",2018,"RJ","Deputado Federal","DC",1,1,0.00194931773879142
"1122",2018,"AC","Deputado Federal","DEM",1,29,0.0565302144249513
"1123",2018,"BA","Deputado Federal","DEM",4,29,0.0565302144249513
"1124",2018,"DF","Deputado Federal","DEM",1,29,0.0565302144249513
"1125",2018,"ES","Deputado Federal","DEM",1,29,0.0565302144249513
"1126",2018,"GO","Deputado Federal","DEM",2,29,0.0565302144249513
"1127",2018,"MA","Deputado Federal","DEM",1,29,0.0565302144249513
"1128",2018,"MG","Deputado Federal","DEM",1,29,0.0565302144249513
"1129",2018,"MS","Deputado Federal","DEM",1,29,0.0565302144249513
"1130",2018,"PA","Deputado Federal","DEM",2,29,0.0565302144249513
"1131",2018,"PB","Deputado Federal","DEM",1,29,0.0565302144249513
"1132",2018,"PE","Deputado Federal","DEM",1,29,0.0565302144249513
"1133",2018,"PR","Deputado Federal","DEM",1,29,0.0565302144249513
"1134",2018,"RJ","Deputado Federal","DEM",4,29,0.0565302144249513
"1135",2018,"RS","Deputado Federal","DEM",1,29,0.0565302144249513
"1136",2018,"SP","Deputado Federal","DEM",5,29,0.0565302144249513
"1137",2018,"TO","Deputado Federal","DEM",2,29,0.0565302144249513
"1138",2018,"AC","Deputado Federal","MDB",2,34,0.0662768031189084
"1139",2018,"AL","Deputado Federal","MDB",1,34,0.0662768031189084
"1140",2018,"CE","Deputado Federal","MDB",1,34,0.0662768031189084
"1141",2018,"MA","Deputado Federal","MDB",2,34,0.0662768031189084
"1142",2018,"MG","Deputado Federal","MDB",4,34,0.0662768031189084
"1143",2018,"MT","Deputado Federal","MDB",2,34,0.0662768031189084
"1144",2018,"PA","Deputado Federal","MDB",2,34,0.0662768031189084
"1145",2018,"PE","Deputado Federal","MDB",1,34,0.0662768031189084
"1146",2018,"PI","Deputado Federal","MDB",1,34,0.0662768031189084
"1147",2018,"PR","Deputado Federal","MDB",2,34,0.0662768031189084
"1148",2018,"RJ","Deputado Federal","MDB",3,34,0.0662768031189084
"1149",2018,"RN","Deputado Federal","MDB",1,34,0.0662768031189084
"1150",2018,"RO","Deputado Federal","MDB",1,34,0.0662768031189084
"1151",2018,"RS","Deputado Federal","MDB",4,34,0.0662768031189084
"1152",2018,"SC","Deputado Federal","MDB",3,34,0.0662768031189084
"1153",2018,"SE","Deputado Federal","MDB",1,34,0.0662768031189084
"1154",2018,"SP","Deputado Federal","MDB",2,34,0.0662768031189084
"1155",2018,"TO","Deputado Federal","MDB",1,34,0.0662768031189084
"1156",2018,"MG","Deputado Federal","NOVO",2,8,0.0155945419103314
"1157",2018,"RJ","Deputado Federal","NOVO",1,8,0.0155945419103314
"1158",2018,"RS","Deputado Federal","NOVO",1,8,0.0155945419103314
"1159",2018,"SC","Deputado Federal","NOVO",1,8,0.0155945419103314
"1160",2018,"SP","Deputado Federal","NOVO",3,8,0.0155945419103314
"1161",2018,"CE","Deputado Federal","PATRI",1,5,0.00974658869395711
"1162",2018,"MA","Deputado Federal","PATRI",1,5,0.00974658869395711
"1163",2018,"MG","Deputado Federal","PATRI",2,5,0.00974658869395711
"1164",2018,"PE","Deputado Federal","PATRI",1,5,0.00974658869395711
"1165",2018,"AC","Deputado Federal","PC do B",1,9,0.0175438596491228
"1166",2018,"AP","Deputado Federal","PC do B",1,9,0.0175438596491228
"1167",2018,"BA","Deputado Federal","PC do B",2,9,0.0175438596491228
"1168",2018,"MA","Deputado Federal","PC do B",2,9,0.0175438596491228
"1169",2018,"PE","Deputado Federal","PC do B",1,9,0.0175438596491228
"1170",2018,"RJ","Deputado Federal","PC do B",1,9,0.0175438596491228
"1171",2018,"SP","Deputado Federal","PC do B",1,9,0.0175438596491228
"1172",2018,"AC","Deputado Federal","PDT",1,28,0.0545808966861598
"1173",2018,"BA","Deputado Federal","PDT",2,28,0.0545808966861598
"1174",2018,"CE","Deputado Federal","PDT",6,28,0.0545808966861598
"1175",2018,"ES","Deputado Federal","PDT",1,28,0.0545808966861598
"1176",2018,"GO","Deputado Federal","PDT",1,28,0.0545808966861598
"1177",2018,"MA","Deputado Federal","PDT",1,28,0.0545808966861598
"1178",2018,"MG","Deputado Federal","PDT",2,28,0.0545808966861598
"1179",2018,"MS","Deputado Federal","PDT",1,28,0.0545808966861598
"1180",2018,"PB","Deputado Federal","PDT",1,28,0.0545808966861598
"1181",2018,"PE","Deputado Federal","PDT",2,28,0.0545808966861598
"1182",2018,"PI","Deputado Federal","PDT",1,28,0.0545808966861598
"1183",2018,"PR","Deputado Federal","PDT",1,28,0.0545808966861598
"1184",2018,"RJ","Deputado Federal","PDT",2,28,0.0545808966861598
"1185",2018,"RO","Deputado Federal","PDT",1,28,0.0545808966861598
"1186",2018,"RS","Deputado Federal","PDT",3,28,0.0545808966861598
